ResourceID,brocade.id,card,order,Archive Brocade ID,Archive Widget (nl),Archive Identifier
4299d494-e0e4-53c2-bef4-3ba41bbd7d66,tg:mpmbr:1034_#1,e22_Archives,1,isad:mpm:161,"dlod={""name"":""Vincent"",""ark"":""ark:/11975/x0/9628d014-6ca5-5a56-aac6-baa92a2dabb1"",""uri"":""/repositories/10/archival_objects/17228"",""id"":""isad:mpm:161"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""1655-1866"",""Formaat quarto""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Vincent"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/9628d014-6ca5-5a56-aac6-baa92a2dabb1
f376e110-d9b4-5894-865b-e906cfe74eba,tg:mpmbr:1024_#1,e22_Archives,1,isad:mpm:161,"dlod={""name"":""Vincent"",""ark"":""ark:/11975/x0/9628d014-6ca5-5a56-aac6-baa92a2dabb1"",""uri"":""/repositories/10/archival_objects/17228"",""id"":""isad:mpm:161"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""1655-1866"",""Formaat quarto""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Vincent"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/9628d014-6ca5-5a56-aac6-baa92a2dabb1
6a70bc96-6c8d-55d6-95fd-4cb42dfb6b50,tg:mpmbr:1012_#1,e22_Archives,1,isad:mpm:161,"dlod={""name"":""Vincent"",""ark"":""ark:/11975/x0/9628d014-6ca5-5a56-aac6-baa92a2dabb1"",""uri"":""/repositories/10/archival_objects/17228"",""id"":""isad:mpm:161"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""1655-1866"",""Formaat quarto""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Vincent"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/9628d014-6ca5-5a56-aac6-baa92a2dabb1
dfe605aa-f018-5fc2-b5c4-a6f1b6203395,tg:mpmbr:1002_#1,e22_Archives,1,isad:mpm:161,"dlod={""name"":""Vincent"",""ark"":""ark:/11975/x0/9628d014-6ca5-5a56-aac6-baa92a2dabb1"",""uri"":""/repositories/10/archival_objects/17228"",""id"":""isad:mpm:161"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""1655-1866"",""Formaat quarto""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Vincent"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/9628d014-6ca5-5a56-aac6-baa92a2dabb1
35dde4ec-f4ff-55be-b293-9c9726ca44ec,tg:mpmbr:397_#1,e22_Archives,1,isad:mpm:31,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/11975/x0/9c60b173-c591-54e2-873c-9e03af7f7ba0"",""uri"":""/repositories/10/archival_objects/3318"",""id"":""isad:mpm:31"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Philippe Chifflet"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/9c60b173-c591-54e2-873c-9e03af7f7ba0
5d0e4123-b113-58a0-8756-73624245f87b,tg:mpmbr:387_#1,e22_Archives,1,isad:mpm:30,"dlod={""name"":""Cabillau - Chifflet"",""ark"":""ark:/11975/x0/7ee6feab-05b2-5ccb-875e-44b15ea0df16"",""uri"":""/repositories/10/archival_objects/3211"",""id"":""isad:mpm:30"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Cabillau - Chifflet"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/7ee6feab-05b2-5ccb-875e-44b15ea0df16
a317bb9f-90f9-5cce-ab36-eecd17b0e2a4,tg:mpmbr:189_#1,e22_Archives,1,isad:mpm:338,"dlod={""name"":""Map B: familie Moretus"",""ark"":""ark:/11975/x0/044d5355-395a-5b24-b0f7-314811fdecdb"",""uri"":""/repositories/10/archival_objects/36167"",""id"":""isad:mpm:338"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Map B: familie Moretus"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/044d5355-395a-5b24-b0f7-314811fdecdb
0883e749-0133-5a9a-a637-da4d35122ba5,tg:mpmbr:810_#1,e22_Archives,1,isad:mpm:42,"dlod={""name"":""Moretus"",""ark"":""ark:/11975/x0/97f6ffbf-59a4-5e2e-a562-d211455a7697"",""uri"":""/repositories/10/archival_objects/4495"",""id"":""isad:mpm:42"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Moretus"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/97f6ffbf-59a4-5e2e-a562-d211455a7697
70a04938-704e-53dd-8b10-162f8cbb2ff3,tg:mpmbr:968_#1,e22_Archives,1,isad:mpm:42,"dlod={""name"":""Moretus"",""ark"":""ark:/11975/x0/97f6ffbf-59a4-5e2e-a562-d211455a7697"",""uri"":""/repositories/10/archival_objects/4495"",""id"":""isad:mpm:42"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Moretus"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/97f6ffbf-59a4-5e2e-a562-d211455a7697
58e18063-c535-5f27-9492-9051e855dda9,tg:mpmbr:800_#1,e22_Archives,1,isad:mpm:42,"dlod={""name"":""Moretus"",""ark"":""ark:/11975/x0/97f6ffbf-59a4-5e2e-a562-d211455a7697"",""uri"":""/repositories/10/archival_objects/4495"",""id"":""isad:mpm:42"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Moretus"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/97f6ffbf-59a4-5e2e-a562-d211455a7697
5f6825f1-8574-55b5-9229-1d48d7f20196,tg:mpmbr:199_#1,e22_Archives,1,isad:mpm:338,"dlod={""name"":""Map B: familie Moretus"",""ark"":""ark:/11975/x0/044d5355-395a-5b24-b0f7-314811fdecdb"",""uri"":""/repositories/10/archival_objects/36167"",""id"":""isad:mpm:338"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Map B: familie Moretus"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/044d5355-395a-5b24-b0f7-314811fdecdb
c7584991-bcb5-5fe2-a160-8634ef041134,tg:mpmbr:978_#1,e22_Archives,1,isad:mpm:161,"dlod={""name"":""Vincent"",""ark"":""ark:/11975/x0/9628d014-6ca5-5a56-aac6-baa92a2dabb1"",""uri"":""/repositories/10/archival_objects/17228"",""id"":""isad:mpm:161"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""1655-1866"",""Formaat quarto""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Vincent"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/9628d014-6ca5-5a56-aac6-baa92a2dabb1
6089c431-013d-5037-aa7d-50e2e776de2c,tg:mpmbr:130_#1,e22_Archives,1,isad:mpm:339,"dlod={""name"":""Map C: verwante families"",""ark"":""ark:/11975/x0/7ffbd662-f241-5087-83b6-02f088c02a59"",""uri"":""/repositories/10/archival_objects/36274"",""id"":""isad:mpm:339"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Map C: verwante families"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/7ffbd662-f241-5087-83b6-02f088c02a59
ee42bb95-ccff-538b-ad88-e234a331db40,tg:mpmbr:120_#1,e22_Archives,1,isad:mpm:339,"dlod={""name"":""Map C: verwante families"",""ark"":""ark:/11975/x0/7ffbd662-f241-5087-83b6-02f088c02a59"",""uri"":""/repositories/10/archival_objects/36274"",""id"":""isad:mpm:339"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Map C: verwante families"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/7ffbd662-f241-5087-83b6-02f088c02a59
7a491ef9-de3a-5794-8387-588165c974df,tg:mpmbr:765_#1,e22_Archives,1,isad:mpm:42,"dlod={""name"":""Moretus"",""ark"":""ark:/11975/x0/97f6ffbf-59a4-5e2e-a562-d211455a7697"",""uri"":""/repositories/10/archival_objects/4495"",""id"":""isad:mpm:42"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Moretus"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/97f6ffbf-59a4-5e2e-a562-d211455a7697
6e84d1db-532d-5980-bb57-bb398760d71b,tg:mpmbr:775_#1,e22_Archives,1,isad:mpm:42,"dlod={""name"":""Moretus"",""ark"":""ark:/11975/x0/97f6ffbf-59a4-5e2e-a562-d211455a7697"",""uri"":""/repositories/10/archival_objects/4495"",""id"":""isad:mpm:42"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Moretus"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/97f6ffbf-59a4-5e2e-a562-d211455a7697
cdad8d53-7c42-5c5b-aab8-8e87c0cb6877,tg:mpmbr:403_#1,e22_Archives,1,isad:mpm:31,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/11975/x0/9c60b173-c591-54e2-873c-9e03af7f7ba0"",""uri"":""/repositories/10/archival_objects/3318"",""id"":""isad:mpm:31"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Philippe Chifflet"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/9c60b173-c591-54e2-873c-9e03af7f7ba0
46f3e0af-1bfb-588c-92b9-ee4e3192f6e7,tg:mpmbr:413_#1,e22_Archives,1,isad:mpm:31,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/11975/x0/9c60b173-c591-54e2-873c-9e03af7f7ba0"",""uri"":""/repositories/10/archival_objects/3318"",""id"":""isad:mpm:31"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Philippe Chifflet"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/9c60b173-c591-54e2-873c-9e03af7f7ba0
9617c501-3957-5e71-a1af-b7dab2759883,tg:mpmbr:256_#1,e22_Archives,1,isad:mpm:30,"dlod={""name"":""Cabillau - Chifflet"",""ark"":""ark:/11975/x0/7ee6feab-05b2-5ccb-875e-44b15ea0df16"",""uri"":""/repositories/10/archival_objects/3211"",""id"":""isad:mpm:30"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Cabillau - Chifflet"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/7ee6feab-05b2-5ccb-875e-44b15ea0df16
cda747eb-3531-5ade-9955-7e14eca6515b,tg:mpmbr:246_#1,e22_Archives,1,isad:mpm:30,"dlod={""name"":""Cabillau - Chifflet"",""ark"":""ark:/11975/x0/7ee6feab-05b2-5ccb-875e-44b15ea0df16"",""uri"":""/repositories/10/archival_objects/3211"",""id"":""isad:mpm:30"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Cabillau - Chifflet"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/7ee6feab-05b2-5ccb-875e-44b15ea0df16
7841e860-d734-5d21-b73c-83eca6727240,tg:mpmbr:234_#1,e22_Archives,1,isad:mpm:30,"dlod={""name"":""Cabillau - Chifflet"",""ark"":""ark:/11975/x0/7ee6feab-05b2-5ccb-875e-44b15ea0df16"",""uri"":""/repositories/10/archival_objects/3211"",""id"":""isad:mpm:30"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Cabillau - Chifflet"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/7ee6feab-05b2-5ccb-875e-44b15ea0df16
858f9eaa-c178-5c7a-996d-7530b32c9354,tg:mpmbr:224_#1,e22_Archives,1,isad:mpm:343,"dlod={""name"":""Ingekomen brieven"",""ark"":""ark:/11975/x0/53d37f5e-0177-5327-acb4-af240e4c0192"",""uri"":""/repositories/10/archival_objects/36702"",""id"":""isad:mpm:343"",""nameWithContext"":[""Archief van de familie ~[Moretus](au::106910)~"",""Archief van ~[Christoffel Plantijn](au::14861)~ en de familie ~[Moretus](au::106910)~"",""Persoonsarchieven"",""~[Frans Jozef Moretus](au::108386)~"",""Stukken met betrekking tot ~[De Gruijtters, Solvijns \u0026 Compagnie](au::108387)~""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Ingekomen brieven"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/53d37f5e-0177-5327-acb4-af240e4c0192
524a8862-1e98-5aa6-8b58-3896f583f70d,tg:mpmbr:461_#1,e22_Archives,1,isad:mpm:95,"dlod={""name"":""De Mey - De Moor"",""ark"":""ark:/11975/x0/39ef2a6f-7ee4-57d6-b1db-b720e5821425"",""uri"":""/repositories/10/archival_objects/10166"",""id"":""isad:mpm:95"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""1655-1866"",""Formaat quarto""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""De Mey - De Moor"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/39ef2a6f-7ee4-57d6-b1db-b720e5821425
5cae49c7-5063-5b01-8275-90df1df3ef50,tg:mpmbr:519_#1,e22_Archives,1,isad:mpm:31,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/11975/x0/9c60b173-c591-54e2-873c-9e03af7f7ba0"",""uri"":""/repositories/10/archival_objects/3318"",""id"":""isad:mpm:31"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Philippe Chifflet"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/9c60b173-c591-54e2-873c-9e03af7f7ba0
a20f70bd-dea8-5697-9af0-213d20fed893,tg:mpmbr:471_#1,e22_Archives,1,isad:mpm:31,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/11975/x0/9c60b173-c591-54e2-873c-9e03af7f7ba0"",""uri"":""/repositories/10/archival_objects/3318"",""id"":""isad:mpm:31"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Philippe Chifflet"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/9c60b173-c591-54e2-873c-9e03af7f7ba0
2ad86862-e67a-5508-b6e9-0ce0bf40923a,tg:mpmbr:509_#1,e22_Archives,1,isad:mpm:31,"dlod={""name"":""Philippe Chifflet"",""ark"":""ark:/11975/x0/9c60b173-c591-54e2-873c-9e03af7f7ba0"",""uri"":""/repositories/10/archival_objects/3318"",""id"":""isad:mpm:31"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Philippe Chifflet"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/9c60b173-c591-54e2-873c-9e03af7f7ba0
de6b146d-d25d-51e2-b381-dbb25061ad61,tg:mpmbr:707_#1,e22_Archives,1,isad:mpm:42,"dlod={""name"":""Moretus"",""ark"":""ark:/11975/x0/97f6ffbf-59a4-5e2e-a562-d211455a7697"",""uri"":""/repositories/10/archival_objects/4495"",""id"":""isad:mpm:42"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Moretus"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/97f6ffbf-59a4-5e2e-a562-d211455a7697
dc763bd9-4052-58ba-823b-bac2849ce23f,tg:mpmbr:717_#1,e22_Archives,1,isad:mpm:42,"dlod={""name"":""Moretus"",""ark"":""ark:/11975/x0/97f6ffbf-59a4-5e2e-a562-d211455a7697"",""uri"":""/repositories/10/archival_objects/4495"",""id"":""isad:mpm:42"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Moretus"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/97f6ffbf-59a4-5e2e-a562-d211455a7697
ac9e54f5-0ff9-5e30-beaa-a28abf9818e7,tg:mpmbr:152_#1,e22_Archives,1,isad:mpm:337,"dlod={""name"":""Map A: familie Plantijn"",""ark"":""ark:/11975/x0/90cda67d-a4db-5c0f-b910-81aa0188d740"",""uri"":""/repositories/10/archival_objects/36060"",""id"":""isad:mpm:337"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Map A: familie Plantijn"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/90cda67d-a4db-5c0f-b910-81aa0188d740
bb76d74c-7ee9-5e1c-83f3-cf3bcc52ba17,tg:mpmbr:142_#1,e22_Archives,1,isad:mpm:337,"dlod={""name"":""Map A: familie Plantijn"",""ark"":""ark:/11975/x0/90cda67d-a4db-5c0f-b910-81aa0188d740"",""uri"":""/repositories/10/archival_objects/36060"",""id"":""isad:mpm:337"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Map A: familie Plantijn"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/90cda67d-a4db-5c0f-b910-81aa0188d740
a29154b9-b167-5782-8f61-9737bca6c54c,tg:mpmbr:872_#1,e22_Archives,1,isad:mpm:42,"dlod={""name"":""Moretus"",""ark"":""ark:/11975/x0/97f6ffbf-59a4-5e2e-a562-d211455a7697"",""uri"":""/repositories/10/archival_objects/4495"",""id"":""isad:mpm:42"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Ingekomen brieven"",""Selectie De Renette""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Moretus"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/97f6ffbf-59a4-5e2e-a562-d211455a7697
