ResourceID,brocade.id,card,order,source_field,source_code,Annotation (nl),Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget (nl),Connected Subject Identifier,Connected Subject Type,Creation Time Span Source Note (nl),Description (nl),Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value (nl),Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number (nl),Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
85acf43a-8e23-553e-a7dc-4980a29e8d6a,tg:mpmbr:860,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618,1733,No Copyright - Public Domain Mark 1.0,
85acf43a-8e23-553e-a7dc-4980a29e8d6a,tg:mpmbr:860,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16181025,,,,,,,,,,,,,,,,,,,,,,,,,
85acf43a-8e23-553e-a7dc-4980a29e8d6a,tg:mpmbr:860,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
85acf43a-8e23-553e-a7dc-4980a29e8d6a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000846,referentienummer,False,,,,,,,,,,,
85acf43a-8e23-553e-a7dc-4980a29e8d6a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:860,brocade id,False,,,,,,,,,,,
85acf43a-8e23-553e-a7dc-4980a29e8d6a,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:860/N,brocade url,False,,,,,,,,,,,
85acf43a-8e23-553e-a7dc-4980a29e8d6a,tg:mpmbr:860,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""fa981e1b-0fbb-522c-baee-082ec3774940"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bd830683-7ce4-42b3-813e-a97fba1fad78"", ""inverseOntologyProperty"": """"}]",,,,,,,,
85eb6ef1-8b6d-5868-8347-c86708b2008e,tg:mpmbr:787,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:787,https://data.museumplantinmoretus.be/ark:/11975/85eb6ef1-8b6d-5868-8347-c86708b2008e,Brieven,,,,
85eb6ef1-8b6d-5868-8347-c86708b2008e,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""50b909a3-5e9b-40d3-bed7-5f5a0369ad24"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7f184700-e4c0-476c-b42a-6a128f543def"", ""inverseOntologyProperty"": """"}]"
85eb6ef1-8b6d-5868-8347-c86708b2008e,tg:mpmbr:787,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592,1707,No Copyright - Public Domain Mark 1.0,
85eb6ef1-8b6d-5868-8347-c86708b2008e,tg:mpmbr:787,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,15920128,,,,,,,,,,,,,,,,,,,,,,,,,
85eb6ef1-8b6d-5868-8347-c86708b2008e,tg:mpmbr:787,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
85eb6ef1-8b6d-5868-8347-c86708b2008e,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000773,referentienummer,False,,,,,,,,,,,
85eb6ef1-8b6d-5868-8347-c86708b2008e,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:787,brocade id,False,,,,,,,,,,,
85eb6ef1-8b6d-5868-8347-c86708b2008e,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:787/N,brocade url,False,,,,,,,,,,,
85eb6ef1-8b6d-5868-8347-c86708b2008e,tg:mpmbr:787,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7a689ad3-5b97-5c7a-b01f-8b5aa1f62af9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""38cc5c02-c21c-4f12-bf2b-7e8528ee4ff8"", ""inverseOntologyProperty"": """"}]",,,,,,,,
85f51dae-c6b8-57f9-ac39-86d9cb22174a,tg:mpmbr:133,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:133,https://data.museumplantinmoretus.be/ark:/11975/85f51dae-c6b8-57f9-ac39-86d9cb22174a,Brieven,,,,
85f51dae-c6b8-57f9-ac39-86d9cb22174a,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ba666580-dcac-436c-9fc7-08cd5cc41c33"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5a49fa61-fb66-4d8b-9f83-a79d827ca0a0"", ""inverseOntologyProperty"": """"}]"
85f51dae-c6b8-57f9-ac39-86d9cb22174a,tg:mpmbr:133,e73_ConnectedSubjects,,,au::109815,,,,mpm,c0afbe14-137b-5d01-bb2a-fcd788027bf0,ow,subjects (content of works),au::109815:1,au::109815g:1,,"dlod={""suggest"":[""/agents/people/11750205"",""au::109815"",""au::109815:1"",""ark:/83110/x0/c0afbe14-137b-5d01-bb2a-fcd788027bf0"",""Pierre Jean François Hynderick""],""name"":""Pierre Jean François Hynderick"",""ark"":""ark:/83110/x0/c0afbe14-137b-5d01-bb2a-fcd788027bf0"",""uri"":""/agents/people/11750205"",""id"":""au::109815:1"",""isCapacity"":false}",ark:/83110/x0/c0afbe14-137b-5d01-bb2a-fcd788027bf0,agent,,,,,,,,,,,,,,,,,,,,,,,,,,
85f51dae-c6b8-57f9-ac39-86d9cb22174a,tg:mpmbr:133,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797,1912,No Copyright - Public Domain Mark 1.0,
85f51dae-c6b8-57f9-ac39-86d9cb22174a,tg:mpmbr:133,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,17970103,,,,,,,,,,,,,,,,,,,,,,,,,
85f51dae-c6b8-57f9-ac39-86d9cb22174a,tg:mpmbr:133,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
85f51dae-c6b8-57f9-ac39-86d9cb22174a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000124,referentienummer,False,,,,,,,,,,,
85f51dae-c6b8-57f9-ac39-86d9cb22174a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:133,brocade id,False,,,,,,,,,,,
85f51dae-c6b8-57f9-ac39-86d9cb22174a,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:133/N,brocade url,False,,,,,,,,,,,
85f51dae-c6b8-57f9-ac39-86d9cb22174a,tg:mpmbr:133,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""20103a66-dfb5-55e7-936d-770a22a64e81"", ""ontologyProperty"": """", ""resourceXresourceId"": ""113215d0-add4-439d-be53-28dbca3e0635"", ""inverseOntologyProperty"": """"}]",,,,,,,,
86843377-8569-53b2-bc15-4abca8e3eaa6,tg:mpmbr:934,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:934,https://data.museumplantinmoretus.be/ark:/11975/86843377-8569-53b2-bc15-4abca8e3eaa6,Brieven,,,,
86843377-8569-53b2-bc15-4abca8e3eaa6,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""12a476b5-4849-4fec-8f50-336cb15663a5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""41ae4595-65f0-4976-a749-a78e2c9ea0d6"", ""inverseOntologyProperty"": """"}]"
86843377-8569-53b2-bc15-4abca8e3eaa6,tg:mpmbr:934,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671,1786,No Copyright - Public Domain Mark 1.0,
86843377-8569-53b2-bc15-4abca8e3eaa6,tg:mpmbr:934,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16710826,,,,,,,,,,,,,,,,,,,,,,,,,
86843377-8569-53b2-bc15-4abca8e3eaa6,tg:mpmbr:934,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
86843377-8569-53b2-bc15-4abca8e3eaa6,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000920,referentienummer,False,,,,,,,,,,,
86843377-8569-53b2-bc15-4abca8e3eaa6,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:934,brocade id,False,,,,,,,,,,,
86843377-8569-53b2-bc15-4abca8e3eaa6,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:934/N,brocade url,False,,,,,,,,,,,
86843377-8569-53b2-bc15-4abca8e3eaa6,tg:mpmbr:934,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b55a08f4-d8d1-559d-b124-806d58ef3bdf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""17daf12e-24c1-4ca9-b647-655e697627c0"", ""inverseOntologyProperty"": """"}]",,,,,,,,
86c7d54c-4546-53e1-a2cf-03cdf643b603,tg:mpmbr:790,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:790,https://data.museumplantinmoretus.be/ark:/11975/86c7d54c-4546-53e1-a2cf-03cdf643b603,Brieven,,,,
86c7d54c-4546-53e1-a2cf-03cdf643b603,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3e67325c-ea91-4dc5-a001-30d5ea67078d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""38502aed-e277-41f2-b052-60db31dec0b4"", ""inverseOntologyProperty"": """"}]"
86c7d54c-4546-53e1-a2cf-03cdf643b603,tg:mpmbr:790,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748,1863,No Copyright - Public Domain Mark 1.0,
86c7d54c-4546-53e1-a2cf-03cdf643b603,tg:mpmbr:790,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,17480603,,,,,,,,,,,,,,,,,,,,,,,,,
86c7d54c-4546-53e1-a2cf-03cdf643b603,tg:mpmbr:790,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
86c7d54c-4546-53e1-a2cf-03cdf643b603,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000776,referentienummer,False,,,,,,,,,,,
86c7d54c-4546-53e1-a2cf-03cdf643b603,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:790,brocade id,False,,,,,,,,,,,
86c7d54c-4546-53e1-a2cf-03cdf643b603,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:790/N,brocade url,False,,,,,,,,,,,
86c7d54c-4546-53e1-a2cf-03cdf643b603,tg:mpmbr:790,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7f94ef80-6fbe-579a-b871-e032e56ff332"", ""ontologyProperty"": """", ""resourceXresourceId"": ""03132604-88bb-4cf2-94b1-dce792584e0d"", ""inverseOntologyProperty"": """"}]",,,,,,,,
872b3ecd-10d0-5e02-aaf1-9a8db5f09081,tg:mpmbr:378,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:378,https://data.museumplantinmoretus.be/ark:/11975/872b3ecd-10d0-5e02-aaf1-9a8db5f09081,Brieven,,,,
872b3ecd-10d0-5e02-aaf1-9a8db5f09081,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d70e37c8-6ff4-4ed0-bfe7-c344326157b9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d6871e31-7552-454b-9813-6ccc0b3ddd69"", ""inverseOntologyProperty"": """"}]"
872b3ecd-10d0-5e02-aaf1-9a8db5f09081,tg:mpmbr:378,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638,1753,No Copyright - Public Domain Mark 1.0,
872b3ecd-10d0-5e02-aaf1-9a8db5f09081,tg:mpmbr:378,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16381026,,,,,,,,,,,,,,,,,,,,,,,,,
872b3ecd-10d0-5e02-aaf1-9a8db5f09081,tg:mpmbr:378,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
872b3ecd-10d0-5e02-aaf1-9a8db5f09081,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000367,referentienummer,False,,,,,,,,,,,
872b3ecd-10d0-5e02-aaf1-9a8db5f09081,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:378,brocade id,False,,,,,,,,,,,
872b3ecd-10d0-5e02-aaf1-9a8db5f09081,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:378/N,brocade url,False,,,,,,,,,,,
872b3ecd-10d0-5e02-aaf1-9a8db5f09081,tg:mpmbr:378,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0c6c20b0-e2c3-593e-85f4-67498836cecd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d766e24b-5d69-4103-bcbe-8f26bc6db312"", ""inverseOntologyProperty"": """"}]",,,,,,,,
873ea160-ba5f-5a89-a67a-3d71ec47ced0,tg:mpmbr:748,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:748,https://data.museumplantinmoretus.be/ark:/11975/873ea160-ba5f-5a89-a67a-3d71ec47ced0,Brieven,,,,
873ea160-ba5f-5a89-a67a-3d71ec47ced0,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""eaddafe0-6986-4088-8aab-157c59cd64d2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e1f51fb8-555e-4ad7-9618-6752b10231cc"", ""inverseOntologyProperty"": """"}]"
873ea160-ba5f-5a89-a67a-3d71ec47ced0,tg:mpmbr:748,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598,1713,No Copyright - Public Domain Mark 1.0,
873ea160-ba5f-5a89-a67a-3d71ec47ced0,tg:mpmbr:748,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,15981003,,,,,,,,,,,,,,,,,,,,,,,,,
873ea160-ba5f-5a89-a67a-3d71ec47ced0,tg:mpmbr:748,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
873ea160-ba5f-5a89-a67a-3d71ec47ced0,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000734,referentienummer,False,,,,,,,,,,,
873ea160-ba5f-5a89-a67a-3d71ec47ced0,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:748,brocade id,False,,,,,,,,,,,
873ea160-ba5f-5a89-a67a-3d71ec47ced0,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:748/N,brocade url,False,,,,,,,,,,,
873ea160-ba5f-5a89-a67a-3d71ec47ced0,tg:mpmbr:748,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""aaa92886-8805-5cc1-8879-fe742ae16e05"", ""ontologyProperty"": """", ""resourceXresourceId"": ""52c5d421-99b0-426c-a8c4-b4c18ecc7f80"", ""inverseOntologyProperty"": """"}]",,,,,,,,
878b4e49-b6c4-5c3b-8c97-06cc66ad3ff6,tg:mpmbr:1182,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:1182,https://data.museumplantinmoretus.be/ark:/11975/878b4e49-b6c4-5c3b-8c97-06cc66ad3ff6,Brieven,,,,
878b4e49-b6c4-5c3b-8c97-06cc66ad3ff6,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1461122e-5900-4b33-9c37-938182781adc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2118e04a-32f6-4bf3-9119-ff5dbb72802c"", ""inverseOntologyProperty"": """"}]"
878b4e49-b6c4-5c3b-8c97-06cc66ad3ff6,tg:mpmbr:1182,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678,1793,No Copyright - Public Domain Mark 1.0,
878b4e49-b6c4-5c3b-8c97-06cc66ad3ff6,tg:mpmbr:1182,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16780117,,,,,,,,,,,,,,,,,,,,,,,,,
878b4e49-b6c4-5c3b-8c97-06cc66ad3ff6,tg:mpmbr:1182,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
878b4e49-b6c4-5c3b-8c97-06cc66ad3ff6,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000001166,referentienummer,False,,,,,,,,,,,
878b4e49-b6c4-5c3b-8c97-06cc66ad3ff6,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:1182,brocade id,False,,,,,,,,,,,
878b4e49-b6c4-5c3b-8c97-06cc66ad3ff6,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:1182/N,brocade url,False,,,,,,,,,,,
878b4e49-b6c4-5c3b-8c97-06cc66ad3ff6,tg:mpmbr:1182,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9f6a32c0-388b-522e-9aaf-4475377628ff"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a1997c56-ccac-492e-86a6-89188995a5c1"", ""inverseOntologyProperty"": """"}]",,,,,,,,
87d2dc5b-b5f4-5f11-9f50-d3375ae56515,tg:mpmbr:1248,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:1248,https://data.museumplantinmoretus.be/ark:/11975/87d2dc5b-b5f4-5f11-9f50-d3375ae56515,Brieven,,,,
87d2dc5b-b5f4-5f11-9f50-d3375ae56515,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""745d55d0-16b6-456d-b726-10c6386a9541"", ""ontologyProperty"": """", ""resourceXresourceId"": ""61de270e-e77f-4c3b-a554-d8fdb2ac27c8"", ""inverseOntologyProperty"": """"}]"
87d2dc5b-b5f4-5f11-9f50-d3375ae56515,tg:mpmbr:1248,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663,1778,No Copyright - Public Domain Mark 1.0,
87d2dc5b-b5f4-5f11-9f50-d3375ae56515,tg:mpmbr:1248,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16630312,,,,,,,,,,,,,,,,,,,,,,,,,
87d2dc5b-b5f4-5f11-9f50-d3375ae56515,tg:mpmbr:1248,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
87d2dc5b-b5f4-5f11-9f50-d3375ae56515,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000001231,referentienummer,False,,,,,,,,,,,
87d2dc5b-b5f4-5f11-9f50-d3375ae56515,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:1248,brocade id,False,,,,,,,,,,,
87d2dc5b-b5f4-5f11-9f50-d3375ae56515,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:1248/N,brocade url,False,,,,,,,,,,,
87d2dc5b-b5f4-5f11-9f50-d3375ae56515,tg:mpmbr:1248,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4911e443-ddd3-53db-a5be-c0b9649c1bf3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""75ff9b2b-3fbd-465a-95b3-a0d0387a6ff0"", ""inverseOntologyProperty"": """"}]",,,,,,,,
88458385-e6ab-5588-9cda-98c5356ede97,tg:mpmbr:519,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:519,https://data.museumplantinmoretus.be/ark:/11975/88458385-e6ab-5588-9cda-98c5356ede97,Brieven,,,,
88458385-e6ab-5588-9cda-98c5356ede97,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3141aa27-9741-406f-acaf-5a3e3c1281d9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""30e3d469-dd5c-4fae-bc04-1e80c84b1f60"", ""inverseOntologyProperty"": """"}]"
88458385-e6ab-5588-9cda-98c5356ede97,tg:mpmbr:519,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639,1754,No Copyright - Public Domain Mark 1.0,
88458385-e6ab-5588-9cda-98c5356ede97,tg:mpmbr:519,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16391026,,,,,,,,,,,,,,,,,,,,,,,,,
88458385-e6ab-5588-9cda-98c5356ede97,tg:mpmbr:519,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
88458385-e6ab-5588-9cda-98c5356ede97,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000507,referentienummer,False,,,,,,,,,,,
88458385-e6ab-5588-9cda-98c5356ede97,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:519,brocade id,False,,,,,,,,,,,
88458385-e6ab-5588-9cda-98c5356ede97,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:519/N,brocade url,False,,,,,,,,,,,
88458385-e6ab-5588-9cda-98c5356ede97,tg:mpmbr:519,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5cae49c7-5063-5b01-8275-90df1df3ef50"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6186b3bf-a3dc-4630-9202-de1bb4a44b30"", ""inverseOntologyProperty"": """"}]",,,,,,,,
88515e52-f228-5e2c-9672-9ba78efec8d3,tg:mpmbr:227,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:227,https://data.museumplantinmoretus.be/ark:/11975/88515e52-f228-5e2c-9672-9ba78efec8d3,Brieven,,,,
88515e52-f228-5e2c-9672-9ba78efec8d3,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8ff28c0e-5201-43d0-b97e-8f07ce26fb62"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3ecca667-2672-47d1-a52f-7ef66abc176a"", ""inverseOntologyProperty"": """"}]"
88515e52-f228-5e2c-9672-9ba78efec8d3,tg:mpmbr:227,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663,1778,No Copyright - Public Domain Mark 1.0,
88515e52-f228-5e2c-9672-9ba78efec8d3,tg:mpmbr:227,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16630220,,,,,,,,,,,,,,,,,,,,,,,,,
88515e52-f228-5e2c-9672-9ba78efec8d3,tg:mpmbr:227,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
88515e52-f228-5e2c-9672-9ba78efec8d3,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000218,referentienummer,False,,,,,,,,,,,
88515e52-f228-5e2c-9672-9ba78efec8d3,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:227,brocade id,False,,,,,,,,,,,
88515e52-f228-5e2c-9672-9ba78efec8d3,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:227/N,brocade url,False,,,,,,,,,,,
88515e52-f228-5e2c-9672-9ba78efec8d3,tg:mpmbr:227,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""aa26dc3b-89bc-5f17-8aab-bfdb714790d3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1f8d0df8-b845-40a8-bf46-9127fe652f81"", ""inverseOntologyProperty"": """"}]",,,,,,,,
