ResourceID,mmb_id_mat,card,order,Acquisition Brocade ID,Acquisition Widget,Archive Brocade ID,Archive Widget,source_value,Dimension Value,Dimension Type,Dimension Measurement Unit,au_code,au_name,Production Actor Role,Production Actor Note,Production Actor Widget,Start Date,End Date,source_field,source_date,Restriction Type,Image URL,Image Manifest,Image Manifest Type,Image URL Type,Keeper,Object Number,Object Number Type,Object Identifier,Warehouse Location (begin),Warehouse Location (end),Object Type,Other Identifier Type,Other Identifier,Annotation Type,Annotation Language,Annotation
8737cb46-3ec3-5166-ae7e-a061a35c47ad,tg:mmbdc:166_#1,e22_Archives,1,,,MMB.A.I.E.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8737cb46-3ec3-5166-ae7e-a061a35c47ad,,e22_Dimensions,,,,,,95 x 55 mm,95,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
8737cb46-3ec3-5166-ae7e-a061a35c47ad,,e22_Dimensions,,,,,,95 x 55 mm,55,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
8737cb46-3ec3-5166-ae7e-a061a35c47ad,tg:mmbdc:166_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/xZPfLjayYVOSjgELSBBeh767,https://dams.antwerpen.be/iiif/xZPfLjayYVOSjgELSBBeh767/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
8737cb46-3ec3-5166-ae7e-a061a35c47ad,tg:mmbdc:166_#1,e22_ProductionActors,1,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
8737cb46-3ec3-5166-ae7e-a061a35c47ad,tg:mmbdc:166_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,uuuu-02-07,uuuu-02-09,,,,,,,,,,,,,,,,,,,
8737cb46-3ec3-5166-ae7e-a061a35c47ad,tg:mmbdc:166_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,uuuu,permission required,,,,,,,,,,,,,,,,
87faaec5-b87c-5dae-8262-c875a4343c99,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:23_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/87faaec5-b87c-5dae-8262-c875a4343c99,Doos A.IX,,obituaries,record identifiers,MMB.A.1211,,,
87faaec5-b87c-5dae-8262-c875a4343c99,tg:mmbdc:23_#1,e22_Archives,1,,,MMB.A.I.E.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87faaec5-b87c-5dae-8262-c875a4343c99,,e22_Dimensions,,,,,,120 x 78 mm,120,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
87faaec5-b87c-5dae-8262-c875a4343c99,,e22_Dimensions,,,,,,120 x 78 mm,78,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
87faaec5-b87c-5dae-8262-c875a4343c99,tg:mmbdc:23_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/k2aqESgRTgZgchYNWWv3VEUT,https://dams.antwerpen.be/iiif/k2aqESgRTgZgchYNWWv3VEUT/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
87faaec5-b87c-5dae-8262-c875a4343c99,tg:mmbdc:23_#1,e22_ProductionActors,1,,,,,,,,,au::115213:1,"Vilain XIIII, Isabelle Laure Adelaide",subjects (content of works),,"dlod={""suggest"":[""/agents/people/12220358"",""au::115213"",""au::115213:1"",""ark:/83110/x0/d3ad3ee4-7ee2-5696-9ad3-50ba73771798"",""Isabelle Laure Adelaide Vilain XIIII""],""name"":""Isabelle Laure Adelaide Vilain XIIII"",""ark"":""ark:/83110/x0/d3ad3ee4-7ee2-5696-9ad3-50ba73771798"",""uri"":""/agents/people/12220358"",""id"":""au::115213:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
87faaec5-b87c-5dae-8262-c875a4343c99,tg:mmbdc:23_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1881-07-28,,,,,,,,,,,,,,,,,,,,
87faaec5-b87c-5dae-8262-c875a4343c99,tg:mmbdc:23_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1881,open,,,,,,,,,,,,,,,,
8d15bf4d-1d74-5a90-ac6f-0536bc7905a2,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:141_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/8d15bf4d-1d74-5a90-ac6f-0536bc7905a2,Doos A.XVIII,,files (document groupings),record identifiers,MMB.A.2421,remarks,Nederlands,met watermerk Belgique 1903
8d15bf4d-1d74-5a90-ac6f-0536bc7905a2,tg:mmbdc:141_#1,e22_Archives,1,,,MMB.A.I.B.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d15bf4d-1d74-5a90-ac6f-0536bc7905a2,,e22_Dimensions,,,,,,251 x 177 mm,251,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
8d15bf4d-1d74-5a90-ac6f-0536bc7905a2,,e22_Dimensions,,,,,,251 x 177 mm,177,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
8d15bf4d-1d74-5a90-ac6f-0536bc7905a2,tg:mmbdc:141_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/L26NcwQbglNMdJO6VLfWqVnw,https://dams.antwerpen.be/iiif/L26NcwQbglNMdJO6VLfWqVnw/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
8d15bf4d-1d74-5a90-ac6f-0536bc7905a2,tg:mmbdc:141_#1,e22_ProductionActors,1,,,,,,,,,au::8756:1,"Hertogs, Joseph",authors,,"dlod={""suggest"":[""/agents/people/936892"",""au::8756"",""au::8756:1"",""ark:/83110/x0/243732b0-545e-5de4-8cb1-2d9adb33c7e0"",""Jos. Hertogs""],""name"":""Jos. Hertogs"",""ark"":""ark:/83110/x0/243732b0-545e-5de4-8cb1-2d9adb33c7e0"",""uri"":""/agents/people/936892"",""id"":""au::8756:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
8d15bf4d-1d74-5a90-ac6f-0536bc7905a2,tg:mmbdc:141_#1,e22_ProductionActors,2,,,,,,,,,au::13305:1,Museum Mayer van den Bergh,subjects (content of works),,"dlod={""suggest"":[""/agents/corporate_entities/1423635"",""au::13305"",""au::13305:1"",""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""Museum Mayer van den Bergh""],""name"":""Museum Mayer van den Bergh"",""ark"":""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""uri"":""/agents/corporate_entities/1423635"",""id"":""au::13305:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
8d15bf4d-1d74-5a90-ac6f-0536bc7905a2,tg:mmbdc:141_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1903-uu-uu,,,,,,,,,,,,,,,,,,,,
8d15bf4d-1d74-5a90-ac6f-0536bc7905a2,tg:mmbdc:141_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1903,permission required,,,,,,,,,,,,,,,,
900a1849-6553-5eb7-9e73-81e9fdeadc30,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:87_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/900a1849-6553-5eb7-9e73-81e9fdeadc30,Doos A.XI,,financial records,record identifiers,MMB.A.1481,remarks,Nederlands,3 stuks
900a1849-6553-5eb7-9e73-81e9fdeadc30,tg:mmbdc:87_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900a1849-6553-5eb7-9e73-81e9fdeadc30,tg:mmbdc:87_#1,e22_Archives,1,,,MMB.A.I.D.2.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900a1849-6553-5eb7-9e73-81e9fdeadc30,,e22_Dimensions,,,,,,150 x 216 mm,150,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
900a1849-6553-5eb7-9e73-81e9fdeadc30,,e22_Dimensions,,,,,,150 x 216 mm,216,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
900a1849-6553-5eb7-9e73-81e9fdeadc30,tg:mmbdc:87_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/L2wCsTGODOWqc1MlUVShqTIJ,https://dams.antwerpen.be/iiif/L2wCsTGODOWqc1MlUVShqTIJ/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
900a1849-6553-5eb7-9e73-81e9fdeadc30,tg:mmbdc:87_#1,e22_ProductionActors,1,,,,,,,,,au::27863:1,"Cols, Alphonse",subjects (content of works),,"dlod={""suggest"":[""/agents/people/2981341"",""au::27863"",""au::27863:1"",""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""Alphonse Cols""],""name"":""Alphonse Cols"",""ark"":""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""uri"":""/agents/people/2981341"",""id"":""au::27863:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
900a1849-6553-5eb7-9e73-81e9fdeadc30,tg:mmbdc:87_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1902-12-18,1931-04-18,,,,,,,,,,,,,,,,,,,
900a1849-6553-5eb7-9e73-81e9fdeadc30,tg:mmbdc:87_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1902,permission required,,,,,,,,,,,,,,,,
926ae845-ce4c-53c4-834e-c655edd31184,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:59_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/926ae845-ce4c-53c4-834e-c655edd31184,Doos A.X,,scripts (documents),record identifiers,MMB.A.1363,,,
926ae845-ce4c-53c4-834e-c655edd31184,tg:mmbdc:59_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926ae845-ce4c-53c4-834e-c655edd31184,tg:mmbdc:59_#1,e22_Archives,1,,,MMB.A.I.D.2.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926ae845-ce4c-53c4-834e-c655edd31184,,e22_Dimensions,,,,,,129 x 192 mm,129,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
926ae845-ce4c-53c4-834e-c655edd31184,,e22_Dimensions,,,,,,129 x 192 mm,192,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
926ae845-ce4c-53c4-834e-c655edd31184,tg:mmbdc:59_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/v2GwMuoHQHXdWMBR8TlWiuPA,https://dams.antwerpen.be/iiif/v2GwMuoHQHXdWMBR8TlWiuPA/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
926ae845-ce4c-53c4-834e-c655edd31184,tg:mmbdc:59_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1906-07-15,,,,,,,,,,,,,,,,,,,,
926ae845-ce4c-53c4-834e-c655edd31184,tg:mmbdc:59_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1906,permission required,,,,,,,,,,,,,,,,
9322239b-d5aa-5637-b103-47cdc4452370,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:33_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/9322239b-d5aa-5637-b103-47cdc4452370,Doos A.IX,,obituaries,record identifiers,MMB.A.1239,,,
9322239b-d5aa-5637-b103-47cdc4452370,tg:mmbdc:33_#1,e22_Archives,1,,,MMB.A.I.E.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9322239b-d5aa-5637-b103-47cdc4452370,,e22_Dimensions,,,,,,103 x 66 mm,103,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
9322239b-d5aa-5637-b103-47cdc4452370,,e22_Dimensions,,,,,,103 x 66 mm,66,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
9322239b-d5aa-5637-b103-47cdc4452370,tg:mmbdc:33_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/R2SiSigVhhKycdIRegYe2Sex,https://dams.antwerpen.be/iiif/R2SiSigVhhKycdIRegYe2Sex/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
9322239b-d5aa-5637-b103-47cdc4452370,tg:mmbdc:33_#1,e22_ProductionActors,1,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
9322239b-d5aa-5637-b103-47cdc4452370,tg:mmbdc:33_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1901-05-04,,,,,,,,,,,,,,,,,,,,
9322239b-d5aa-5637-b103-47cdc4452370,tg:mmbdc:33_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1901,permission required,,,,,,,,,,,,,,,,
96240b4f-302d-587d-880e-d859f603eaec,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:126_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/96240b4f-302d-587d-880e-d859f603eaec,Doos A.XII,,files (document groupings),record identifiers,MMB.A.1660,remarks,Nederlands,"gevonden in Catalogue des objets d'art, antiquités, argenteries, etc. comprenant la collection de feu monsieur Alex. Cogels, 1892 (bibliotheek Museum Mayer van den Bergh)"
96240b4f-302d-587d-880e-d859f603eaec,tg:mmbdc:126_#1,e22_Archives,1,,,MMB.A.I.A.4.c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96240b4f-302d-587d-880e-d859f603eaec,,e22_Dimensions,,,,,,266 x 355 mm,266,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
96240b4f-302d-587d-880e-d859f603eaec,,e22_Dimensions,,,,,,266 x 355 mm,355,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
96240b4f-302d-587d-880e-d859f603eaec,tg:mmbdc:126_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/c29QQkdPfVvwiLeYoYlOgx8J,https://dams.antwerpen.be/iiif/c29QQkdPfVvwiLeYoYlOgx8J/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
96240b4f-302d-587d-880e-d859f603eaec,tg:mmbdc:126_#1,e22_ProductionActors,1,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
96240b4f-302d-587d-880e-d859f603eaec,tg:mmbdc:126_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,,permission required,,,,,,,,,,,,,,,,
9710f729-049f-5d1a-a298-4ae1e56f1a9d,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:67_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/9710f729-049f-5d1a-a298-4ae1e56f1a9d,Doos A.XI,,financial records,record identifiers,MMB.A.1458,,,
9710f729-049f-5d1a-a298-4ae1e56f1a9d,tg:mmbdc:67_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9710f729-049f-5d1a-a298-4ae1e56f1a9d,tg:mmbdc:67_#1,e22_Archives,1,,,MMB.A.I.D.2.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9710f729-049f-5d1a-a298-4ae1e56f1a9d,,e22_Dimensions,,,,,,274 x 219 mm,274,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
9710f729-049f-5d1a-a298-4ae1e56f1a9d,,e22_Dimensions,,,,,,274 x 219 mm,219,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
9710f729-049f-5d1a-a298-4ae1e56f1a9d,tg:mmbdc:67_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/Y1ZpcgCpaDWcOBVaQJkd9wzc,https://dams.antwerpen.be/iiif/Y1ZpcgCpaDWcOBVaQJkd9wzc/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
9710f729-049f-5d1a-a298-4ae1e56f1a9d,tg:mmbdc:67_#1,e22_ProductionActors,1,,,,,,,,,,"Uuttenhoven, A.",authors,"Uuttenhoven, A. (Auteur)",,,,,,,,,,,,,,,,,,,,,,
9710f729-049f-5d1a-a298-4ae1e56f1a9d,tg:mmbdc:67_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1904-12-31,,,,,,,,,,,,,,,,,,,,
9710f729-049f-5d1a-a298-4ae1e56f1a9d,tg:mmbdc:67_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1904,permission required,,,,,,,,,,,,,,,,
97ba37de-55f5-57ce-ad51-8119e6255eda,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:159_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/97ba37de-55f5-57ce-ad51-8119e6255eda,"groot depot, kast 14",,files (document groupings),record identifiers,MMB.A.2498,,,
97ba37de-55f5-57ce-ad51-8119e6255eda,tg:mmbdc:159_#1,e22_Archives,1,,,MMB.A.I.A.3.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97ba37de-55f5-57ce-ad51-8119e6255eda,,e22_Dimensions,,,,,,150 x 100 mm,150,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
97ba37de-55f5-57ce-ad51-8119e6255eda,,e22_Dimensions,,,,,,150 x 100 mm,100,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
97ba37de-55f5-57ce-ad51-8119e6255eda,tg:mmbdc:159_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/RMGnOwdJRAjWHKIRnBDupg7l,https://dams.antwerpen.be/iiif/RMGnOwdJRAjWHKIRnBDupg7l/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
97ba37de-55f5-57ce-ad51-8119e6255eda,tg:mmbdc:159_#1,e22_ProductionActors,1,,,,,,,,,au::115717:1,"Micheli, Marie",authors,,"dlod={""suggest"":[""/agents/people/12220621"",""au::115717"",""au::115717:1"",""ark:/83110/x0/859178bd-d82a-5c18-8d3a-8873a92f7f5b"",""Marie Micheli""],""name"":""Marie Micheli"",""ark"":""ark:/83110/x0/859178bd-d82a-5c18-8d3a-8873a92f7f5b"",""uri"":""/agents/people/12220621"",""id"":""au::115717:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
97ba37de-55f5-57ce-ad51-8119e6255eda,tg:mmbdc:159_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1898-uu-uu,,,,,,,,,,,,,,,,,,,,
97ba37de-55f5-57ce-ad51-8119e6255eda,tg:mmbdc:159_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1898,permission required,,,,,,,,,,,,,,,,
99261f7e-2bb0-5100-ba1f-eedeb67e816f,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:38_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/99261f7e-2bb0-5100-ba1f-eedeb67e816f,Doos A.IX,,testimonials,record identifiers,MMB.A.1263,,,
99261f7e-2bb0-5100-ba1f-eedeb67e816f,tg:mmbdc:38_#1,e22_Archives,1,,,MMB.A.I.E.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99261f7e-2bb0-5100-ba1f-eedeb67e816f,,e22_Dimensions,,,,,,359 x 462 mm,359,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
99261f7e-2bb0-5100-ba1f-eedeb67e816f,,e22_Dimensions,,,,,,359 x 462 mm,462,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
99261f7e-2bb0-5100-ba1f-eedeb67e816f,tg:mmbdc:38_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/P2aUiXHaRSpPY9hxZWC4m6um,https://dams.antwerpen.be/iiif/P2aUiXHaRSpPY9hxZWC4m6um/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
99261f7e-2bb0-5100-ba1f-eedeb67e816f,tg:mmbdc:38_#1,e22_ProductionActors,1,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
99261f7e-2bb0-5100-ba1f-eedeb67e816f,tg:mmbdc:38_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1878-07-12,1878-08-09,,,,,,,,,,,,,,,,,,,
99261f7e-2bb0-5100-ba1f-eedeb67e816f,tg:mmbdc:38_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1878,open,,,,,,,,,,,,,,,,
99653bf6-4f4e-5041-9fee-8c23f9ea8143,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:143_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/99653bf6-4f4e-5041-9fee-8c23f9ea8143,Doos A.XVIII,,files (document groupings),record identifiers,MMB.A.2423,,,
99653bf6-4f4e-5041-9fee-8c23f9ea8143,tg:mmbdc:143_#1,e22_Archives,1,,,MMB.A.I.B.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99653bf6-4f4e-5041-9fee-8c23f9ea8143,,e22_Dimensions,,,,,,228 x 284 mm,228,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
99653bf6-4f4e-5041-9fee-8c23f9ea8143,,e22_Dimensions,,,,,,228 x 284 mm,284,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
99653bf6-4f4e-5041-9fee-8c23f9ea8143,tg:mmbdc:143_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/s1nchGOORBlvIYIgnlSHN18D,https://dams.antwerpen.be/iiif/s1nchGOORBlvIYIgnlSHN18D/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
99653bf6-4f4e-5041-9fee-8c23f9ea8143,tg:mmbdc:143_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,,permission required,,,,,,,,,,,,,,,,
9a28002b-ba44-5e42-8248-4056ae98f698,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:18_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/9a28002b-ba44-5e42-8248-4056ae98f698,Doos A.IX,,obituaries,record identifiers,MMB.A.1206,,,
9a28002b-ba44-5e42-8248-4056ae98f698,tg:mmbdc:18_#1,e22_Archives,1,,,MMB.A.I.E.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a28002b-ba44-5e42-8248-4056ae98f698,,e22_Dimensions,,,,,,102 x 66 mm,102,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
9a28002b-ba44-5e42-8248-4056ae98f698,,e22_Dimensions,,,,,,102 x 66 mm,66,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
9a28002b-ba44-5e42-8248-4056ae98f698,tg:mmbdc:18_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/N1qJ7KarLeueVqAYlNa5IUIG,https://dams.antwerpen.be/iiif/N1qJ7KarLeueVqAYlNa5IUIG/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
9a28002b-ba44-5e42-8248-4056ae98f698,tg:mmbdc:18_#1,e22_ProductionActors,1,,,,,,,,,au::115211:1,"Bois d'Aische, Rosalie Pauline Hyppolite du",subjects (content of works),,"dlod={""suggest"":[""/agents/people/12220368"",""au::115211"",""au::115211:1"",""ark:/83110/x0/e9eba26c-7fdf-5f6e-a0e0-af8bb96fad1c"",""Rosalie Pauline Hyppolite du Bois d’Aische""],""name"":""Rosalie Pauline Hyppolite du Bois d’Aische"",""ark"":""ark:/83110/x0/e9eba26c-7fdf-5f6e-a0e0-af8bb96fad1c"",""uri"":""/agents/people/12220368"",""id"":""au::115211:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
9a28002b-ba44-5e42-8248-4056ae98f698,tg:mmbdc:18_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1894-12-04,,,,,,,,,,,,,,,,,,,,
9a28002b-ba44-5e42-8248-4056ae98f698,tg:mmbdc:18_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1894,permission required,,,,,,,,,,,,,,,,
9c7e7b2a-bdac-540e-a685-2fbfa433ca79,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:24_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/9c7e7b2a-bdac-540e-a685-2fbfa433ca79,Doos A.IX,,obituaries,record identifiers,MMB.A.1212,,,
9c7e7b2a-bdac-540e-a685-2fbfa433ca79,tg:mmbdc:24_#1,e22_Archives,1,,,MMB.A.I.E.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c7e7b2a-bdac-540e-a685-2fbfa433ca79,,e22_Dimensions,,,,,,108 x 72 mm,108,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
9c7e7b2a-bdac-540e-a685-2fbfa433ca79,,e22_Dimensions,,,,,,108 x 72 mm,72,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
