ResourceID,mmb_id,card,source_field,source_date,Copyright Type,Copyright Revision Date
224ed98e-35b1-50f0-a20a-018dd5b80b40,tg:mmbbr:866,e73_Copyrights,begindatum,1898,No Known Copyright,2013
4b4ce67d-b1e1-56e4-af67-d87ff16fc1f4,tg:mmbbr:867,e73_Copyrights,begindatum,1898,No Known Copyright,2013
f58c19e0-56f5-5f4c-9577-0f216047cf3f,tg:mmbbr:868,e73_Copyrights,begindatum,1898,No Known Copyright,2013
45695f02-4e26-5c15-b7e8-3e1736df2722,tg:mmbbr:869,e73_Copyrights,begindatum,1898,No Known Copyright,2013
4bd479a0-6a51-5983-96bd-0ea95e0eaf47,tg:mmbbr:870,e73_Copyrights,begindatum,1898,No Known Copyright,2013
54b62d61-ebd1-51c8-b361-31c49f383661,tg:mmbbr:871,e73_Copyrights,begindatum,1898,No Known Copyright,2013
8f762e31-50eb-5f72-9761-8d1fc4048a6a,tg:mmbbr:872,e73_Copyrights,begindatum,1898,No Known Copyright,2013
e0e7e0c4-e339-5856-9827-5451cd8e13f0,tg:mmbbr:873,e73_Copyrights,begindatum,1898,No Known Copyright,2013
edafa031-ce17-5797-9793-535c47774f3d,tg:mmbbr:874,e73_Copyrights,begindatum,1898,No Known Copyright,2013
13d749db-68af-538f-96d3-c1c5d2aaffc2,tg:mmbbr:875,e73_Copyrights,begindatum,1898,No Known Copyright,2013
8297982d-0dfe-593e-bbb7-be832db51c78,tg:mmbbr:876,e73_Copyrights,begindatum,1898,No Known Copyright,2013
3d7c89bd-faf0-5747-ae64-ca1f7377f440,tg:mmbbr:877,e73_Copyrights,begindatum,1898,No Known Copyright,2013
6741b6cc-a8d8-5586-b949-176fcabfb44b,tg:mmbbr:878,e73_Copyrights,begindatum,1898,No Known Copyright,2013
e7023a28-4cf5-58fc-acc1-d678303b507a,tg:mmbbr:879,e73_Copyrights,begindatum,1898,No Known Copyright,2013
642662b5-5d3b-5c6d-977c-fc656cfe5e76,tg:mmbbr:880,e73_Copyrights,begindatum,1898,No Known Copyright,2013
0aa1fe41-6005-5e15-bf24-8344defa9349,tg:mmbbr:881,e73_Copyrights,begindatum,1898,No Known Copyright,2013
02e09d4f-7099-55ae-9770-cfa025da550e,tg:mmbbr:882,e73_Copyrights,begindatum,1898,No Known Copyright,2013
50dca6dc-de9d-5bc4-afb8-b2d024b36604,tg:mmbbr:883,e73_Copyrights,begindatum,1898,No Known Copyright,2013
0ceb97ee-4c0a-5cb2-989e-fa20c8ac2887,tg:mmbbr:884,e73_Copyrights,begindatum,1898,No Known Copyright,2013
e857ae86-e750-5217-9498-a3303251f0e9,tg:mmbbr:885,e73_Copyrights,begindatum,1898,No Known Copyright,2013
35379e12-8d70-5836-8428-d45b022ed7d6,tg:mmbbr:886,e73_Copyrights,begindatum,1898,No Known Copyright,2013
df67e2a6-51a8-52cb-9071-4f1e7a4875f8,tg:mmbbr:887,e73_Copyrights,begindatum,1898,No Known Copyright,2013
d14fe1e6-e081-5aa4-ade1-a8f9b191cb5b,tg:mmbbr:888,e73_Copyrights,begindatum,1898,No Known Copyright,2013
5e6135e3-f074-52bc-8f33-b6bb2504a310,tg:mmbbr:889,e73_Copyrights,begindatum,1898,No Known Copyright,2013
8d178692-1d59-5ddf-b64e-37604f373551,tg:mmbbr:890,e73_Copyrights,begindatum,1898,No Known Copyright,2013
63cb8a8d-f3ab-5932-a3a3-2e40698fb21b,tg:mmbbr:891,e73_Copyrights,begindatum,1898,No Known Copyright,2013
eee9ef38-026f-553d-92b0-32518ff6c7ec,tg:mmbbr:892,e73_Copyrights,begindatum,1898,No Known Copyright,2013
8dd1ac6b-8e6c-54e1-bc1c-b5fdaabcc9ac,tg:mmbbr:893,e73_Copyrights,begindatum,1898,No Known Copyright,2013
41e355b2-d407-5b86-bb20-9628383e8bea,tg:mmbbr:894,e73_Copyrights,begindatum,1898,No Known Copyright,2013
e4fbbc3b-1cb0-5fa7-bfda-11803adbf7d6,tg:mmbbr:895,e73_Copyrights,begindatum,1898,No Known Copyright,2013
45667679-c7b9-5bef-af07-143c4ccba65f,tg:mmbbr:896,e73_Copyrights,begindatum,1898,No Known Copyright,2013
c414ca20-4946-58c7-b8b9-d24da63cae4d,tg:mmbbr:897,e73_Copyrights,begindatum,1898,No Known Copyright,2013
0d658306-d54f-5cf3-8417-3b72f01bd3d0,tg:mmbbr:898,e73_Copyrights,begindatum,1898,No Known Copyright,2013
d0abe33f-d2a6-57c8-ae5c-7e4ef0aa09d8,tg:mmbbr:899,e73_Copyrights,begindatum,1898,No Known Copyright,2013
1c491514-91ef-57ef-b095-75f726d24b8b,tg:mmbbr:900,e73_Copyrights,begindatum,1898,No Known Copyright,2013
919286f1-3a5e-5dc8-94df-dafc212e5c45,tg:mmbbr:901,e73_Copyrights,begindatum,1898,No Known Copyright,2013
a877f52c-6855-5b7d-82eb-a57a9031ebe0,tg:mmbbr:902,e73_Copyrights,begindatum,1898,No Known Copyright,2013
4dbc3257-2f31-5edd-9708-8deead0e3226,tg:mmbbr:903,e73_Copyrights,begindatum,1898,No Known Copyright,2013
70446ba8-1d66-5bba-b2f0-3ac807b1c080,tg:mmbbr:904,e73_Copyrights,begindatum,1898,No Known Copyright,2013
8e2b5897-62df-5c40-954b-bc8321d905eb,tg:mmbbr:905,e73_Copyrights,begindatum,1898,No Known Copyright,2013
0c34d307-788b-501a-90f8-ceadded6fab2,tg:mmbbr:906,e73_Copyrights,begindatum,1898,No Known Copyright,2013
74d3d150-b19b-5d90-801c-a8660c1493da,tg:mmbbr:907,e73_Copyrights,begindatum,1898,No Known Copyright,2013
ba21ef05-3b2f-537f-a87d-c78c1a9bb89b,tg:mmbbr:908,e73_Copyrights,begindatum,1898,No Known Copyright,2013
ca72b590-5fa0-5835-ad37-0672180b6ab2,tg:mmbbr:909,e73_Copyrights,begindatum,1898,No Known Copyright,2013
b67cb09b-dd43-51b7-875c-24b3b3e42271,tg:mmbbr:910,e73_Copyrights,begindatum,1898,No Known Copyright,2013
d3ac0d88-5aa8-5f69-b14e-fe9fd80a13b5,tg:mmbbr:911,e73_Copyrights,begindatum,1898,No Known Copyright,2013
a7b6e8d8-d61d-5b55-aaaa-d8e9c64cfe88,tg:mmbbr:912,e73_Copyrights,begindatum,1898,No Known Copyright,2013
ad82f522-4cdb-5240-a449-610eae55a05d,tg:mmbbr:913,e73_Copyrights,begindatum,1898,No Known Copyright,2013
6e80d99f-d43b-51d0-831b-b1377ec02ee6,tg:mmbbr:914,e73_Copyrights,begindatum,1898,No Known Copyright,2013
cd0c7805-5f24-5735-921e-71ce1fdbacf7,tg:mmbbr:915,e73_Copyrights,begindatum,1898,No Known Copyright,2013
5e59ed65-4860-5c79-9094-d35fcd6cebfe,tg:mmbbr:916,e73_Copyrights,begindatum,1898,No Known Copyright,2013
2c3e957d-0a12-58db-9285-de6f1598e215,tg:mmbbr:917,e73_Copyrights,begindatum,1898,No Known Copyright,2013
0cdd34e6-51e9-562e-a836-6067982a47d0,tg:mmbbr:918,e73_Copyrights,begindatum,1899,No Known Copyright,2014
a7c8acdb-2f49-5749-a656-d3561a61d0bd,tg:mmbbr:919,e73_Copyrights,begindatum,1899,No Known Copyright,2014
80820ba4-dcc9-5ddd-9d13-ec1f405226a5,tg:mmbbr:920,e73_Copyrights,begindatum,1899,No Known Copyright,2014
e24ee544-5180-5384-bf1b-cf532532ea99,tg:mmbbr:921,e73_Copyrights,begindatum,1899,No Known Copyright,2014
b76a45db-435e-511c-b56f-68b775c2d143,tg:mmbbr:922,e73_Copyrights,begindatum,1899,No Known Copyright,2014
38477ddb-081a-5b50-84f9-8195b306bb4a,tg:mmbbr:923,e73_Copyrights,begindatum,1899,No Known Copyright,2014
4557a982-f567-5e4a-86dc-514a477ca845,tg:mmbbr:924,e73_Copyrights,begindatum,1899,No Known Copyright,2014
675dd492-0cbc-5a12-9c1f-42adeb030e46,tg:mmbbr:925,e73_Copyrights,begindatum,1899,No Known Copyright,2014
e0c9a445-7407-5442-aa22-2f405eeb0644,tg:mmbbr:926,e73_Copyrights,begindatum,1899,No Known Copyright,2014
9c4caee6-5730-5eee-a133-eb6290a3de50,tg:mmbbr:927,e73_Copyrights,begindatum,1899,No Known Copyright,2014
54a2fbe3-e253-510b-a9a1-bda6390c646e,tg:mmbbr:928,e73_Copyrights,begindatum,1899,No Known Copyright,2014
f80775eb-83d2-5712-ad60-91f43cbebbbb,tg:mmbbr:929,e73_Copyrights,begindatum,1899,No Known Copyright,2014
a9579fe9-eb4f-57b0-9f47-17c2a5f603cc,tg:mmbbr:930,e73_Copyrights,begindatum,1899,No Known Copyright,2014
9f5a63c9-4d96-5a17-b8d4-b7450f1847b5,tg:mmbbr:931,e73_Copyrights,begindatum,1899,No Known Copyright,2014
14748479-15dc-51bc-9eec-ac70f47960ee,tg:mmbbr:932,e73_Copyrights,begindatum,1899,No Known Copyright,2014
c1af18f3-77da-5831-9c42-6e531164b9c2,tg:mmbbr:933,e73_Copyrights,begindatum,1899,No Known Copyright,2014
ca3011b5-02cb-5769-b673-59e456ac387f,tg:mmbbr:934,e73_Copyrights,begindatum,1899,No Known Copyright,2014
4537a033-e514-53ae-9867-f00ccc4b015f,tg:mmbbr:935,e73_Copyrights,begindatum,1899,No Known Copyright,2014
7fd08b26-26a7-5dfd-a0b8-400bd2d6faf5,tg:mmbbr:936,e73_Copyrights,begindatum,1899,No Known Copyright,2014
1cb7eef3-6485-579c-b360-4619e4c8eaa8,tg:mmbbr:937,e73_Copyrights,begindatum,1899,No Known Copyright,2014
01440753-bb24-5a13-9474-107a13e911a1,tg:mmbbr:938,e73_Copyrights,begindatum,1899,No Known Copyright,2014
a20b62bf-53a2-5735-aa71-48446d771dc9,tg:mmbbr:939,e73_Copyrights,begindatum,1899,No Known Copyright,2014
61bb97ac-8353-5247-9835-989a2d84a141,tg:mmbbr:940,e73_Copyrights,begindatum,1899,No Known Copyright,2014
fd5dbb06-74bf-585a-bb80-b0535e4991ca,tg:mmbbr:941,e73_Copyrights,begindatum,1899,No Known Copyright,2014
07920ebc-78bc-5f68-973b-3520fa8fdc23,tg:mmbbr:942,e73_Copyrights,begindatum,1899,No Known Copyright,2014
4f5e65c1-16fb-5784-a3ed-9ffc71a7c78a,tg:mmbbr:943,e73_Copyrights,begindatum,1899,No Known Copyright,2014
ac270df8-99f2-5eac-aa3a-1b9b7d9d4864,tg:mmbbr:944,e73_Copyrights,begindatum,1899,No Known Copyright,2014
d7ac14c7-1bc1-5721-b5d1-6b50e59c0e68,tg:mmbbr:945,e73_Copyrights,begindatum,1899,No Known Copyright,2014
11ab8596-30f5-567c-8bf6-3b1819326535,tg:mmbbr:946,e73_Copyrights,begindatum,1899,No Known Copyright,2014
aa55f4a5-7939-5584-b0ea-5b05cfd78d50,tg:mmbbr:947,e73_Copyrights,begindatum,1899,No Known Copyright,2014
faf44c09-b369-566a-a0a0-d550e679cab7,tg:mmbbr:948,e73_Copyrights,begindatum,1899,No Known Copyright,2014
911faa38-c8d7-56cc-980c-33db0929f518,tg:mmbbr:949,e73_Copyrights,begindatum,1899,No Known Copyright,2014
7f53d003-bb3a-5e9b-bfea-159fd7cbc18c,tg:mmbbr:950,e73_Copyrights,begindatum,1899,No Known Copyright,2014
15132b2b-f5b8-5314-9ad9-a4e5fc2fc7ff,tg:mmbbr:951,e73_Copyrights,begindatum,1899,No Known Copyright,2014
7d84c271-001c-5726-8357-c78f8747946a,tg:mmbbr:952,e73_Copyrights,begindatum,1899,No Known Copyright,2014
501806fc-21bc-5ee3-9a8c-54c235bc1243,tg:mmbbr:953,e73_Copyrights,begindatum,1899,No Known Copyright,2014
772cd7e1-3778-5294-89fc-38d5c181090e,tg:mmbbr:954,e73_Copyrights,begindatum,1899,No Known Copyright,2014
f8e30d37-3250-5beb-ba70-1c565e1bdc46,tg:mmbbr:955,e73_Copyrights,begindatum,1899,No Known Copyright,2014
6e2952c3-f39d-5e0e-be06-aa64102552cf,tg:mmbbr:956,e73_Copyrights,begindatum,1899,No Known Copyright,2014
467af491-ed13-5267-8783-b144a8f684f2,tg:mmbbr:957,e73_Copyrights,begindatum,1899,No Known Copyright,2014
7701da88-4f0c-528d-8983-0b6fd6c1bb28,tg:mmbbr:958,e73_Copyrights,begindatum,1899,No Known Copyright,2014
5d5baacc-c894-544c-a04d-16a657e9cfe9,tg:mmbbr:959,e73_Copyrights,begindatum,1899,No Known Copyright,2014
9e2d6fd4-ab61-5e50-959b-3a586ecddf11,tg:mmbbr:960,e73_Copyrights,begindatum,1899,No Known Copyright,2014
e08600de-4fcd-5319-8f19-1ede52f375c5,tg:mmbbr:961,e73_Copyrights,begindatum,1899,No Known Copyright,2014
21fa9220-4937-53e7-b0fb-a75d16997d0f,tg:mmbbr:962,e73_Copyrights,begindatum,1899,No Known Copyright,2014
bc4d9977-8f61-5ec3-a338-b682884ef389,tg:mmbbr:963,e73_Copyrights,begindatum,1899,No Known Copyright,2014
aaa23246-9dfa-5956-ac6e-ec35a9b13661,tg:mmbbr:964,e73_Copyrights,begindatum,1899,No Known Copyright,2014
32f73d71-6e68-527f-b950-f0b09a9d5d45,tg:mmbbr:965,e73_Copyrights,begindatum,1899,No Known Copyright,2014
df22b335-3412-5283-9454-01bef947ee85,tg:mmbbr:966,e73_Copyrights,begindatum,1899,No Known Copyright,2014
d8fe99f2-20c9-5cba-9ae9-a33ef72c1406,tg:mmbbr:967,e73_Copyrights,begindatum,1899,No Known Copyright,2014
d0384521-cd93-5f8d-a2f9-22aa16b69d6e,tg:mmbbr:968,e73_Copyrights,begindatum,1899,No Known Copyright,2014
2a97ac71-6d63-555a-a846-1e44bec9eb42,tg:mmbbr:969,e73_Copyrights,begindatum,1899,No Known Copyright,2014
d6a22cc9-3350-5df2-97f9-648dac5a5131,tg:mmbbr:970,e73_Copyrights,begindatum,1899,No Known Copyright,2014
abefdaf2-0694-50cf-b008-1971e6c352d9,tg:mmbbr:971,e73_Copyrights,begindatum,1899,No Known Copyright,2014
7f89440a-06df-507d-a784-87caa4879bc2,tg:mmbbr:972,e73_Copyrights,begindatum,1899,No Known Copyright,2014
a6b61058-5beb-5dd9-b2ae-e18784aff6bb,tg:mmbbr:973,e73_Copyrights,begindatum,1899,No Known Copyright,2014
6ae054dc-8e57-5c48-9311-b5f9759d3ac6,tg:mmbbr:974,e73_Copyrights,begindatum,1899,No Known Copyright,2014
e7b93e8a-45a5-58e3-ba9e-4abc1059fdad,tg:mmbbr:975,e73_Copyrights,begindatum,1899,No Known Copyright,2014
ce6d7e8f-03ad-57a1-8286-265d65114e8c,tg:mmbbr:976,e73_Copyrights,begindatum,1899,No Known Copyright,2014
e2b4091d-05a1-5da9-90e8-f75c2bdc2542,tg:mmbbr:977,e73_Copyrights,begindatum,1899,No Known Copyright,2014
f4430e8e-86e7-5b1c-a299-e6532e1d9536,tg:mmbbr:978,e73_Copyrights,begindatum,1899,No Known Copyright,2014
68e1fff3-b0d2-55f0-a0aa-c295e47d9a69,tg:mmbbr:979,e73_Copyrights,begindatum,1899,No Known Copyright,2014
66dad90e-187b-58c7-9cfb-8934bef87de2,tg:mmbbr:980,e73_Copyrights,begindatum,1899,No Known Copyright,2014
c402ac98-7dab-56be-98da-d0ea699f591d,tg:mmbbr:981,e73_Copyrights,begindatum,1899,No Known Copyright,2014
c45cf6f3-baae-53e1-9edb-f07c9d557af2,tg:mmbbr:982,e73_Copyrights,begindatum,1899,No Known Copyright,2014
3283695c-09de-512d-a0a7-00be3603ed3f,tg:mmbbr:983,e73_Copyrights,begindatum,1899,No Known Copyright,2014
d6b5fa33-015a-527f-b9b9-0853301f2a7d,tg:mmbbr:984,e73_Copyrights,begindatum,1899,No Known Copyright,2014
b560e2f8-27dd-509c-94d7-401c47cd3a8b,tg:mmbbr:985,e73_Copyrights,begindatum,1899,No Known Copyright,2014
0f1b6d7c-43e9-5ac3-918a-92d6449da70e,tg:mmbbr:986,e73_Copyrights,begindatum,1899,No Known Copyright,2014
ff588335-3e2f-5d02-993f-a25857550d3f,tg:mmbbr:987,e73_Copyrights,begindatum,1899,No Known Copyright,2014
cc775da0-4491-5f61-9f3f-75153a45e618,tg:mmbbr:988,e73_Copyrights,begindatum,1899,No Known Copyright,2014
dbc73fd9-0b36-546e-9772-dd54d686ef6d,tg:mmbbr:989,e73_Copyrights,begindatum,1899,No Known Copyright,2014
a3afbc9d-6d44-5461-8882-89d62ab31366,tg:mmbbr:990,e73_Copyrights,begindatum,1899,No Known Copyright,2014
01be5b93-4ad7-58fe-895c-5ff93e1c06a4,tg:mmbbr:991,e73_Copyrights,begindatum,1899,No Known Copyright,2014
11335cb7-525b-5fbc-b9eb-5c02ea0b4a55,tg:mmbbr:992,e73_Copyrights,begindatum,1899,No Known Copyright,2014
9fe1e7c2-fc5b-552f-8d9d-70dddb828834,tg:mmbbr:993,e73_Copyrights,begindatum,1899,No Known Copyright,2014
1348ef21-2197-5fe7-b015-49d64fa22849,tg:mmbbr:994,e73_Copyrights,begindatum,1899,No Known Copyright,2014
c01216a2-45b8-57fb-aa77-0c602c1783f3,tg:mmbbr:995,e73_Copyrights,begindatum,1899,No Known Copyright,2014
7a358aa6-caee-59d2-be97-1175c108e304,tg:mmbbr:996,e73_Copyrights,begindatum,1899,No Known Copyright,2014
d9bcfd41-252f-5daa-89b9-c4ccd2da09a0,tg:mmbbr:997,e73_Copyrights,begindatum,1899,No Known Copyright,2014
d677e1ea-e4ea-5ef1-b7db-de0c824a29e3,tg:mmbbr:998,e73_Copyrights,begindatum,1899,No Known Copyright,2014
2cadbee6-6f5a-5225-a378-bca4613dab89,tg:mmbbr:999,e73_Copyrights,begindatum,1899,No Known Copyright,2014
b015e2fc-e126-55a7-b702-e27613c785ff,tg:mmbbr:1000,e73_Copyrights,begindatum,1899,No Known Copyright,2014
6d3133c3-8ddf-58f1-ae58-69993a186ffc,tg:mmbbr:1001,e73_Copyrights,begindatum,1899,No Known Copyright,2014
76b89933-0de3-5d5f-9fbc-9f7e777921a6,tg:mmbbr:1002,e73_Copyrights,begindatum,1899,No Known Copyright,2014
126fed5f-dd8c-5ecd-a3a6-ea4acec9971b,tg:mmbbr:1003,e73_Copyrights,begindatum,1899,No Known Copyright,2014
ab8c2ed3-de67-56e8-8d52-823eaf9ee974,tg:mmbbr:1004,e73_Copyrights,begindatum,1899,No Known Copyright,2014
ca4c9dc0-a312-5d2b-9c87-35c704c241ab,tg:mmbbr:1005,e73_Copyrights,begindatum,1899,No Known Copyright,2014
fd751d50-53e5-58f7-adac-8e11ec20ce52,tg:mmbbr:1006,e73_Copyrights,begindatum,1899,No Known Copyright,2014
67efd1f2-d809-53b3-8989-2faf1ec3ffa2,tg:mmbbr:1007,e73_Copyrights,begindatum,1899,No Known Copyright,2014
0608bcac-9dc4-571a-b539-9efc4e798610,tg:mmbbr:1008,e73_Copyrights,begindatum,1899,No Known Copyright,2014
b8374a2d-5ae1-5ee5-b116-b5d3987dc712,tg:mmbbr:1009,e73_Copyrights,begindatum,1899,No Known Copyright,2014
139afe2b-11c6-5dfd-92c3-9e33e679aab5,tg:mmbbr:1010,e73_Copyrights,begindatum,1899,No Known Copyright,2014
4f475beb-27a1-58e1-8256-56ed9fa58095,tg:mmbbr:1011,e73_Copyrights,begindatum,1899,No Known Copyright,2014
e9070a90-8b5e-5774-b477-9a8339c3e2e0,tg:mmbbr:1012,e73_Copyrights,begindatum,1899,No Known Copyright,2014
a02630e0-4ddb-5324-b294-d064eecb07c4,tg:mmbbr:1013,e73_Copyrights,begindatum,1899,No Known Copyright,2014
dc641028-47db-5bbf-a61a-ba08be31da06,tg:mmbbr:1014,e73_Copyrights,begindatum,1899,No Known Copyright,2014
c8363d4b-d134-557c-9711-774cccbf1e26,tg:mmbbr:1015,e73_Copyrights,begindatum,1899,No Known Copyright,2014
32454437-6fac-59c2-ae75-0cc9025bddb0,tg:mmbbr:1016,e73_Copyrights,begindatum,1899,No Known Copyright,2014
a08e201e-c487-5fe0-b425-ac3acbf524b5,tg:mmbbr:1017,e73_Copyrights,begindatum,1899,No Known Copyright,2014
0227435d-e60a-5319-8a36-3508ba3fd138,tg:mmbbr:1018,e73_Copyrights,begindatum,1899,No Known Copyright,2014
2cb9d62e-b67e-51af-bff3-faa273d835af,tg:mmbbr:1019,e73_Copyrights,begindatum,1899,No Known Copyright,2014
c6db786d-3df7-57d2-8cf3-8961db0d2565,tg:mmbbr:1020,e73_Copyrights,begindatum,1899,No Known Copyright,2014
e473e01c-3a4c-5c9d-bb6e-39fea311d5ce,tg:mmbbr:1021,e73_Copyrights,begindatum,1899,No Known Copyright,2014
6f5b4a2e-830d-5a35-b653-ef5ec3dbba77,tg:mmbbr:1022,e73_Copyrights,begindatum,1899,No Known Copyright,2014
cfb2cab4-207f-5de1-96b9-3d7c3d5db19f,tg:mmbbr:1023,e73_Copyrights,begindatum,1899,No Known Copyright,2014
06e36f64-73e3-55d6-96db-5e5b90621b2e,tg:mmbbr:1024,e73_Copyrights,begindatum,1899,No Known Copyright,2014
ba878d26-02dd-5f3d-a229-f95ae435c842,tg:mmbbr:1025,e73_Copyrights,begindatum,1899,No Known Copyright,2014
118c57df-5c73-5d0d-98c4-2f30a73841d3,tg:mmbbr:1026,e73_Copyrights,begindatum,1899,No Known Copyright,2014
12dca62a-146f-5994-bf7f-66ce1843f608,tg:mmbbr:1027,e73_Copyrights,begindatum,1900,No Known Copyright,2015
a66f0693-080f-514a-8dac-b7ec42b9006f,tg:mmbbr:1028,e73_Copyrights,begindatum,1900,No Known Copyright,2015
6f66f0eb-724d-5cc8-95ce-5e6c46059215,tg:mmbbr:1029,e73_Copyrights,begindatum,1900,No Known Copyright,2015
c6fc7503-9c4d-526e-bd74-d08234386fbd,tg:mmbbr:1030,e73_Copyrights,begindatum,1900,No Known Copyright,2015
235bf955-9d2b-5cf9-8744-2acee091f35f,tg:mmbbr:1031,e73_Copyrights,begindatum,1900,No Known Copyright,2015
52984b28-5ef4-5756-a935-ea9f228f968d,tg:mmbbr:1032,e73_Copyrights,begindatum,1900,No Known Copyright,2015
502ca5a2-b067-5395-b4e6-864fa2b00dee,tg:mmbbr:1033,e73_Copyrights,begindatum,1900,No Known Copyright,2015
8381bdb9-77c0-5f3c-b557-ccf2d1adda0c,tg:mmbbr:1034,e73_Copyrights,begindatum,1900,No Known Copyright,2015
44212b5e-b419-5d29-a679-dce18d2d33fb,tg:mmbbr:1035,e73_Copyrights,begindatum,1900,No Known Copyright,2015
c9925c02-fc76-5124-a93c-cc9874733c3b,tg:mmbbr:1036,e73_Copyrights,begindatum,1900,No Known Copyright,2015
b289d688-490b-53b4-9856-b8e3caf74449,tg:mmbbr:1037,e73_Copyrights,begindatum,1900,No Known Copyright,2015
6b28a80e-b80f-503c-9b7e-396b51f4d208,tg:mmbbr:1038,e73_Copyrights,begindatum,1900,No Known Copyright,2015
40484103-b2b2-524f-a545-2e6d0d330407,tg:mmbbr:1039,e73_Copyrights,begindatum,1900,No Known Copyright,2015
83a5f78e-9de2-5d12-a3cb-e40d802d2829,tg:mmbbr:1040,e73_Copyrights,begindatum,1900,No Known Copyright,2015
c88b6819-64aa-5400-a9df-5a60c6c4791f,tg:mmbbr:1041,e73_Copyrights,begindatum,1900,No Known Copyright,2015
1d4bd9b4-0e5a-5429-b461-1c383be9d21f,tg:mmbbr:1042,e73_Copyrights,begindatum,1900,No Known Copyright,2015
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,tg:mmbbr:1043,e73_Copyrights,begindatum,1900,No Known Copyright,2015
db19e44b-028b-5d64-8dfb-1bf210ff1920,tg:mmbbr:1044,e73_Copyrights,begindatum,1900,No Known Copyright,2015
e11e2577-835e-5042-b2af-e87043266cc1,tg:mmbbr:1045,e73_Copyrights,begindatum,1900,No Known Copyright,2015
e86b17e1-064a-5607-ae1f-610d2cc929c4,tg:mmbbr:1046,e73_Copyrights,begindatum,1900,No Known Copyright,2015
9dcd8e8a-55dc-5332-8a82-d0dd85d1232a,tg:mmbbr:1047,e73_Copyrights,begindatum,1900,No Known Copyright,2015
830de37c-2104-5585-8259-ed1d420b58c5,tg:mmbbr:1048,e73_Copyrights,begindatum,1900,No Known Copyright,2015
2e6a8b9c-d147-539a-b149-8b618e5b9242,tg:mmbbr:1049,e73_Copyrights,begindatum,1900,No Known Copyright,2015
396da80e-0e83-5624-ada3-e864c4fd9fa7,tg:mmbbr:1050,e73_Copyrights,begindatum,1900,No Known Copyright,2015
358f519d-decc-5218-a595-24362405b3d3,tg:mmbbr:1051,e73_Copyrights,begindatum,1900,No Known Copyright,2015
86ab7762-3be5-5a48-bcd1-3da357677a40,tg:mmbbr:1052,e73_Copyrights,begindatum,1900,No Known Copyright,2015
902d352c-9cd1-53b5-9839-56cbfda55514,tg:mmbbr:1053,e73_Copyrights,begindatum,1900,No Known Copyright,2015
e7a042dc-8d7d-5978-a9ea-8c15d6d575e5,tg:mmbbr:1054,e73_Copyrights,begindatum,1900,No Known Copyright,2015
4873c1b4-bed5-5d61-a8d0-9f86aa3d6dea,tg:mmbbr:1055,e73_Copyrights,begindatum,1900,No Known Copyright,2015
d2f07ea1-62ed-5acf-b575-56978989c158,tg:mmbbr:1056,e73_Copyrights,begindatum,1900,No Known Copyright,2015
e0fbb569-0ea0-5eb2-8a52-eafa98d0aca7,tg:mmbbr:1057,e73_Copyrights,begindatum,1900,No Known Copyright,2015
bd5c2bc8-3a0d-5380-9bc9-c0004b2efc68,tg:mmbbr:1058,e73_Copyrights,begindatum,1900,No Known Copyright,2015
5c036706-8a8e-5dcd-8303-8cee9e8d00bb,tg:mmbbr:1059,e73_Copyrights,begindatum,1900,No Known Copyright,2015
2864ad23-f35c-562d-84cd-4a6ee350d7ae,tg:mmbbr:1060,e73_Copyrights,begindatum,1900,No Known Copyright,2015
f88ed948-2dac-5ac4-9fb9-31117a9730b4,tg:mmbbr:1061,e73_Copyrights,begindatum,1900,No Known Copyright,2015
164a756e-5d18-598c-8376-2af78719a081,tg:mmbbr:1062,e73_Copyrights,begindatum,1900,No Known Copyright,2015
78144d0b-9895-58d7-99a0-275562c0fb97,tg:mmbbr:1063,e73_Copyrights,begindatum,1900,No Known Copyright,2015
063fa8be-e02d-51b4-873e-ce1fd3d5b5e2,tg:mmbbr:1064,e73_Copyrights,begindatum,1900,No Known Copyright,2015
811045e5-775e-5bc6-a679-463b25752fea,tg:mmbbr:1065,e73_Copyrights,begindatum,1900,No Known Copyright,2015
3d8fea0c-45b6-56b9-8937-03469924df79,tg:mmbbr:1066,e73_Copyrights,begindatum,1900,No Known Copyright,2015
148638c6-e740-5ddf-8c91-08267caa2e2b,tg:mmbbr:1067,e73_Copyrights,begindatum,1900,No Known Copyright,2015
cc1d3070-ed90-5366-ae9b-3901d8b4a5ba,tg:mmbbr:1068,e73_Copyrights,begindatum,1900,No Known Copyright,2015
008e4ca6-5b11-5a63-8c93-9e9e01857721,tg:mmbbr:1069,e73_Copyrights,begindatum,1900,No Known Copyright,2015
00bf7dff-ee24-5c4b-b1cb-1f1c69db2c67,tg:mmbbr:1070,e73_Copyrights,begindatum,1900,No Known Copyright,2015
a58b16de-e330-5cbb-bb06-3e3ba08337e5,tg:mmbbr:1071,e73_Copyrights,begindatum,1900,No Known Copyright,2015
23e863fc-c766-538c-bb06-11389e3eb91c,tg:mmbbr:1072,e73_Copyrights,begindatum,1900,No Known Copyright,2015
bf92bb6e-97af-5e3e-9294-598997534f1b,tg:mmbbr:1073,e73_Copyrights,begindatum,1900,No Known Copyright,2015
9c7c51e3-2975-5e54-a90d-53260ff3afac,tg:mmbbr:1074,e73_Copyrights,begindatum,1900,No Known Copyright,2015
