ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type
ab48fed8-4ed6-5360-b7ff-eaa2dc324bc7,e73_ExternalRelations,tg:mmbbr:707,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/a1dB6OjqHSjUOU4XgPhKzPJS,gerelateerd object,DAMS Archief
ab48fed8-4ed6-5360-b7ff-eaa2dc324bc7,e73_ExternalRelations,tg:mmbbr:707,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/x1OFWooL5bUZBXKii9BAmf9p,gerelateerd object,DAMS Archief
ab48fed8-4ed6-5360-b7ff-eaa2dc324bc7,e73_ExternalRelations,tg:mmbbr:707,7,externe relaties 7 [gerelateerde objecten],https://dams.antwerpen.be,/asset/ISVkaeuYCjaCSQZVO6P7FTo7,gerelateerd object,DAMS Archief
99a11480-a54f-5893-a791-7ce9d639562f,e73_ExternalRelations,tg:mmbbr:712,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0260,gerelateerd object,uniform resource locators
99a11480-a54f-5893-a791-7ce9d639562f,e73_ExternalRelations,tg:mmbbr:712,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/WUHORQWZlUbbSEAiGZhLhjna,gerelateerd object,DAMS Archief
418d9c96-a96e-5924-ab62-b32fdfb8989e,e73_ExternalRelations,tg:mmbbr:713,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0119,gerelateerd object,uniform resource locators
418d9c96-a96e-5924-ab62-b32fdfb8989e,e73_ExternalRelations,tg:mmbbr:713,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/y1aXUXNihaUcmlWLVSiEJuE0,gerelateerd object,DAMS Archief
5a94160f-780c-5741-97d7-1d13ff2e78a7,e73_ExternalRelations,tg:mmbbr:714,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0097,gerelateerd object,uniform resource locators
5a94160f-780c-5741-97d7-1d13ff2e78a7,e73_ExternalRelations,tg:mmbbr:714,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/D2PpZXSBSVORurrCgY0c4snW,gerelateerd object,DAMS Archief
809a663b-36e8-5775-bade-244e59b4eba0,e73_ExternalRelations,tg:mmbbr:722,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0196,gerelateerd object,uniform resource locators
809a663b-36e8-5775-bade-244e59b4eba0,e73_ExternalRelations,tg:mmbbr:722,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0197,gerelateerd object,uniform resource locators
809a663b-36e8-5775-bade-244e59b4eba0,e73_ExternalRelations,tg:mmbbr:722,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/m2OPGW9VPOiqTP5Mhn1EOuJD,gerelateerd object,DAMS Archief
809a663b-36e8-5775-bade-244e59b4eba0,e73_ExternalRelations,tg:mmbbr:722,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/g2JQdGPd64bglgUVIeOQAQS9,gerelateerd object,DAMS Archief
0afb0f92-3514-55a7-ba70-dd50803ef534,e73_ExternalRelations,tg:mmbbr:724,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0875,gerelateerd object,uniform resource locators
0afb0f92-3514-55a7-ba70-dd50803ef534,e73_ExternalRelations,tg:mmbbr:724,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/y2RfKvDnDYNmaOlHeMZYgKsh,gerelateerd object,DAMS Archief
69b96b68-2bbc-58e4-9f67-f21af3a9775e,e73_ExternalRelations,tg:mmbbr:729,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0875,gerelateerd object,uniform resource locators
69b96b68-2bbc-58e4-9f67-f21af3a9775e,e73_ExternalRelations,tg:mmbbr:729,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/y2RfKvDnDYNmaOlHeMZYgKsh,gerelateerd object,DAMS Archief
d513cbaa-a321-563d-997c-a26deb49d88e,e73_ExternalRelations,tg:mmbbr:730,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0875,gerelateerd object,uniform resource locators
d513cbaa-a321-563d-997c-a26deb49d88e,e73_ExternalRelations,tg:mmbbr:730,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/y2RfKvDnDYNmaOlHeMZYgKsh,gerelateerd object,DAMS Archief
b1b53b0a-c06e-5dd8-a6da-b2cba5176f7c,e73_ExternalRelations,tg:mmbbr:732,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0171,gerelateerd object,uniform resource locators
b1b53b0a-c06e-5dd8-a6da-b2cba5176f7c,e73_ExternalRelations,tg:mmbbr:732,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0193,gerelateerd object,uniform resource locators
b1b53b0a-c06e-5dd8-a6da-b2cba5176f7c,e73_ExternalRelations,tg:mmbbr:732,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0194,gerelateerd object,uniform resource locators
b1b53b0a-c06e-5dd8-a6da-b2cba5176f7c,e73_ExternalRelations,tg:mmbbr:732,g_o_4,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0155,gerelateerd object,uniform resource locators
b1b53b0a-c06e-5dd8-a6da-b2cba5176f7c,e73_ExternalRelations,tg:mmbbr:732,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/mcHTCAUHRTVHOcPfX9DidZw5,gerelateerd object,DAMS Archief
b1b53b0a-c06e-5dd8-a6da-b2cba5176f7c,e73_ExternalRelations,tg:mmbbr:732,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/TQTeSo9VZGOCCOajiHkl13oL,gerelateerd object,DAMS Archief
b1b53b0a-c06e-5dd8-a6da-b2cba5176f7c,e73_ExternalRelations,tg:mmbbr:732,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/R2QhTYYTEKkaubPIcffSIlZh,gerelateerd object,DAMS Archief
b1b53b0a-c06e-5dd8-a6da-b2cba5176f7c,e73_ExternalRelations,tg:mmbbr:732,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/q1iAKdaKfakGVUSeHUkjNZHY,gerelateerd object,DAMS Archief
1ee13db1-3b07-5c41-9f8c-6d38206c93a6,e73_ExternalRelations,tg:mmbbr:737,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0875,gerelateerd object,uniform resource locators
1ee13db1-3b07-5c41-9f8c-6d38206c93a6,e73_ExternalRelations,tg:mmbbr:737,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/y2RfKvDnDYNmaOlHeMZYgKsh,gerelateerd object,DAMS Archief
1baae320-1454-5348-b0ad-deb513bb6b87,e73_ExternalRelations,tg:mmbbr:739,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0135,gerelateerd object,uniform resource locators
1baae320-1454-5348-b0ad-deb513bb6b87,e73_ExternalRelations,tg:mmbbr:739,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/l2UnEnbiJAXL9dTZmbppZbzQ,gerelateerd object,DAMS Archief
b88d3789-a85f-58b7-83d1-a90524f86f4b,e73_ExternalRelations,tg:mmbbr:742,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0875,gerelateerd object,uniform resource locators
b88d3789-a85f-58b7-83d1-a90524f86f4b,e73_ExternalRelations,tg:mmbbr:742,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/y2RfKvDnDYNmaOlHeMZYgKsh,gerelateerd object,DAMS Archief
d69176bc-7a59-5578-9159-c9eb67ca551c,e73_ExternalRelations,tg:mmbbr:744,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0142,gerelateerd object,uniform resource locators
d69176bc-7a59-5578-9159-c9eb67ca551c,e73_ExternalRelations,tg:mmbbr:744,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0119,gerelateerd object,uniform resource locators
d69176bc-7a59-5578-9159-c9eb67ca551c,e73_ExternalRelations,tg:mmbbr:744,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/R1kedXUeqVeSBFbMqbrav743,gerelateerd object,DAMS Archief
d69176bc-7a59-5578-9159-c9eb67ca551c,e73_ExternalRelations,tg:mmbbr:744,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/y1aXUXNihaUcmlWLVSiEJuE0,gerelateerd object,DAMS Archief
56aa5924-d4b8-5ffa-98aa-f737720680dc,e73_ExternalRelations,tg:mmbbr:746,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0304,gerelateerd object,uniform resource locators
56aa5924-d4b8-5ffa-98aa-f737720680dc,e73_ExternalRelations,tg:mmbbr:746,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/zSMHUZnLkFfkhGbHSpOrPfFJ,gerelateerd object,DAMS Archief
8b3a128c-980e-5b37-96d6-0e7f6e0c9af6,e73_ExternalRelations,tg:mmbbr:751,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0045,gerelateerd object,uniform resource locators
8b3a128c-980e-5b37-96d6-0e7f6e0c9af6,e73_ExternalRelations,tg:mmbbr:751,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/FdNRNJWozaeGZVftT6ldrAf8,gerelateerd object,DAMS Archief
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0111,gerelateerd object,uniform resource locators
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0134,gerelateerd object,uniform resource locators
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0137,gerelateerd object,uniform resource locators
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,g_o_4,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0138,gerelateerd object,uniform resource locators
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,g_o_5,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0159,gerelateerd object,uniform resource locators
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,g_o_6,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0160,gerelateerd object,uniform resource locators
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/m1T7hYsXh7WcY3rggXjm5Ujm,gerelateerd object,DAMS Archief
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/j1WooRfRWYdCW6SEqbdUUauQ,gerelateerd object,DAMS Archief
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/u1ITHVUZcw9mbR8UidT9nEI7,gerelateerd object,DAMS Archief
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/CXrUQ9j9GZfN7VkTuUplkmXU,gerelateerd object,DAMS Archief
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/Q2LXnTLdZDKOr6YeqNCjeaRo,gerelateerd object,DAMS Archief
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_ExternalRelations,tg:mmbbr:752,7,externe relaties 7 [gerelateerde objecten],https://dams.antwerpen.be,/asset/Q2LXnTLdZDKOr6YeqNCjeaRo,gerelateerd object,DAMS Archief
ea330c88-fae6-5b62-8619-a62c7465c733,e73_ExternalRelations,tg:mmbbr:758,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0118,gerelateerd object,uniform resource locators
ea330c88-fae6-5b62-8619-a62c7465c733,e73_ExternalRelations,tg:mmbbr:758,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/YdYiSGJIlWYMlOWj9vcWuPaG,gerelateerd object,DAMS Archief
97201122-622d-5adb-8bff-56259e561be2,e73_ExternalRelations,tg:mmbbr:761,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0118,gerelateerd object,uniform resource locators
97201122-622d-5adb-8bff-56259e561be2,e73_ExternalRelations,tg:mmbbr:761,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/YdYiSGJIlWYMlOWj9vcWuPaG,gerelateerd object,DAMS Archief
181f4b2f-b1a7-5074-819e-563450670035,e73_ExternalRelations,tg:mmbbr:764,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0142,gerelateerd object,uniform resource locators
181f4b2f-b1a7-5074-819e-563450670035,e73_ExternalRelations,tg:mmbbr:764,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0119,gerelateerd object,uniform resource locators
181f4b2f-b1a7-5074-819e-563450670035,e73_ExternalRelations,tg:mmbbr:764,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/R1kedXUeqVeSBFbMqbrav743,gerelateerd object,DAMS Archief
181f4b2f-b1a7-5074-819e-563450670035,e73_ExternalRelations,tg:mmbbr:764,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/y1aXUXNihaUcmlWLVSiEJuE0,gerelateerd object,DAMS Archief
532a8956-7c9f-51b0-be5b-deb7cbcb49c8,e73_ExternalRelations,tg:mmbbr:765,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0111,gerelateerd object,uniform resource locators
532a8956-7c9f-51b0-be5b-deb7cbcb49c8,e73_ExternalRelations,tg:mmbbr:765,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0134,gerelateerd object,uniform resource locators
532a8956-7c9f-51b0-be5b-deb7cbcb49c8,e73_ExternalRelations,tg:mmbbr:765,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0137,gerelateerd object,uniform resource locators
532a8956-7c9f-51b0-be5b-deb7cbcb49c8,e73_ExternalRelations,tg:mmbbr:765,g_o_4,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0138,gerelateerd object,uniform resource locators
532a8956-7c9f-51b0-be5b-deb7cbcb49c8,e73_ExternalRelations,tg:mmbbr:765,g_o_5,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0159,gerelateerd object,uniform resource locators
532a8956-7c9f-51b0-be5b-deb7cbcb49c8,e73_ExternalRelations,tg:mmbbr:765,g_o_6,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0160,gerelateerd object,uniform resource locators
532a8956-7c9f-51b0-be5b-deb7cbcb49c8,e73_ExternalRelations,tg:mmbbr:765,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/m1T7hYsXh7WcY3rggXjm5Ujm,gerelateerd object,DAMS Archief
532a8956-7c9f-51b0-be5b-deb7cbcb49c8,e73_ExternalRelations,tg:mmbbr:765,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/j1WooRfRWYdCW6SEqbdUUauQ,gerelateerd object,DAMS Archief
532a8956-7c9f-51b0-be5b-deb7cbcb49c8,e73_ExternalRelations,tg:mmbbr:765,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/u1ITHVUZcw9mbR8UidT9nEI7,gerelateerd object,DAMS Archief
532a8956-7c9f-51b0-be5b-deb7cbcb49c8,e73_ExternalRelations,tg:mmbbr:765,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/CXrUQ9j9GZfN7VkTuUplkmXU,gerelateerd object,DAMS Archief
532a8956-7c9f-51b0-be5b-deb7cbcb49c8,e73_ExternalRelations,tg:mmbbr:765,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/Q2LXnTLdZDKOr6YeqNCjeaRo,gerelateerd object,DAMS Archief
532a8956-7c9f-51b0-be5b-deb7cbcb49c8,e73_ExternalRelations,tg:mmbbr:765,7,externe relaties 7 [gerelateerde objecten],https://dams.antwerpen.be,/asset/Q2LXnTLdZDKOr6YeqNCjeaRo,gerelateerd object,DAMS Archief
d914dbfe-897d-5a16-825c-2899b78cd5f7,e73_ExternalRelations,tg:mmbbr:767,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0111,gerelateerd object,uniform resource locators
d914dbfe-897d-5a16-825c-2899b78cd5f7,e73_ExternalRelations,tg:mmbbr:767,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0134,gerelateerd object,uniform resource locators
d914dbfe-897d-5a16-825c-2899b78cd5f7,e73_ExternalRelations,tg:mmbbr:767,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0137,gerelateerd object,uniform resource locators
d914dbfe-897d-5a16-825c-2899b78cd5f7,e73_ExternalRelations,tg:mmbbr:767,g_o_4,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0138,gerelateerd object,uniform resource locators
d914dbfe-897d-5a16-825c-2899b78cd5f7,e73_ExternalRelations,tg:mmbbr:767,g_o_5,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0159,gerelateerd object,uniform resource locators
d914dbfe-897d-5a16-825c-2899b78cd5f7,e73_ExternalRelations,tg:mmbbr:767,g_o_6,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0160,gerelateerd object,uniform resource locators
d914dbfe-897d-5a16-825c-2899b78cd5f7,e73_ExternalRelations,tg:mmbbr:767,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/m1T7hYsXh7WcY3rggXjm5Ujm,gerelateerd object,DAMS Archief
d914dbfe-897d-5a16-825c-2899b78cd5f7,e73_ExternalRelations,tg:mmbbr:767,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/j1WooRfRWYdCW6SEqbdUUauQ,gerelateerd object,DAMS Archief
d914dbfe-897d-5a16-825c-2899b78cd5f7,e73_ExternalRelations,tg:mmbbr:767,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/u1ITHVUZcw9mbR8UidT9nEI7,gerelateerd object,DAMS Archief
d914dbfe-897d-5a16-825c-2899b78cd5f7,e73_ExternalRelations,tg:mmbbr:767,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/CXrUQ9j9GZfN7VkTuUplkmXU,gerelateerd object,DAMS Archief
d914dbfe-897d-5a16-825c-2899b78cd5f7,e73_ExternalRelations,tg:mmbbr:767,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/Q2LXnTLdZDKOr6YeqNCjeaRo,gerelateerd object,DAMS Archief
d914dbfe-897d-5a16-825c-2899b78cd5f7,e73_ExternalRelations,tg:mmbbr:767,7,externe relaties 7 [gerelateerde objecten],https://dams.antwerpen.be,/asset/Q2LXnTLdZDKOr6YeqNCjeaRo,gerelateerd object,DAMS Archief
c67cb367-4a62-5c2b-8375-838c758754ac,e73_ExternalRelations,tg:mmbbr:768,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0111,gerelateerd object,uniform resource locators
c67cb367-4a62-5c2b-8375-838c758754ac,e73_ExternalRelations,tg:mmbbr:768,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0134,gerelateerd object,uniform resource locators
c67cb367-4a62-5c2b-8375-838c758754ac,e73_ExternalRelations,tg:mmbbr:768,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0137,gerelateerd object,uniform resource locators
c67cb367-4a62-5c2b-8375-838c758754ac,e73_ExternalRelations,tg:mmbbr:768,g_o_4,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0138,gerelateerd object,uniform resource locators
c67cb367-4a62-5c2b-8375-838c758754ac,e73_ExternalRelations,tg:mmbbr:768,g_o_5,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0159,gerelateerd object,uniform resource locators
c67cb367-4a62-5c2b-8375-838c758754ac,e73_ExternalRelations,tg:mmbbr:768,g_o_6,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0160,gerelateerd object,uniform resource locators
c67cb367-4a62-5c2b-8375-838c758754ac,e73_ExternalRelations,tg:mmbbr:768,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/m1T7hYsXh7WcY3rggXjm5Ujm,gerelateerd object,DAMS Archief
c67cb367-4a62-5c2b-8375-838c758754ac,e73_ExternalRelations,tg:mmbbr:768,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/j1WooRfRWYdCW6SEqbdUUauQ,gerelateerd object,DAMS Archief
c67cb367-4a62-5c2b-8375-838c758754ac,e73_ExternalRelations,tg:mmbbr:768,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/u1ITHVUZcw9mbR8UidT9nEI7,gerelateerd object,DAMS Archief
c67cb367-4a62-5c2b-8375-838c758754ac,e73_ExternalRelations,tg:mmbbr:768,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/CXrUQ9j9GZfN7VkTuUplkmXU,gerelateerd object,DAMS Archief
c67cb367-4a62-5c2b-8375-838c758754ac,e73_ExternalRelations,tg:mmbbr:768,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/Q2LXnTLdZDKOr6YeqNCjeaRo,gerelateerd object,DAMS Archief
c67cb367-4a62-5c2b-8375-838c758754ac,e73_ExternalRelations,tg:mmbbr:768,7,externe relaties 7 [gerelateerde objecten],https://dams.antwerpen.be,/asset/Q2LXnTLdZDKOr6YeqNCjeaRo,gerelateerd object,DAMS Archief
fa553ce8-81cd-55cb-aa91-9592a084aea0,e73_ExternalRelations,tg:mmbbr:769,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0111,gerelateerd object,uniform resource locators
fa553ce8-81cd-55cb-aa91-9592a084aea0,e73_ExternalRelations,tg:mmbbr:769,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0134,gerelateerd object,uniform resource locators
fa553ce8-81cd-55cb-aa91-9592a084aea0,e73_ExternalRelations,tg:mmbbr:769,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0137,gerelateerd object,uniform resource locators
fa553ce8-81cd-55cb-aa91-9592a084aea0,e73_ExternalRelations,tg:mmbbr:769,g_o_4,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0138,gerelateerd object,uniform resource locators
fa553ce8-81cd-55cb-aa91-9592a084aea0,e73_ExternalRelations,tg:mmbbr:769,g_o_5,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0159,gerelateerd object,uniform resource locators
fa553ce8-81cd-55cb-aa91-9592a084aea0,e73_ExternalRelations,tg:mmbbr:769,g_o_6,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0160,gerelateerd object,uniform resource locators
