ResourceID,brocade.id,card,source_date,Copyright Revision Date,Copyright Type
8c180d74-a495-5b32-9dd8-bce196ece45f,tg:mpmdc:7,e73_Copyrights,1750,1865,No Copyright - Public Domain Mark 1.0
498cf4c1-96d0-5d9a-8bdc-48f45b1b0adc,tg:mpmdc:40,e73_Copyrights,1960,2075,In Copyright
1fffb2bf-6320-5611-ba4d-c297f702149a,tg:mpmdc:32,e73_Copyrights,1960,2075,In Copyright
ff9b030b-010f-5f7d-a5da-694c026da258,tg:mpmdc:22,e73_Copyrights,1660,1775,No Copyright - Public Domain Mark 1.0
7c2b8af8-4bf2-559c-8a42-2a29f43a44b3,tg:mpmdc:41,e73_Copyrights,1960,2075,In Copyright
5c2f2fbd-9065-5292-b042-cef747bf378b,tg:mpmdc:23,e73_Copyrights,1602,1717,No Copyright - Public Domain Mark 1.0
d2e07ba6-ab97-5dd2-85d1-43e8ffaa36e1,tg:mpmdc:33,e73_Copyrights,1960,2075,In Copyright
9dcd5578-2ab6-59fb-83bc-43c7dfb65a12,tg:mpmdc:15,e73_Copyrights,1671,1786,No Copyright - Public Domain Mark 1.0
c5f8aaf2-3016-53be-8059-0957cd19e07b,tg:mpmdc:6,e73_Copyrights,1600,1715,No Copyright - Public Domain Mark 1.0
1332cd2d-3fcd-57bf-b951-81d436694242,tg:mpmdc:10,e73_Copyrights,1870,1985,No Copyright - Public Domain Mark 1.0
d9ed0aec-baa5-5859-a286-53953cee669e,tg:mpmdc:19,e73_Copyrights,1673,1788,No Copyright - Public Domain Mark 1.0
0602794f-ee68-5f90-b43d-82483714811d,tg:mpmdc:36,e73_Copyrights,1960,2075,In Copyright
d4076924-1de4-5aca-add3-a04c03b4ae16,tg:mpmdc:18,e73_Copyrights,1667,1782,No Copyright - Public Domain Mark 1.0
682565c3-6f42-5ad3-96db-0f571b3b1fda,tg:mpmdc:37,e73_Copyrights,1960,2075,In Copyright
aec638df-bbfc-566e-88c8-c9a739d097de,tg:mpmdc:11,e73_Copyrights,1870,1985,No Copyright - Public Domain Mark 1.0
93456fa7-8190-57a4-a270-65d363936e3a,tg:mpmdc:9,e73_Copyrights,1870,1985,No Copyright - Public Domain Mark 1.0
2996ccf7-5267-5908-89c0-69ff2fa7304d,tg:mpmdc:35,e73_Copyrights,1960,2075,In Copyright
2fefc307-35f2-5a15-9677-4bcc98840a99,tg:mpmdc:13,e73_Copyrights,1870,1985,No Copyright - Public Domain Mark 1.0
e08a7607-2fd3-5489-bd29-86e0c89edc7b,tg:mpmdc:12,e73_Copyrights,1870,1985,No Copyright - Public Domain Mark 1.0
b16e3c4b-5838-5e0d-aa3a-d2ddfe880c40,tg:mpmdc:8,e73_Copyrights,1870,1985,No Copyright - Public Domain Mark 1.0
134b01c5-bdc9-5e66-85e6-7ec1222a0484,tg:mpmdc:24,e73_Copyrights,1722,1837,No Copyright - Public Domain Mark 1.0
844ab534-b3ea-5714-b4c5-64db3fcea0e2,tg:mpmdc:34,e73_Copyrights,1960,2075,In Copyright
f0a4848b-045b-5d4d-b2c9-4c610e879c8d,tg:mpmhs:21,e73_Copyrights,1630,1745,No Copyright - Public Domain Mark 1.0
05c05da3-4bc9-5343-88c1-6a001c71f309,tg:mpmhs:17,e73_Copyrights,1630,1745,No Copyright - Public Domain Mark 1.0
588f5ab2-de21-5d1b-a053-b17037754797,tg:mpmhs:5,e73_Copyrights,1582,1697,No Copyright - Public Domain Mark 1.0
29a5765d-c27b-5dcc-9020-7603e2a6298e,tg:mpmhs:16,e73_Copyrights,1582,1697,No Copyright - Public Domain Mark 1.0
418866a0-b4df-51de-b65a-8bc2d58a500a,tg:mpmhs:22,e73_Copyrights,1912,2027,In Copyright
148126fe-3486-5bcf-9ce6-a3d1d720fc4c,tg:mpmhs:15,e73_Copyrights,1881,1996,No Copyright - Public Domain Mark 1.0
74e4fbd4-f5ce-5b26-957c-12628a06f61f,tg:mpmhs:19,e73_Copyrights,1881,1996,No Copyright - Public Domain Mark 1.0
c3ecaee8-4355-5b38-85ac-4c962caff834,tg:mpmhs:18,e73_Copyrights,1912,2027,In Copyright
ca611d4c-0879-507c-9fb5-cfa09473b589,tg:mpmhs:11,e73_Copyrights,1900,2015,No Known Copyright
f8b7b1ed-a514-5f22-91db-7bd02cf3eb4d,tg:mpmhs:13,e73_Copyrights,1800,1915,No Copyright - Public Domain Mark 1.0
05d2eef8-599a-5537-b6c2-1a70aa44c4f5,tg:mpmhs:12,e73_Copyrights,1912,2027,In Copyright
1c233eb9-40e9-5d5e-9561-80f55cc6905c,tg:mpmre:598,e73_Copyrights,1672,1787,No Copyright - Public Domain Mark 1.0
7b76051e-751d-5e77-aca8-de5556583c24,tg:mpmre:31,e73_Copyrights,1587,1702,No Copyright - Public Domain Mark 1.0
26706c5e-8942-5db4-89f3-459980a21cdb,tg:mpmre:21,e73_Copyrights,1713,1828,No Copyright - Public Domain Mark 1.0
2c3b6b3e-f8df-55c7-be47-bc3268b21679,tg:mpmre:588,e73_Copyrights,1667,1782,No Copyright - Public Domain Mark 1.0
b740b67a-b260-53dc-8aa9-13130af78dfd,tg:mpmre:647,e73_Copyrights,1618,1733,No Copyright - Public Domain Mark 1.0
9b94c466-0e5a-5a61-aa5d-97e5a127bda3,tg:mpmre:657,e73_Copyrights,1662,1777,No Copyright - Public Domain Mark 1.0
621810a4-5a1d-5c74-bc60-1b1d180a7d01,tg:mpmre:459,e73_Copyrights,1576,1691,No Copyright - Public Domain Mark 1.0
e37a1ae3-3158-5331-8ebd-df0f9c29c0d6,tg:mpmre:88,e73_Copyrights,1613,1728,No Copyright - Public Domain Mark 1.0
f8258352-501a-522c-83ac-e3d48a6a8c25,tg:mpmre:521,e73_Copyrights,1561,1676,No Copyright - Public Domain Mark 1.0
575b9611-da62-5454-b816-cd7ba315b5d0,tg:mpmre:449,e73_Copyrights,1561,1676,No Copyright - Public Domain Mark 1.0
0bfda16b-8a32-5549-b3a8-c9b463232cbf,tg:mpmre:531,e73_Copyrights,1620,1735,No Copyright - Public Domain Mark 1.0
0abaf93d-823c-5c96-88bb-911e873e5db7,tg:mpmre:98,e73_Copyrights,1618,1733,No Copyright - Public Domain Mark 1.0
a3e222ba-f231-51df-9d2c-0513e4ee335b,tg:mpmre:374,e73_Copyrights,1639,1754,No Copyright - Public Domain Mark 1.0
e09617ce-1d66-5189-af39-fecd473423bb,tg:mpmre:364,e73_Copyrights,1629,1744,No Copyright - Public Domain Mark 1.0
b0d9a01e-2de4-5c60-afd4-666fa7ad7e29,tg:mpmre:316,e73_Copyrights,1566,1681,No Copyright - Public Domain Mark 1.0
955c255e-5829-5a8d-8251-8dffde8c4315,tg:mpmre:306,e73_Copyrights,1572,1687,No Copyright - Public Domain Mark 1.0
b3a93a21-2e85-5e73-b9e4-d722503aa2e2,tg:mpmre:543,e73_Copyrights,1640,1755,No Copyright - Public Domain Mark 1.0
5f820121-f506-5acb-a9c6-a12f60429305,tg:mpmre:553,e73_Copyrights,1690,1805,No Copyright - Public Domain Mark 1.0
59584a76-5bb6-5f86-b6b8-055594ee2a46,tg:mpmre:625,e73_Copyrights,1673,1788,No Copyright - Public Domain Mark 1.0
82d08413-622f-5235-a57d-517daf266ec4,tg:mpmre:635,e73_Copyrights,1564,1679,No Copyright - Public Domain Mark 1.0
701a53c2-9d51-5bda-830d-7a0647e51321,tg:mpmre:108,e73_Copyrights,1623,1738,No Copyright - Public Domain Mark 1.0
1eea9247-ae94-5c33-8edb-a8cf852f2a0b,tg:mpmre:118,e73_Copyrights,1628,1743,No Copyright - Public Domain Mark 1.0
b4f612aa-aeff-5109-8ac9-0da395aa1b7d,tg:mpmre:482,e73_Copyrights,1644,1759,No Copyright - Public Domain Mark 1.0
f84d385f-eb42-539b-95e2-75144fc56e6a,tg:mpmre:53,e73_Copyrights,1597,1712,No Copyright - Public Domain Mark 1.0
ec7ff009-d8f3-5749-85a1-9987329e5fb5,tg:mpmre:492,e73_Copyrights,1596,1711,No Copyright - Public Domain Mark 1.0
2734d5e7-8d56-56b3-9375-963359cb5e68,tg:mpmre:43,e73_Copyrights,1593,1708,No Copyright - Public Domain Mark 1.0
9cd2600d-7343-5087-8cb8-88fb4d148c70,tg:mpmre:466,e73_Copyrights,1691,1806,No Copyright - Public Domain Mark 1.0
ddf61dee-714c-5f2e-9295-26504c4d9dac,tg:mpmre:476,e73_Copyrights,1834,1949,No Copyright - Public Domain Mark 1.0
08f4945e-497f-5a66-b57b-d89b5195a894,tg:mpmre:233,e73_Copyrights,1605,1720,No Copyright - Public Domain Mark 1.0
cfc94238-1758-5c45-bff0-ac7a866b46a2,tg:mpmre:223,e73_Copyrights,1600,1715,No Copyright - Public Domain Mark 1.0
da472f92-bdd2-5420-b652-3e2be1d0d5ca,tg:mpmre:155,e73_Copyrights,1685,1800,No Copyright - Public Domain Mark 1.0
91d4e04a-d7b4-575f-a699-9ec0f170078d,tg:mpmre:145,e73_Copyrights,1730,1845,No Copyright - Public Domain Mark 1.0
9895694c-d754-5e16-a7a8-fac77cbb6672,tg:mpmre:700,e73_Copyrights,1581,1696,No Copyright - Public Domain Mark 1.0
3da826c4-ecba-5f33-b679-07aa4684cfcf,tg:mpmre:678,e73_Copyrights,1898,2013,No Known Copyright
9b34ad1d-0f2b-5478-b91b-ad785ba62cc8,tg:mpmre:710,e73_Copyrights,1726,1841,No Copyright - Public Domain Mark 1.0
79f7b44b-701a-56b1-a919-8e617d7a3431,tg:mpmre:668,e73_Copyrights,1766,1881,No Copyright - Public Domain Mark 1.0
e9e4e716-83ba-532b-a3a3-e5763571eac3,tg:mpmre:390,e73_Copyrights,1655,1770,No Copyright - Public Domain Mark 1.0
345b9bc8-e1e8-5b21-a50c-c1f54360c746,tg:mpmre:380,e73_Copyrights,1645,1760,No Copyright - Public Domain Mark 1.0
f5c0aa0d-ae03-5916-a2d9-75613176916c,tg:mpmre:137,e73_Copyrights,1676,1791,No Copyright - Public Domain Mark 1.0
5b7d92de-ca58-51f3-a8d9-a0b7888303f6,tg:mpmre:127,e73_Copyrights,1583,1698,No Copyright - Public Domain Mark 1.0
f8d67db3-56a9-5ade-9af7-8eea309a7c81,tg:mpmre:251,e73_Copyrights,1612,1727,No Copyright - Public Domain Mark 1.0
964b5e33-d61e-5e24-9c53-91b79b242d71,tg:mpmre:329,e73_Copyrights,1595,1710,No Copyright - Public Domain Mark 1.0
1d4dbba7-a927-5ec4-831d-f3b9073866d3,tg:mpmre:241,e73_Copyrights,1608,1723,No Copyright - Public Domain Mark 1.0
b8c8d4e0-fa2d-5890-afe2-aa2af2e33e53,tg:mpmre:339,e73_Copyrights,1605,1720,No Copyright - Public Domain Mark 1.0
dd63186c-a3cd-592a-90ec-8ab9b461775f,tg:mpmre:404,e73_Copyrights,1669,1784,No Copyright - Public Domain Mark 1.0
4421d9f5-2846-50ec-a379-065504f0210c,tg:mpmre:414,e73_Copyrights,1679,1794,No Copyright - Public Domain Mark 1.0
14f776c8-3804-5495-bd49-d0ed440abe10,tg:mpmre:277,e73_Copyrights,1629,1744,No Copyright - Public Domain Mark 1.0
9824e3d3-b4c4-50ef-a3a2-0bae64e7764d,tg:mpmre:267,e73_Copyrights,1620,1735,No Copyright - Public Domain Mark 1.0
885110b6-dfed-5ed1-ad76-4e2809cf31ea,tg:mpmre:422,e73_Copyrights,1691,1806,No Copyright - Public Domain Mark 1.0
7fb785aa-c772-5500-b54c-2f7b140c0bd5,tg:mpmre:432,e73_Copyrights,1715,1830,No Copyright - Public Domain Mark 1.0
34aead91-64c2-5af6-8ce0-e34ca76adfd5,tg:mpmre:111,e73_Copyrights,1624,1739,No Copyright - Public Domain Mark 1.0
9e170dbc-4d32-588e-a505-cee3a92e17c9,tg:mpmre:101,e73_Copyrights,1619,1734,No Copyright - Public Domain Mark 1.0
47cb3694-7c7e-548c-a4a0-651ea604d492,tg:mpmre:685,e73_Copyrights,1876,1991,No Copyright - Public Domain Mark 1.0
27780a1f-1191-53bf-a19e-f68057ed96c8,tg:mpmre:695,e73_Copyrights,1576,1691,No Copyright - Public Domain Mark 1.0
7c79fa6e-e4bd-56cb-a315-87cc6df0889f,tg:mpmre:28,e73_Copyrights,1781,1896,No Copyright - Public Domain Mark 1.0
c3f8be8c-db4e-515d-86fb-d6f3008622f6,tg:mpmre:591,e73_Copyrights,1674,1789,No Copyright - Public Domain Mark 1.0
9edcce28-de71-5787-b0aa-973cffa8a5af,tg:mpmre:38,e73_Copyrights,1590,1705,No Copyright - Public Domain Mark 1.0
3f0f422f-5764-513a-ac95-cba546daea29,tg:mpmre:173,e73_Copyrights,1573,1688,No Copyright - Public Domain Mark 1.0
0ad3a46a-1d40-5dd5-a13c-85ee7b8f23a9,tg:mpmre:163,e73_Copyrights,1682,1797,No Copyright - Public Domain Mark 1.0
b4cecade-b256-5b6d-b6fd-a83c70fbbf1a,tg:mpmre:440,e73_Copyrights,1784,1899,No Copyright - Public Domain Mark 1.0
2742f410-3d5f-5866-8f4b-fcdd42b718fc,tg:mpmre:538,e73_Copyrights,1633,1748,No Copyright - Public Domain Mark 1.0
8fdad326-9690-5c95-b9fb-ad8f985308c8,tg:mpmre:91,e73_Copyrights,1614,1729,No Copyright - Public Domain Mark 1.0
909bd215-7a1b-5151-a058-ca705043e599,tg:mpmre:450,e73_Copyrights,1760,1875,No Copyright - Public Domain Mark 1.0
80421c8a-d975-597b-bc8c-c8a38ddc99e9,tg:mpmre:81,e73_Copyrights,1609,1724,No Copyright - Public Domain Mark 1.0
0391eea6-f7de-5b3a-963f-34f80ee0e3d5,tg:mpmre:528,e73_Copyrights,1607,1722,No Copyright - Public Domain Mark 1.0
4c78b73f-8e37-5cc2-a915-88b3978fd56c,tg:mpmre:215,e73_Copyrights,1597,1712,No Copyright - Public Domain Mark 1.0
405ace51-59c7-57e2-94c3-0e0a909f67f8,tg:mpmre:205,e73_Copyrights,1594,1709,No Copyright - Public Domain Mark 1.0
67934823-c10f-57de-92f5-1be6025a5751,tg:mpmre:389,e73_Copyrights,1654,1769,No Copyright - Public Domain Mark 1.0
e33064b9-9e7c-5cd4-9977-97134f566857,tg:mpmre:399,e73_Copyrights,1664,1779,No Copyright - Public Domain Mark 1.0
4fee0ccd-00cb-5ae6-952e-334673872cbe,tg:mpmre:75,e73_Copyrights,1606,1721,No Copyright - Public Domain Mark 1.0
d67f4d27-1efb-593a-a63f-d21961471999,tg:mpmre:65,e73_Copyrights,1601,1716,No Copyright - Public Domain Mark 1.0
83dbb315-1577-5a48-be10-4cafc61fc8b2,tg:mpmre:197,e73_Copyrights,1592,1707,No Copyright - Public Domain Mark 1.0
1c74f67d-1504-5e99-be04-2983b5264aac,tg:mpmre:187,e73_Copyrights,1589,1704,No Copyright - Public Domain Mark 1.0
1a22c065-7bea-5d21-aa85-00759f248bb2,tg:mpmre:603,e73_Copyrights,1663,1778,No Copyright - Public Domain Mark 1.0
774c8e20-4f82-56c4-9c32-3414b7ed20d8,tg:mpmre:613,e73_Copyrights,1677,1792,No Copyright - Public Domain Mark 1.0
de6e592e-10d4-5ada-a402-129aa6f20654,tg:mpmre:248,e73_Copyrights,1610,1725,No Copyright - Public Domain Mark 1.0
3ab9b70d-7244-5358-a200-13ac03f52e37,tg:mpmre:330,e73_Copyrights,1596,1711,No Copyright - Public Domain Mark 1.0
d7aee8be-1c56-5b4c-aa05-e34fdea552db,tg:mpmre:258,e73_Copyrights,1615,1730,No Copyright - Public Domain Mark 1.0
59d871a1-e28e-5282-8d47-6dabf1c65ee6,tg:mpmre:320,e73_Copyrights,1586,1701,No Copyright - Public Domain Mark 1.0
be0e82d1-82aa-5fba-9360-2089363f513e,tg:mpmre:565,e73_Copyrights,1741,1856,No Copyright - Public Domain Mark 1.0
df9550e6-fc0d-52ac-a4ea-94f17b9fef11,tg:mpmre:575,e73_Copyrights,1762,1877,No Copyright - Public Domain Mark 1.0
f21d1aab-1740-5eac-9f31-9f287f0b391d,tg:mpmre:507,e73_Copyrights,1755,1870,No Copyright - Public Domain Mark 1.0
71fd73a7-1c26-54f5-bfb2-6a90b197a887,tg:mpmre:517,e73_Copyrights,1764,1879,No Copyright - Public Domain Mark 1.0
b030dc4b-f6a3-5b19-8aa4-1743c8e79851,tg:mpmre:352,e73_Copyrights,1618,1733,No Copyright - Public Domain Mark 1.0
1dc193eb-16cc-5dd2-ac8b-9afa0980d561,tg:mpmre:342,e73_Copyrights,1608,1723,No Copyright - Public Domain Mark 1.0
34d83d88-6761-5afc-bb17-e8b7e67d0810,tg:mpmre:661,e73_Copyrights,1682,1797,No Copyright - Public Domain Mark 1.0
607b9ae2-c57f-5596-8b91-a111eb99969d,tg:mpmre:709,e73_Copyrights,1723,1838,No Copyright - Public Domain Mark 1.0
e53f3300-2f13-5093-b9c4-e0c2846be363,tg:mpmre:671,e73_Copyrights,1672,1787,No Copyright - Public Domain Mark 1.0
053eaefd-b76e-5d9c-ba1f-1de30dc50179,tg:mpmre:17,e73_Copyrights,1609,1724,No Copyright - Public Domain Mark 1.0
ca341459-548a-5744-b0a0-0eaa7d4d8077,tg:mpmre:293,e73_Copyrights,1580,1695,No Copyright - Public Domain Mark 1.0
91f5d904-68d8-56cf-843f-4eaaa6e2763e,tg:mpmre:283,e73_Copyrights,1633,1748,No Copyright - Public Domain Mark 1.0
6c21c890-73be-5ab9-a5fc-6809f3bbfbb4,tg:mpmre:694,e73_Copyrights,1575,1690,No Copyright - Public Domain Mark 1.0
610bb66b-b57a-5237-ba5e-6ec679fd18f2,tg:mpmre:684,e73_Copyrights,1881,1996,No Copyright - Public Domain Mark 1.0
b671d04c-0f66-5fbb-8e58-0420e195bcdc,tg:mpmre:433,e73_Copyrights,1719,1834,No Copyright - Public Domain Mark 1.0
0a6530c1-d10c-517e-809c-166326fb7110,tg:mpmre:423,e73_Copyrights,1693,1808,No Copyright - Public Domain Mark 1.0
2c7decec-fa16-5b3a-bb4b-65a3e27a9790,tg:mpmre:266,e73_Copyrights,1620,1735,No Copyright - Public Domain Mark 1.0
096f8129-4b30-5290-a5ce-ed90ff26f2b1,tg:mpmre:276,e73_Copyrights,1626,1741,No Copyright - Public Domain Mark 1.0
909910a5-57c9-57e9-8d7f-78df4bd860d2,tg:mpmre:100,e73_Copyrights,1619,1734,No Copyright - Public Domain Mark 1.0
8dbb6f83-0035-572a-abad-284d3dabe2d2,tg:mpmre:110,e73_Copyrights,1624,1739,No Copyright - Public Domain Mark 1.0
387f68c6-ef58-5a0e-9b00-9a6c6a591f6a,tg:mpmre:162,e73_Copyrights,1673,1788,No Copyright - Public Domain Mark 1.0
37cc5a4a-897f-5c5c-b51b-0c92c4852ae3,tg:mpmre:172,e73_Copyrights,1573,1688,No Copyright - Public Domain Mark 1.0
ef54c132-ea9f-5b1e-bc7e-25d397f5e817,tg:mpmre:204,e73_Copyrights,1593,1708,No Copyright - Public Domain Mark 1.0
ac3c18fe-f362-51cb-a2aa-03a9f2830a99,tg:mpmre:214,e73_Copyrights,1597,1712,No Copyright - Public Domain Mark 1.0
52479b7f-ef06-599d-9176-8aa62ad12a91,tg:mpmre:80,e73_Copyrights,1609,1724,No Copyright - Public Domain Mark 1.0
e7b53be3-bf48-5f10-8a58-654d2385025f,tg:mpmre:529,e73_Copyrights,1615,1730,No Copyright - Public Domain Mark 1.0
21327467-1422-5d35-b7d7-e88c92bac5ae,tg:mpmre:451,e73_Copyrights,1760,1875,No Copyright - Public Domain Mark 1.0
343715d3-07e4-5688-a9c3-516b9487ec31,tg:mpmre:539,e73_Copyrights,1633,1748,No Copyright - Public Domain Mark 1.0
a625af60-02a5-5880-b940-d954e70049e0,tg:mpmre:90,e73_Copyrights,1614,1729,No Copyright - Public Domain Mark 1.0
3a038e0f-5ab4-581f-9103-88bc7371868e,tg:mpmre:441,e73_Copyrights,1685,1800,No Copyright - Public Domain Mark 1.0
bcb653ea-31b5-5ee3-bef2-374b9d18429f,tg:mpmre:590,e73_Copyrights,1672,1787,No Copyright - Public Domain Mark 1.0
f0eed900-7489-5ae3-a409-c487bad7713c,tg:mpmre:39,e73_Copyrights,1591,1706,No Copyright - Public Domain Mark 1.0
21efb652-4738-59db-ac50-307542a65ad8,tg:mpmre:29,e73_Copyrights,1579,1694,No Copyright - Public Domain Mark 1.0
0c249fbd-9e0f-5d19-bb8d-7f8dec03c739,tg:mpmre:612,e73_Copyrights,1675,1790,No Copyright - Public Domain Mark 1.0
5f62d2e6-cd4a-5590-94e6-d2fb7a52904b,tg:mpmre:602,e73_Copyrights,1660,1775,No Copyright - Public Domain Mark 1.0
c8d1c542-a56c-5989-9da9-275ef33bcdad,tg:mpmre:574,e73_Copyrights,1755,1870,No Copyright - Public Domain Mark 1.0
f7e346cc-30e6-5b6b-a3ea-3a7cfb612ed9,tg:mpmre:564,e73_Copyrights,1737,1852,No Copyright - Public Domain Mark 1.0
79fc3e62-a723-5fcd-a535-2457657152b8,tg:mpmre:321,e73_Copyrights,1587,1702,No Copyright - Public Domain Mark 1.0
4ec42947-f8eb-58bd-8acd-715ee5857b6b,tg:mpmre:259,e73_Copyrights,1619,1734,No Copyright - Public Domain Mark 1.0
abd4c5e4-edff-5b0b-9dda-fffadd1524f3,tg:mpmre:331,e73_Copyrights,1597,1712,No Copyright - Public Domain Mark 1.0
a9747c1f-9354-5f12-9e96-4313ff7f21d4,tg:mpmre:249,e73_Copyrights,1611,1726,No Copyright - Public Domain Mark 1.0
57b1da68-87d2-50de-8878-9e289aa36f6f,tg:mpmre:64,e73_Copyrights,1602,1717,No Copyright - Public Domain Mark 1.0
b832437f-006c-54ad-8086-e8537abfaa61,tg:mpmre:74,e73_Copyrights,1606,1721,No Copyright - Public Domain Mark 1.0
3c831398-9528-5b2a-80dd-24006663b9f1,tg:mpmre:398,e73_Copyrights,1663,1778,No Copyright - Public Domain Mark 1.0
036f83f8-0162-5f9b-8862-dc8551fac6b5,tg:mpmre:388,e73_Copyrights,1653,1768,No Copyright - Public Domain Mark 1.0
4be584ef-ee32-548c-bc08-3f6933e5bba3,tg:mpmre:186,e73_Copyrights,1588,1703,No Copyright - Public Domain Mark 1.0
0617c448-410e-55ad-a4ec-9ad7addd5681,tg:mpmre:196,e73_Copyrights,1591,1706,No Copyright - Public Domain Mark 1.0
4656f030-8209-595b-aa30-30199a219eb8,tg:mpmre:282,e73_Copyrights,1633,1748,No Copyright - Public Domain Mark 1.0
6336d02a-1573-50ee-949f-0994acb7351e,tg:mpmre:292,e73_Copyrights,1620,1735,No Copyright - Public Domain Mark 1.0
65b4ef1e-fc2b-5a3c-a652-4051195a6c1f,tg:mpmre:16,e73_Copyrights,1700,1815,No Copyright - Public Domain Mark 1.0
9ec56ec5-a1ae-591f-a72f-c767826ebdf1,tg:mpmre:343,e73_Copyrights,1609,1724,No Copyright - Public Domain Mark 1.0
d58c9c69-f329-57c6-9444-65511f52d570,tg:mpmre:353,e73_Copyrights,1619,1734,No Copyright - Public Domain Mark 1.0
2603deee-43c4-5a59-84f7-1ee1f158f6ae,tg:mpmre:516,e73_Copyrights,1750,1865,No Copyright - Public Domain Mark 1.0
632c4482-4e57-5877-9b23-72b0c75d7401,tg:mpmre:506,e73_Copyrights,1755,1870,No Copyright - Public Domain Mark 1.0
4438f722-448c-572f-a213-c80a2da4bcd1,tg:mpmre:670,e73_Copyrights,1607,1722,No Copyright - Public Domain Mark 1.0
331b19bc-0a4b-544c-b21d-fb63ec712006,tg:mpmre:708,e73_Copyrights,1722,1837,No Copyright - Public Domain Mark 1.0
73a95285-11c7-5f98-ad0c-627efcd91e38,tg:mpmre:660,e73_Copyrights,1682,1797,No Copyright - Public Domain Mark 1.0
12dc2281-55e4-5162-a8c6-058f7f062b5b,tg:mpmre:656,e73_Copyrights,1705,1820,No Copyright - Public Domain Mark 1.0
a714422b-c51f-5b08-8809-f923a729b5cd,tg:mpmre:646,e73_Copyrights,1610,1725,No Copyright - Public Domain Mark 1.0
72d22b5f-afee-5773-81ca-f84e61777cc8,tg:mpmre:365,e73_Copyrights,1630,1745,No Copyright - Public Domain Mark 1.0
f469c562-5b37-5645-a2b3-9132b388cc99,tg:mpmre:375,e73_Copyrights,1640,1755,No Copyright - Public Domain Mark 1.0
9cb6c92c-e9a4-5d10-8798-93f38417d980,tg:mpmre:530,e73_Copyrights,1616,1731,No Copyright - Public Domain Mark 1.0
d9596d88-bedd-5c37-b877-5ec07884d1e0,tg:mpmre:99,e73_Copyrights,1618,1733,No Copyright - Public Domain Mark 1.0
c12b4d42-ff2d-5d17-a063-dfaa9135ee37,tg:mpmre:448,e73_Copyrights,1745,1860,No Copyright - Public Domain Mark 1.0
dca0fcd8-33e7-5173-af70-e62353b75908,tg:mpmre:89,e73_Copyrights,1613,1728,No Copyright - Public Domain Mark 1.0
03e56b8d-3c04-59c4-877f-bd867540a0b4,tg:mpmre:520,e73_Copyrights,1556,1671,No Copyright - Public Domain Mark 1.0
7b03e497-5d4d-500a-8e90-729d8e8965ff,tg:mpmre:458,e73_Copyrights,1569,1684,No Copyright - Public Domain Mark 1.0
2e80224c-f6dd-585c-98f1-c9b2b6302f16,tg:mpmre:20,e73_Copyrights,1664,1779,No Copyright - Public Domain Mark 1.0
a2799519-9e3b-540f-a441-96a6f644a3ad,tg:mpmre:589,e73_Copyrights,1669,1784,No Copyright - Public Domain Mark 1.0
ff448460-f41c-57ff-b7e9-981f748cd194,tg:mpmre:599,e73_Copyrights,1676,1791,No Copyright - Public Domain Mark 1.0
cc358aa5-0df9-5336-817a-54778a57bdba,tg:mpmre:30,e73_Copyrights,1586,1701,No Copyright - Public Domain Mark 1.0
7d82a947-8f09-570a-8df3-9ddf08c1ee27,tg:mpmre:42,e73_Copyrights,1592,1707,No Copyright - Public Domain Mark 1.0
3e60383b-9308-57ca-bedf-52d6f1360930,tg:mpmre:493,e73_Copyrights,1604,1719,No Copyright - Public Domain Mark 1.0
32890e91-b157-56e5-81fe-572291a24a40,tg:mpmre:52,e73_Copyrights,1597,1712,No Copyright - Public Domain Mark 1.0
a09ec092-4ecf-5c25-9b0e-25816142d8a3,tg:mpmre:483,e73_Copyrights,1655,1770,No Copyright - Public Domain Mark 1.0
7ba69ef6-dba9-5823-aa5a-5e478ae73554,tg:mpmre:552,e73_Copyrights,1692,1807,No Copyright - Public Domain Mark 1.0
f4c3c130-6553-5f06-9687-51fe03ffa993,tg:mpmre:542,e73_Copyrights,1640,1755,No Copyright - Public Domain Mark 1.0
a6e76a64-3528-55c4-9466-1bc95ddd043e,tg:mpmre:307,e73_Copyrights,1573,1688,No Copyright - Public Domain Mark 1.0
4476735e-a977-5198-9609-a3742a44f71f,tg:mpmre:317,e73_Copyrights,1582,1697,No Copyright - Public Domain Mark 1.0
1bdee157-b736-5bcb-860f-d1bd9a5def68,tg:mpmre:119,e73_Copyrights,1628,1743,No Copyright - Public Domain Mark 1.0
1c140085-9e5b-5cdc-a72f-6efeeae49780,tg:mpmre:109,e73_Copyrights,1623,1738,No Copyright - Public Domain Mark 1.0
12bdbe61-18eb-5f11-9e93-78b64eec6760,tg:mpmre:634,e73_Copyrights,1672,1787,No Copyright - Public Domain Mark 1.0
419b38cc-a169-570d-977f-e69cdbee243c,tg:mpmre:624,e73_Copyrights,1661,1776,No Copyright - Public Domain Mark 1.0
65c20da4-e805-5b30-b9e2-c770e8debdd8,tg:mpmre:222,e73_Copyrights,1599,1714,No Copyright - Public Domain Mark 1.0
28f4ed42-9015-507d-9332-d7b38f2b33a8,tg:mpmre:232,e73_Copyrights,1606,1721,No Copyright - Public Domain Mark 1.0
6a3b9897-09c7-5d20-8764-3123d662e9f8,tg:mpmre:477,e73_Copyrights,1855,1970,No Copyright - Public Domain Mark 1.0
