ResourceID,brocade.id,card,order,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record
d1cafecc-8d43-5d6a-8756-c93cc9088eea,tg:mpmre:129,e73_AssociatedRecords,1,mpmre,A,volgend register,tg:mpmre:130,Verwijzing naar MPM objectbeschrijvingen,5ce4ac66-4c37-5678-8c75-753e55cbe92a,"[{""resourceId"": ""5ce4ac66-4c37-5678-8c75-753e55cbe92a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""04e81405-13fd-4558-93fa-be87d8458922"", ""inverseOntologyProperty"": """"}]"
d1cafecc-8d43-5d6a-8756-c93cc9088eea,tg:mpmre:129,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:128,Verwijzing naar MPM objectbeschrijvingen,49640d30-f1cd-5caf-b4f8-543c9fa9847e,"[{""resourceId"": ""49640d30-f1cd-5caf-b4f8-543c9fa9847e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b38c316f-239f-4f4e-966b-57428fe8cc68"", ""inverseOntologyProperty"": """"}]"
8cfb4207-e9ad-5a5d-bcd1-ba74045901d0,tg:mpmre:139,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:140,Verwijzing naar MPM objectbeschrijvingen,1baff5c4-04e0-58e8-8ace-523872b4a157,"[{""resourceId"": ""1baff5c4-04e0-58e8-8ace-523872b4a157"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fc03fa28-cde3-4fa8-af00-c6ddfa174933"", ""inverseOntologyProperty"": """"}]"
8cfb4207-e9ad-5a5d-bcd1-ba74045901d0,tg:mpmre:139,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:138,Verwijzing naar MPM objectbeschrijvingen,0e794942-4868-5c4e-9aa3-ae65ed50fe84,"[{""resourceId"": ""0e794942-4868-5c4e-9aa3-ae65ed50fe84"", ""ontologyProperty"": """", ""resourceXresourceId"": ""274ea62f-2e44-411b-840a-2df3b14b25bb"", ""inverseOntologyProperty"": """"}]"
fa6a45dc-26ad-56b4-92fe-a2f30d410b51,tg:mpmre:614,e73_AssociatedRecords,1,mpmre,,vorig register,tg:mpmre:613,Verwijzing naar MPM objectbeschrijvingen,774c8e20-4f82-56c4-9c32-3414b7ed20d8,"[{""resourceId"": ""774c8e20-4f82-56c4-9c32-3414b7ed20d8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c7a4d82-9d5c-4919-87ef-96527dc5fedb"", ""inverseOntologyProperty"": """"}]"
08b1b5eb-0596-5a9a-8c60-4bf9bcc51710,tg:mpmre:337,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:338,Verwijzing naar MPM objectbeschrijvingen,b20f6ead-5ae1-50d3-9810-6d0c452340f9,"[{""resourceId"": ""b20f6ead-5ae1-50d3-9810-6d0c452340f9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1c16d343-1ade-4d6c-b589-45c730c07778"", ""inverseOntologyProperty"": """"}]"
08b1b5eb-0596-5a9a-8c60-4bf9bcc51710,tg:mpmre:337,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:336,Verwijzing naar MPM objectbeschrijvingen,64be5b76-0d66-5b99-94ac-53b6e3b8112e,"[{""resourceId"": ""64be5b76-0d66-5b99-94ac-53b6e3b8112e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""33cafab5-21e0-4dbb-b48c-8e21d0a58590"", ""inverseOntologyProperty"": """"}]"
cb1db0b5-fe1b-5995-aa61-0b4e729cda29,tg:mpmre:327,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:328,Verwijzing naar MPM objectbeschrijvingen,7bb4b5b2-d296-53a4-beaf-4d017c5e5fd6,"[{""resourceId"": ""7bb4b5b2-d296-53a4-beaf-4d017c5e5fd6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9a97244b-a4fc-47ff-a06a-9188753c81cb"", ""inverseOntologyProperty"": """"}]"
cb1db0b5-fe1b-5995-aa61-0b4e729cda29,tg:mpmre:327,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:326,Verwijzing naar MPM objectbeschrijvingen,b3f0525d-1b0c-53d8-b76f-2351ee65b12b,"[{""resourceId"": ""b3f0525d-1b0c-53d8-b76f-2351ee65b12b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2872e2e7-cf20-4aae-9cc3-1d238b49e775"", ""inverseOntologyProperty"": """"}]"
ce944e54-76b8-53b8-bac3-27f662d78047,tg:mpmre:586,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:588,Verwijzing naar MPM objectbeschrijvingen,2c3b6b3e-f8df-55c7-be47-bc3268b21679,"[{""resourceId"": ""2c3b6b3e-f8df-55c7-be47-bc3268b21679"", ""ontologyProperty"": """", ""resourceXresourceId"": ""56413406-1c5f-43e7-9712-f96a24baa1da"", ""inverseOntologyProperty"": """"}]"
ce944e54-76b8-53b8-bac3-27f662d78047,tg:mpmre:586,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:585,Verwijzing naar MPM objectbeschrijvingen,e41c315b-77ed-5033-8a72-18b4fc51094a,"[{""resourceId"": ""e41c315b-77ed-5033-8a72-18b4fc51094a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d9e18a28-f046-4862-87c5-62a1125dc84e"", ""inverseOntologyProperty"": """"}]"
f79283df-fb59-5813-87d0-3b72d27aa5da,tg:mpmre:596,e73_AssociatedRecords,1,mpmre,,vorig register,tg:mpmre:595,Verwijzing naar MPM objectbeschrijvingen,afb34483-c032-51f5-8bce-30ee0d7f2fa5,"[{""resourceId"": ""afb34483-c032-51f5-8bce-30ee0d7f2fa5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5097088b-93ce-447c-ad66-6d67c02ecbcd"", ""inverseOntologyProperty"": """"}]"
e8bcb62f-e214-5300-bbfb-891c13503851,tg:mpmre:659,e73_AssociatedRecords,1,mpmre,G,volgend register,tg:mpmre:662,Verwijzing naar MPM objectbeschrijvingen,485dfa5c-cef3-5ce7-ae21-8e1b4ffc2ed1,"[{""resourceId"": ""485dfa5c-cef3-5ce7-ae21-8e1b4ffc2ed1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0b9a6361-11e1-4797-812d-14027be20375"", ""inverseOntologyProperty"": """"}]"
e8bcb62f-e214-5300-bbfb-891c13503851,tg:mpmre:659,e73_AssociatedRecords,2,mpmre,E,vorig register,tg:mpmre:491,Verwijzing naar MPM objectbeschrijvingen,299e3616-1450-57d8-b05b-951073008f69,"[{""resourceId"": ""299e3616-1450-57d8-b05b-951073008f69"", ""ontologyProperty"": """", ""resourceXresourceId"": ""87e7b111-4ab3-4edc-b498-cab0e1250e41"", ""inverseOntologyProperty"": """"}]"
a702a132-6038-56d7-8800-5ce334524fe3,tg:mpmre:649,e73_AssociatedRecords,1,mpmre,F,volgend register,tg:mpmre:650,Verwijzing naar MPM objectbeschrijvingen,619d6bdc-5b2f-5c4f-b332-461971e3c01b,"[{""resourceId"": ""619d6bdc-5b2f-5c4f-b332-461971e3c01b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""576e50fa-e5e6-4f72-baa2-dd0dea090a8b"", ""inverseOntologyProperty"": """"}]"
a702a132-6038-56d7-8800-5ce334524fe3,tg:mpmre:649,e73_AssociatedRecords,2,mpmre,B,vorig register,tg:mpmre:637,Verwijzing naar MPM objectbeschrijvingen,0b0fa61d-2bb5-5f39-ab13-23247a57669e,"[{""resourceId"": ""0b0fa61d-2bb5-5f39-ab13-23247a57669e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""eccc6215-b0c7-4846-b2f9-9c2e407122d5"", ""inverseOntologyProperty"": """"}]"
b1e7c449-be42-5eae-a5dd-6f8d3fba2316,tg:mpmre:174,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:175,Verwijzing naar MPM objectbeschrijvingen,74772795-c7ee-5f17-8e28-4d234ed5796c,"[{""resourceId"": ""74772795-c7ee-5f17-8e28-4d234ed5796c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a1f60421-fb30-4ec3-a677-37b7d045c0a8"", ""inverseOntologyProperty"": """"}]"
b1e7c449-be42-5eae-a5dd-6f8d3fba2316,tg:mpmre:174,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:172,Verwijzing naar MPM objectbeschrijvingen,37cc5a4a-897f-5c5c-b51b-0c92c4852ae3,"[{""resourceId"": ""37cc5a4a-897f-5c5c-b51b-0c92c4852ae3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""839feb9e-9086-4141-86cb-4866f546a859"", ""inverseOntologyProperty"": """"}]"
7bbd951a-c073-59c4-aab8-a05720dcd82b,tg:mpmre:164,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:165,Verwijzing naar MPM objectbeschrijvingen,099a8312-9099-5bca-bbee-fe1b3a2b44ee,"[{""resourceId"": ""099a8312-9099-5bca-bbee-fe1b3a2b44ee"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2811e4fc-2660-47ec-8032-bfc8042328cd"", ""inverseOntologyProperty"": """"}]"
7bbd951a-c073-59c4-aab8-a05720dcd82b,tg:mpmre:164,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:163,Verwijzing naar MPM objectbeschrijvingen,0ad3a46a-1d40-5dd5-a13c-85ee7b8f23a9,"[{""resourceId"": ""0ad3a46a-1d40-5dd5-a13c-85ee7b8f23a9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""748ff9ab-b40f-407e-9a90-0323ed42bae9"", ""inverseOntologyProperty"": """"}]"
865054ce-cf76-517c-9059-bd191656666d,tg:mpmre:212,e73_AssociatedRecords,1,mpmre,,vorig register,tg:mpmre:211,Verwijzing naar MPM objectbeschrijvingen,65d15b89-a635-5723-9d65-66a6b4edb2ce,"[{""resourceId"": ""65d15b89-a635-5723-9d65-66a6b4edb2ce"", ""ontologyProperty"": """", ""resourceXresourceId"": ""02ccdf05-13b2-44fb-9b57-41c15d0e9ab2"", ""inverseOntologyProperty"": """"}]"
805832bd-ffc1-58d7-b373-a2d7e8626552,tg:mpmre:96,e73_AssociatedRecords,1,mpmre,OO,volgend register,tg:mpmre:97,Verwijzing naar MPM objectbeschrijvingen,c3b1c633-1afb-5ff7-a99e-36fd6f506adc,"[{""resourceId"": ""c3b1c633-1afb-5ff7-a99e-36fd6f506adc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""84d6110c-9c87-4fc9-bb7d-cb7bf18f7c50"", ""inverseOntologyProperty"": """"}]"
805832bd-ffc1-58d7-b373-a2d7e8626552,tg:mpmre:96,e73_AssociatedRecords,2,mpmre,MM,vorig register,tg:mpmre:95,Verwijzing naar MPM objectbeschrijvingen,6fede8fe-55ce-500a-865c-71e609a75b53,"[{""resourceId"": ""6fede8fe-55ce-500a-865c-71e609a75b53"", ""ontologyProperty"": """", ""resourceXresourceId"": ""11aab083-a248-42cb-b0bd-a2fd3fa928ab"", ""inverseOntologyProperty"": """"}]"
f4712178-3fff-5dee-80e3-aada50f25559,tg:mpmre:457,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:458,Verwijzing naar MPM objectbeschrijvingen,7b03e497-5d4d-500a-8e90-729d8e8965ff,"[{""resourceId"": ""7b03e497-5d4d-500a-8e90-729d8e8965ff"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0b67e25e-07fe-4953-9827-8f06155d2d3c"", ""inverseOntologyProperty"": """"}]"
8b61f6f9-1628-55e2-98b7-8e405c79db02,tg:mpmre:86,e73_AssociatedRecords,1,mpmre,DD,volgend register,tg:mpmre:87,Verwijzing naar MPM objectbeschrijvingen,44301559-948e-523d-918b-c3baa091ba34,"[{""resourceId"": ""44301559-948e-523d-918b-c3baa091ba34"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4aa84608-42a8-4050-b68a-e27a76ed0448"", ""inverseOntologyProperty"": """"}]"
8b61f6f9-1628-55e2-98b7-8e405c79db02,tg:mpmre:86,e73_AssociatedRecords,2,mpmre,BB,vorig register,tg:mpmre:85,Verwijzing naar MPM objectbeschrijvingen,bfc136f1-ef76-5a2b-8a0b-6aaae6d51354,"[{""resourceId"": ""bfc136f1-ef76-5a2b-8a0b-6aaae6d51354"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d4a0ff93-a5f9-4a19-803f-fa11d494a038"", ""inverseOntologyProperty"": """"}]"
ad451315-eb51-54ae-b7d1-9c851e23b513,tg:mpmre:425,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:426,Verwijzing naar MPM objectbeschrijvingen,4b8b99ef-8042-5c7f-971e-60b265afb359,"[{""resourceId"": ""4b8b99ef-8042-5c7f-971e-60b265afb359"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0d6b9d34-ab6b-447d-a858-15a14908d5c2"", ""inverseOntologyProperty"": """"}]"
ad451315-eb51-54ae-b7d1-9c851e23b513,tg:mpmre:425,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:424,Verwijzing naar MPM objectbeschrijvingen,7f088e38-09b4-5adc-8c33-4593dc2fdeb5,"[{""resourceId"": ""7f088e38-09b4-5adc-8c33-4593dc2fdeb5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c3d05454-c7f0-406f-9572-0c830fc6b11f"", ""inverseOntologyProperty"": """"}]"
91f53d52-5f05-59ab-a202-5ef824595527,tg:mpmre:435,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:436,Verwijzing naar MPM objectbeschrijvingen,f574140e-40c0-5478-9c0e-db6ec538f4dd,"[{""resourceId"": ""f574140e-40c0-5478-9c0e-db6ec538f4dd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4cd0b35f-ddeb-4258-8d6c-bc3075238e58"", ""inverseOntologyProperty"": """"}]"
91f53d52-5f05-59ab-a202-5ef824595527,tg:mpmre:435,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:434,Verwijzing naar MPM objectbeschrijvingen,c31067d6-28e2-5e61-bd2d-a94e28f62789,"[{""resourceId"": ""c31067d6-28e2-5e61-bd2d-a94e28f62789"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4594a7ad-aa2d-4e75-83e3-61b7ca67c64e"", ""inverseOntologyProperty"": """"}]"
d717cd45-3f49-58b3-93b5-048497b38029,tg:mpmre:270,e73_AssociatedRecords,1,mpmre,,vorig register,tg:mpmre:268,Verwijzing naar MPM objectbeschrijvingen,1b7340b1-0e00-50da-8eab-191475fb3e8c,"[{""resourceId"": ""1b7340b1-0e00-50da-8eab-191475fb3e8c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9c01cfa2-1b06-4fec-9ae8-a395be00e363"", ""inverseOntologyProperty"": """"}]"
0fdcfd99-98f5-5774-accc-3b1d5db1450a,tg:mpmre:308,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:309,Verwijzing naar MPM objectbeschrijvingen,902c405d-4cc8-5373-a85b-930dafa3f3be,"[{""resourceId"": ""902c405d-4cc8-5373-a85b-930dafa3f3be"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1934138f-87f0-4dd9-9ad3-c27275232dfc"", ""inverseOntologyProperty"": """"}]"
0fdcfd99-98f5-5774-accc-3b1d5db1450a,tg:mpmre:308,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:307,Verwijzing naar MPM objectbeschrijvingen,a6e76a64-3528-55c4-9466-1bc95ddd043e,"[{""resourceId"": ""a6e76a64-3528-55c4-9466-1bc95ddd043e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ff3d6f57-52f2-437c-b02c-c3a5b8ed4e33"", ""inverseOntologyProperty"": """"}]"
a0adc703-5602-589c-953d-d304ad7f09aa,tg:mpmre:260,e73_AssociatedRecords,1,mpmre,,vorig register,tg:mpmre:261,Verwijzing naar MPM objectbeschrijvingen,41d303b4-3bed-5943-93e2-5d80d0009ae3,"[{""resourceId"": ""41d303b4-3bed-5943-93e2-5d80d0009ae3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""47ba5e0d-d08e-4110-880a-9ac2680ea5de"", ""inverseOntologyProperty"": """"}]"
2809d3cf-83fb-5df6-b2ee-ee907f2cb231,tg:mpmre:318,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:319,Verwijzing naar MPM objectbeschrijvingen,7610dd7b-312c-55d9-8397-520f002dba51,"[{""resourceId"": ""7610dd7b-312c-55d9-8397-520f002dba51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""927f8d43-3015-4424-ac7d-eed90a1f48ed"", ""inverseOntologyProperty"": """"}]"
2809d3cf-83fb-5df6-b2ee-ee907f2cb231,tg:mpmre:318,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:317,Verwijzing naar MPM objectbeschrijvingen,4476735e-a977-5198-9609-a3742a44f71f,"[{""resourceId"": ""4476735e-a977-5198-9609-a3742a44f71f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bd43bee3-ccdc-4894-99a9-a3eb3711e806"", ""inverseOntologyProperty"": """"}]"
777bc791-0107-5582-9d3a-7dd69a951b9f,tg:mpmre:116,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:117,Verwijzing naar MPM objectbeschrijvingen,9be031af-0a8f-549e-9801-3219daddf8de,"[{""resourceId"": ""9be031af-0a8f-549e-9801-3219daddf8de"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9bea4c37-c56e-412c-8312-d9618a43f35c"", ""inverseOntologyProperty"": """"}]"
777bc791-0107-5582-9d3a-7dd69a951b9f,tg:mpmre:116,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:115,Verwijzing naar MPM objectbeschrijvingen,d6cd08a9-390e-5ce7-b8bf-7c448db73ba2,"[{""resourceId"": ""d6cd08a9-390e-5ce7-b8bf-7c448db73ba2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bb188252-037f-4f22-807a-9ce6de0f1de3"", ""inverseOntologyProperty"": """"}]"
ab4a8370-5bbd-55de-860f-1d4dea5a60ee,tg:mpmre:106,e73_AssociatedRecords,1,mpmre,YY,volgend register,tg:mpmre:107,Verwijzing naar MPM objectbeschrijvingen,fed9a407-d216-5dac-913e-11be96bf0eb6,"[{""resourceId"": ""fed9a407-d216-5dac-913e-11be96bf0eb6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""950d913f-8480-4c90-8fba-a24a4050d85b"", ""inverseOntologyProperty"": """"}]"
ab4a8370-5bbd-55de-860f-1d4dea5a60ee,tg:mpmre:106,e73_AssociatedRecords,2,mpmre,YY,vorig register,tg:mpmre:105,Verwijzing naar MPM objectbeschrijvingen,bf0a4d3e-31dc-5ab0-9535-dbcb2d08fe7a,"[{""resourceId"": ""bf0a4d3e-31dc-5ab0-9535-dbcb2d08fe7a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ff2f6f77-72fa-40d7-8256-b0a7eb503331"", ""inverseOntologyProperty"": """"}]"
89101aaa-3cee-56f0-9ca3-bb212412b37e,tg:mpmre:397,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:398,Verwijzing naar MPM objectbeschrijvingen,3c831398-9528-5b2a-80dd-24006663b9f1,"[{""resourceId"": ""3c831398-9528-5b2a-80dd-24006663b9f1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a8df0ee6-f09e-4f24-828d-367b513bcda9"", ""inverseOntologyProperty"": """"}]"
89101aaa-3cee-56f0-9ca3-bb212412b37e,tg:mpmre:397,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:396,Verwijzing naar MPM objectbeschrijvingen,8470027c-e01e-5066-8f87-6407476d3ef2,"[{""resourceId"": ""8470027c-e01e-5066-8f87-6407476d3ef2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d8e34a36-6cfd-466f-80df-8af1c52336b1"", ""inverseOntologyProperty"": """"}]"
db407ab5-81d6-5618-93fc-b8ed6a7ba96b,tg:mpmre:387,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:388,Verwijzing naar MPM objectbeschrijvingen,036f83f8-0162-5f9b-8862-dc8551fac6b5,"[{""resourceId"": ""036f83f8-0162-5f9b-8862-dc8551fac6b5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8e8bf9b0-e9e3-46fb-a6c3-15bf7e0134e7"", ""inverseOntologyProperty"": """"}]"
db407ab5-81d6-5618-93fc-b8ed6a7ba96b,tg:mpmre:387,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:386,Verwijzing naar MPM objectbeschrijvingen,3aebcb56-12e8-5bc3-98c7-f95086adcd59,"[{""resourceId"": ""3aebcb56-12e8-5bc3-98c7-f95086adcd59"", ""ontologyProperty"": """", ""resourceXresourceId"": ""896b7c1a-3bec-4111-9edb-89bf3c2aa5db"", ""inverseOntologyProperty"": """"}]"
a18557a6-297b-57d5-82fe-2a98015d859f,tg:mpmre:189,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:195,Verwijzing naar MPM objectbeschrijvingen,a5ea7508-971b-54a4-b7bb-5d02d56ee243,"[{""resourceId"": ""a5ea7508-971b-54a4-b7bb-5d02d56ee243"", ""ontologyProperty"": """", ""resourceXresourceId"": ""70427117-ae7d-448e-bebb-bf8170b5776e"", ""inverseOntologyProperty"": """"}]"
a18557a6-297b-57d5-82fe-2a98015d859f,tg:mpmre:189,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:188,Verwijzing naar MPM objectbeschrijvingen,d50c0c79-176a-5c02-86bf-30e8a4f98aed,"[{""resourceId"": ""d50c0c79-176a-5c02-86bf-30e8a4f98aed"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9edcf1e7-2c6e-4420-802d-e19eaefe759a"", ""inverseOntologyProperty"": """"}]"
d3709daa-b21b-531b-8107-bb83bbc4278f,tg:mpmre:199,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:203,Verwijzing naar MPM objectbeschrijvingen,075d42ae-e647-5472-9291-a2f1d0b7494e,"[{""resourceId"": ""075d42ae-e647-5472-9291-a2f1d0b7494e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""35415e5c-7471-478c-8944-e06a1ee132a4"", ""inverseOntologyProperty"": """"}]"
d3709daa-b21b-531b-8107-bb83bbc4278f,tg:mpmre:199,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:197,Verwijzing naar MPM objectbeschrijvingen,83dbb315-1577-5a48-be10-4cafc61fc8b2,"[{""resourceId"": ""83dbb315-1577-5a48-be10-4cafc61fc8b2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b0c8855d-0bf6-4e27-badb-13a5189300d5"", ""inverseOntologyProperty"": """"}]"
5ce4ac66-4c37-5678-8c75-753e55cbe92a,tg:mpmre:130,e73_AssociatedRecords,1,mpmre,B,volgend register,tg:mpmre:131,Verwijzing naar MPM objectbeschrijvingen,cae9c130-cecb-5b6a-9c2e-21e48291c899,"[{""resourceId"": ""cae9c130-cecb-5b6a-9c2e-21e48291c899"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fa5e7e9c-370b-423a-ba1d-36eba385cb3d"", ""inverseOntologyProperty"": """"}]"
5ce4ac66-4c37-5678-8c75-753e55cbe92a,tg:mpmre:130,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:129,Verwijzing naar MPM objectbeschrijvingen,d1cafecc-8d43-5d6a-8756-c93cc9088eea,"[{""resourceId"": ""d1cafecc-8d43-5d6a-8756-c93cc9088eea"", ""ontologyProperty"": """", ""resourceXresourceId"": ""643cbb9d-1eb2-46e8-9907-ce9b8c89834e"", ""inverseOntologyProperty"": """"}]"
baa7dba7-f2dc-5168-92af-7edda48ba19e,tg:mpmre:120,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:121,Verwijzing naar MPM objectbeschrijvingen,2dd762d5-6e4e-54f0-862a-bf17065ce28f,"[{""resourceId"": ""2dd762d5-6e4e-54f0-862a-bf17065ce28f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ccc32c99-794d-47f4-8f0c-8aab183d9392"", ""inverseOntologyProperty"": """"}]"
baa7dba7-f2dc-5168-92af-7edda48ba19e,tg:mpmre:120,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:119,Verwijzing naar MPM objectbeschrijvingen,1bdee157-b736-5bcb-860f-d1bd9a5def68,"[{""resourceId"": ""1bdee157-b736-5bcb-860f-d1bd9a5def68"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aae70ad7-830f-4a04-b5f7-6eab8f73e347"", ""inverseOntologyProperty"": """"}]"
a0fd4b2c-d938-502f-93fa-8dfa6aa53612,tg:mpmre:403,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:404,Verwijzing naar MPM objectbeschrijvingen,dd63186c-a3cd-592a-90ec-8ab9b461775f,"[{""resourceId"": ""dd63186c-a3cd-592a-90ec-8ab9b461775f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""28aa8fea-0b04-49f3-88df-21be9f4e8941"", ""inverseOntologyProperty"": """"}]"
a0fd4b2c-d938-502f-93fa-8dfa6aa53612,tg:mpmre:403,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:402,Verwijzing naar MPM objectbeschrijvingen,cfc6264f-74e5-5797-9b7c-deefc2a2bde4,"[{""resourceId"": ""cfc6264f-74e5-5797-9b7c-deefc2a2bde4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ce3003cb-3afb-4152-8a18-9f9d9f8a7632"", ""inverseOntologyProperty"": """"}]"
d445760b-be21-5a95-977e-9c676e5c94b3,tg:mpmre:413,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:414,Verwijzing naar MPM objectbeschrijvingen,4421d9f5-2846-50ec-a379-065504f0210c,"[{""resourceId"": ""4421d9f5-2846-50ec-a379-065504f0210c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4a4fbbec-159a-4b7e-b1d2-b4bb58a41d6f"", ""inverseOntologyProperty"": """"}]"
d445760b-be21-5a95-977e-9c676e5c94b3,tg:mpmre:413,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:412,Verwijzing naar MPM objectbeschrijvingen,020cd0d6-ebd9-5dd3-9095-5e68e992060e,"[{""resourceId"": ""020cd0d6-ebd9-5dd3-9095-5e68e992060e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""503b9161-46ae-441d-a97f-e40ac7fa4613"", ""inverseOntologyProperty"": """"}]"
09f491c5-9624-5c7f-9e97-59bf728044e9,tg:mpmre:256,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:261,Verwijzing naar MPM objectbeschrijvingen,41d303b4-3bed-5943-93e2-5d80d0009ae3,"[{""resourceId"": ""41d303b4-3bed-5943-93e2-5d80d0009ae3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3dc090d3-f2f1-42be-a7da-8fe06eeff461"", ""inverseOntologyProperty"": """"}]"
09f491c5-9624-5c7f-9e97-59bf728044e9,tg:mpmre:256,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:255,Verwijzing naar MPM objectbeschrijvingen,1640d4c8-cab3-57cf-8350-3c96bcaeb669,"[{""resourceId"": ""1640d4c8-cab3-57cf-8350-3c96bcaeb669"", ""ontologyProperty"": """", ""resourceXresourceId"": ""40b3fe50-ede3-49df-8180-e021f05f0b06"", ""inverseOntologyProperty"": """"}]"
