card,order,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,ResourceID,brocade.id,Source Note,Source Note Type,Source Note Language
e22_Items,1,mpmre,tg:mpmre:64_#1,Arch. 994,isad:mpm:242,10 R 8 C,ea089d6f-2c0f-58b1-a263-733e1d877ecb,,ea089d6f-2c0f-58b1-a263-733e1d877ecb,tg:mpmre:64_#1,Los stuk,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:74_#1,Arch. 1001,isad:mpm:202,10 R 8 C,035186db-deae-5470-92b6-74cd30e8ea95,,035186db-deae-5470-92b6-74cd30e8ea95,tg:mpmre:74_#1,,,
e22_Items,1,mpmre,tg:mpmre:398_#1,Arch. 413,isad:mpm:206,10 Q 5 A,db152cf5-4c58-5fc7-80ef-c6ece03fdc35,,db152cf5-4c58-5fc7-80ef-c6ece03fdc35,tg:mpmre:398_#1,,,
e22_Items,1,mpmre,tg:mpmre:388_#1,Arch. 403,isad:mpm:206,10 Q 5 A,7a35ed6a-0bbc-504b-8641-7f6dba50d9e7,,7a35ed6a-0bbc-504b-8641-7f6dba50d9e7,tg:mpmre:388_#1,,,
e22_Items,1,mpmre,tg:mpmre:186_#1,Arch. 864,isad:mpm:203,10 R 8 D,fe5ae350-50f9-5427-a749-750781e6e8a8,,fe5ae350-50f9-5427-a749-750781e6e8a8,tg:mpmre:186_#1,Arch. 863-898 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:196_#1,Arch. 875,isad:mpm:203,10 R 8 D,4668f8fe-c0d5-55b6-96f3-c6bba5a3fef3,,4668f8fe-c0d5-55b6-96f3-c6bba5a3fef3,tg:mpmre:196_#1,Arch. 863-898 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:282_#1,Arch. 956,isad:mpm:203,10 R 8 D,4aedc6e7-1db6-5bd2-9b6e-f0623f9d7c88,,4aedc6e7-1db6-5bd2-9b6e-f0623f9d7c88,tg:mpmre:282_#1,Arch. 947-961 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:292_#1,Arch. 1094,isad:mpm:203,10 R 8 A,b6a66ba7-8542-5931-979a-1e5095d835db,,b6a66ba7-8542-5931-979a-1e5095d835db,tg:mpmre:292_#1,Arch. 1090-1100 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:16_#1,Arch. 334,isad:mpm:248,10 Q 5 C,8cff358c-954a-5985-92e8-8c405a5a2dde,fol. 46-72,8cff358c-954a-5985-92e8-8c405a5a2dde,tg:mpmre:16_#1,,,
e22_Items,1,mpmre,tg:mpmre:343_#1,Arch. 216,isad:mpm:206,10 Q 3 A,7b21ad07-c7c3-51f8-ac3a-ef65c21c4bbd,,7b21ad07-c7c3-51f8-ac3a-ef65c21c4bbd,tg:mpmre:343_#1,,,
e22_Items,1,mpmre,tg:mpmre:353_#1,Arch. 226,isad:mpm:206,10 Q 4 D,a782e2cb-465b-5abd-a325-e0b1aa1b931c,,a782e2cb-465b-5abd-a325-e0b1aa1b931c,tg:mpmre:353_#1,,,
e22_Items,1,mpmre,tg:mpmre:516_#1,Arch. 1459,isad:mpm:259,10 R 3 B,5a3a46a7-e4a4-5b65-bc12-abd8633eda30,10,5a3a46a7-e4a4-5b65-bc12-abd8633eda30,tg:mpmre:516_#1,,,
e22_Items,1,mpmre,tg:mpmre:506_#1,Arch. 1459,isad:mpm:259,10 R 3 B,dcc1981f-2dfc-59d1-8d90-f939048f16a6,1,dcc1981f-2dfc-59d1-8d90-f939048f16a6,tg:mpmre:506_#1,,,
e22_Items,1,mpmre,tg:mpmre:670_#1,Arch. 89,isad:mpm:42,10 Q 2 D,a65fba2c-75bd-561b-8e20-20ba84f826a6,p. 69-72,a65fba2c-75bd-561b-8e20-20ba84f826a6,tg:mpmre:670_#1,,,
e22_Items,1,mpmre,tg:mpmre:708_#1,Arch. 1071,isad:mpm:668,,c521911c-42da-5672-86a3-a17353732cb7,,c521911c-42da-5672-86a3-a17353732cb7,tg:mpmre:708_#1,,,
e22_Items,1,mpmre,tg:mpmre:660_#1,Arch. 301,isad:mpm:567,10 Q 4 A,7ec3e9d0-75c6-580b-93c1-dcbecb8b009a,los stuk tussen fol. 203 links-rechts,7ec3e9d0-75c6-580b-93c1-dcbecb8b009a,tg:mpmre:660_#1,,,
e22_Items,1,mpmre,tg:mpmre:656_#1,Arch. 320,isad:mpm:99,10 Q 5 D,7d5c3473-7899-5ca2-af7e-3670d90a36df,los stuk 5 tussen fol. 290 links-rechts,7d5c3473-7899-5ca2-af7e-3670d90a36df,tg:mpmre:656_#1,,,
e22_Items,1,mpmre,tg:mpmre:646_#1,Arch. 128,isad:mpm:220,10 Q 3 D,25d6fbe0-8802-5ae8-882a-03bde5134b9c,,25d6fbe0-8802-5ae8-882a-03bde5134b9c,tg:mpmre:646_#1,,,
e22_Items,1,mpmre,tg:mpmre:365_#1,Arch. 238,isad:mpm:206,10 Q 4 C,ff47336b-0065-5e7b-a1c1-ea9415fe9a79,,ff47336b-0065-5e7b-a1c1-ea9415fe9a79,tg:mpmre:365_#1,,,
e22_Items,1,mpmre,tg:mpmre:375_#1,Arch. 248,isad:mpm:206,10 Q 4 C,d8d239db-f31d-51cb-968d-25c218f17775,,d8d239db-f31d-51cb-968d-25c218f17775,tg:mpmre:375_#1,,,
e22_Items,1,mpmre,tg:mpmre:530_#1,Arch. 137,isad:mpm:364,10 Q 3 C,1c96eec6-433e-54a7-803e-6310cb79f4db,,1c96eec6-433e-54a7-803e-6310cb79f4db,tg:mpmre:530_#1,,,
e22_Items,1,mpmre,tg:mpmre:99_#1,Arch. 1025,isad:mpm:202,10 R 8 B,630aa85f-e5b9-5ad2-b859-dbe3f949a27b,,630aa85f-e5b9-5ad2-b859-dbe3f949a27b,tg:mpmre:99_#1,,,
e22_Items,1,mpmre,tg:mpmre:448_#1,Arch. 504,isad:mpm:239,10 Q 6 C,50f1f319-5a61-5492-9746-661c16d4d370,,50f1f319-5a61-5492-9746-661c16d4d370,tg:mpmre:448_#1,,,
e22_Items,1,mpmre,tg:mpmre:89_#1,Arch. 1015,isad:mpm:202,10 R 8 C,52e0506b-436d-5283-b732-227c9b16350f,,52e0506b-436d-5283-b732-227c9b16350f,tg:mpmre:89_#1,,,
e22_Items,1,mpmre,tg:mpmre:520_#1,Arch. 34,isad:mpm:224,10 Q 1 D,5cb18677-2ac8-5b44-afd9-ded70aa143ad,,5cb18677-2ac8-5b44-afd9-ded70aa143ad,tg:mpmre:520_#1,,,
e22_Items,1,mpmre,tg:mpmre:458_#1,Arch. 43.3,isad:mpm:213,10 Q 1 C,1bb41292-9b60-5796-ba4f-d0ab1c8d8a39,,1bb41292-9b60-5796-ba4f-d0ab1c8d8a39,tg:mpmre:458_#1,,,
e22_Items,1,mpmre,tg:mpmre:20_#1,Arch. 340,isad:mpm:248,10 Q 5 C,26cbe4c0-2a2c-50f5-bd2d-7b34bc1aef2c,,26cbe4c0-2a2c-50f5-bd2d-7b34bc1aef2c,tg:mpmre:20_#1,,,
e22_Items,1,mpmre,tg:mpmre:589_#1,Arch. 1360,isad:mpm:446,10 R 4 B,0878c35e-ba82-5608-af4c-a18351be640f,,0878c35e-ba82-5608-af4c-a18351be640f,tg:mpmre:589_#1,,,
e22_Items,1,mpmre,tg:mpmre:599_#1,Arch. 1371 (II),isad:mpm:446,10 R 4 A,007a3965-d5e1-5379-b31d-52f6b5801a65,,007a3965-d5e1-5379-b31d-52f6b5801a65,tg:mpmre:599_#1,,,
e22_Items,1,mpmre,tg:mpmre:30_#1,Arch. 963,isad:mpm:202,10 R 8 D,e734eabe-26cb-5aaf-9370-bebdcd7ef6d2,,e734eabe-26cb-5aaf-9370-bebdcd7ef6d2,tg:mpmre:30_#1,,,
e22_Items,1,mpmre,tg:mpmre:42_#1,Arch. 973,isad:mpm:202,10 R 8 D,ff6e7b10-908f-5dad-b5cf-793da7be4e10,,ff6e7b10-908f-5dad-b5cf-793da7be4e10,tg:mpmre:42_#1,,,
e22_Items,1,mpmre,tg:mpmre:493_#1,Arch. 759,isad:mpm:201,10 R 9 D,8fabfe51-da33-5664-8c2e-0cd3786f3dc7,,8fabfe51-da33-5664-8c2e-0cd3786f3dc7,tg:mpmre:493_#1,,,
e22_Items,1,mpmre,tg:mpmre:52_#1,Arch. 983,isad:mpm:202,10 R 8 D,5ee6a341-0998-57f2-9386-bdfd9db18452,,5ee6a341-0998-57f2-9386-bdfd9db18452,tg:mpmre:52_#1,,,
e22_Items,1,mpmre,tg:mpmre:483_#1,Arch. 746,isad:mpm:208,10 R 9 D,3dd6e10d-c82f-5766-b066-f69efd3490a1,,3dd6e10d-c82f-5766-b066-f69efd3490a1,tg:mpmre:483_#1,,,
e22_Items,1,mpmre,tg:mpmre:552_#1,Arch. 295 bis,isad:mpm:364,10 Q 4 A,78c4adc9-6d7c-575c-b624-b0bb0fed1be4,,78c4adc9-6d7c-575c-b624-b0bb0fed1be4,tg:mpmre:552_#1,,,
e22_Items,1,mpmre,tg:mpmre:542_#1,Arch. 149,isad:mpm:364,10 Q 3 C,c5f8318a-3176-58d6-bb2f-e7e2773b658d,,c5f8318a-3176-58d6-bb2f-e7e2773b658d,tg:mpmre:542_#1,,,
e22_Items,1,mpmre,tg:mpmre:307_#1,Arch. 51,isad:mpm:206,10 Q 1 C,c0e70b2f-bfeb-5600-8d4c-3720f8822bc3,,c0e70b2f-bfeb-5600-8d4c-3720f8822bc3,tg:mpmre:307_#1,,,
e22_Items,1,mpmre,tg:mpmre:317_#1,Arch. 60,isad:mpm:206,10 Q 1 B,5719d72d-ae15-5fb4-bb44-cfc447f784b9,,5719d72d-ae15-5fb4-bb44-cfc447f784b9,tg:mpmre:317_#1,,,
e22_Items,1,mpmre,tg:mpmre:119_#1,Arch. 1045,isad:mpm:202,10 R 8 B,4b129b24-7ed7-58cf-85d3-248bfdb50dc9,,4b129b24-7ed7-58cf-85d3-248bfdb50dc9,tg:mpmre:119_#1,,,
e22_Items,1,mpmre,tg:mpmre:109_#1,Arch. 1035,isad:mpm:202,10 R 8 B,ffc3d956-1433-5060-8896-029b89a88fe2,,ffc3d956-1433-5060-8896-029b89a88fe2,tg:mpmre:109_#1,,,
e22_Items,1,mpmre,tg:mpmre:634_#1,SCH HF BA 237 bis,isad:mpm:465,15 Q 7 B,9dbb152d-ca53-57d3-9dd0-c75b64c39ea2,,9dbb152d-ca53-57d3-9dd0-c75b64c39ea2,tg:mpmre:634_#1,,,
e22_Items,1,mpmre,tg:mpmre:624_#1,Arch. 1355,isad:mpm:467,10 R 3 B,65400673-1e96-59be-b850-6742df215676,,65400673-1e96-59be-b850-6742df215676,tg:mpmre:624_#1,,,
e22_Items,1,mpmre,tg:mpmre:222_#1,Arch. 900,isad:mpm:203,10 R 8 D,2aef4a04-62f7-5669-8cc6-934d801b5123,,2aef4a04-62f7-5669-8cc6-934d801b5123,tg:mpmre:222_#1,Arch. 899-918 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:232_#1,Arch. 910,isad:mpm:203,10 R 8 D,5d64ef9b-f9a5-5b2a-ad73-196b0dceeccf,,5d64ef9b-f9a5-5b2a-ad73-196b0dceeccf,tg:mpmre:232_#1,Arch. 899-918 zijn samen in een moderne convoluutband ingebonden;arch. 910 is ingebonden voor nr. 909,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:477_#1,Arch. TS G,isad:mpm:332,15 R 1 A,c230c4ec-8e4d-51b7-a606-8322b2d4fc19,,c230c4ec-8e4d-51b7-a606-8322b2d4fc19,tg:mpmre:477_#1,,,
e22_Items,1,mpmre,tg:mpmre:467_#1,Arch. 1166,isad:mpm:213,10 R 7 D,a2e40450-c95f-5034-aade-a8cf3cfcc316,,a2e40450-c95f-5034-aade-a8cf3cfcc316,tg:mpmre:467_#1,Arch. 1166 en 1167 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:669_#1,Arch. 431,isad:mpm:571,10 Q 6 E,a2231304-45bb-5bb3-a6ad-d6c5f4dda3a4,,a2231304-45bb-5bb3-a6ad-d6c5f4dda3a4,tg:mpmre:669_#1,,,
e22_Items,1,mpmre,tg:mpmre:711_#1,Arch. 101,isad:mpm:766,10 Q 2 A,20819212-86b3-5561-9eb3-4684c76db3b9,,20819212-86b3-5561-9eb3-4684c76db3b9,tg:mpmre:711_#1,,,
e22_Items,1,mpmre,tg:mpmre:679_#1,MR 42.03,isad:mpm:583,,23a633a1-349e-5628-8193-c933c6c5d931,,23a633a1-349e-5628-8193-c933c6c5d931,tg:mpmre:679_#1,,,
e22_Items,1,mpmre,tg:mpmre:701_#1,Arch. 14,isad:mpm:215,10 Q 1 E,3a92e45f-2d3f-5fe0-ac6c-c0cff12af17a,4,3a92e45f-2d3f-5fe0-ac6c-c0cff12af17a,tg:mpmre:701_#1,,,
e22_Items,1,mpmre,tg:mpmre:144_#1,Arch. 430,isad:mpm:211,10 Q 6 E,ca0fa374-3fe4-5f70-81fa-f0d988bed45e,stuk 1,ca0fa374-3fe4-5f70-81fa-f0d988bed45e,tg:mpmre:144_#1,,,
e22_Items,1,mpmre,tg:mpmre:154_#1,Arch. 783,isad:mpm:212,10 R 9 B,5692d191-13c5-5cea-87cd-68d552416e14,,5692d191-13c5-5cea-87cd-68d552416e14,tg:mpmre:154_#1,,,
e22_Items,1,mpmre,tg:mpmre:126_#1,Arch. 1052,isad:mpm:202,10 R 8 B,1fa99651-6c94-5598-89e9-f3b94ac92e4b,,1fa99651-6c94-5598-89e9-f3b94ac92e4b,tg:mpmre:126_#1,,,
e22_Items,1,mpmre,tg:mpmre:136_#1,Arch. 790,isad:mpm:211,10 R 9 B,760f5b9f-3cd5-5f87-a02c-a08befd0eab7,,760f5b9f-3cd5-5f87-a02c-a08befd0eab7,tg:mpmre:136_#1,,,
e22_Items,1,mpmre,tg:mpmre:415_#1,Arch. 395,isad:mpm:206,10 Q 5 A,024634e6-6b87-53ce-af37-dc2f844a5143,,024634e6-6b87-53ce-af37-dc2f844a5143,tg:mpmre:415_#1,,,
e22_Items,1,mpmre,tg:mpmre:405_#1,Arch. 385,isad:mpm:206,10 Q 5 B,0d63d35a-0962-50ae-85b4-eb1f3ededa04,,0d63d35a-0962-50ae-85b4-eb1f3ededa04,tg:mpmre:405_#1,,,
e22_Items,1,mpmre,tg:mpmre:338_#1,Arch. 176,isad:mpm:206,10 Q 3 B,01929488-47e8-5a5f-b31c-dd43f52cfcf0,,01929488-47e8-5a5f-b31c-dd43f52cfcf0,tg:mpmre:338_#1,,,
e22_Items,1,mpmre,tg:mpmre:240_#1,Arch. 917,isad:mpm:203,10 R 8 D,186d8845-2a26-52a1-96ba-f3fd1de80631,,186d8845-2a26-52a1-96ba-f3fd1de80631,tg:mpmre:240_#1,Arch. 899-918 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:328_#1,Arch. 71,isad:mpm:206,10 Q 1 A,35136889-d502-5bea-9b6b-4b90bc074a6a,,35136889-d502-5bea-9b6b-4b90bc074a6a,tg:mpmre:328_#1,,,
e22_Items,1,mpmre,tg:mpmre:250_#1,Arch. 925,isad:mpm:203,10 R 8 D,34ad3d74-9383-508c-9870-8aa9305ee052,,34ad3d74-9383-508c-9870-8aa9305ee052,tg:mpmre:250_#1,Arch. 919-930 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:381_#1,Arch. 254,isad:mpm:206,10 Q 4 C,c9a1cddf-c4dc-562e-802e-36789ea99ccf,,c9a1cddf-c4dc-562e-802e-36789ea99ccf,tg:mpmre:381_#1,,,
e22_Items,1,mpmre,tg:mpmre:391_#1,Arch. 406,isad:mpm:206,10 Q 5 A,e24d5ea7-6b27-5630-9110-a7f3dd629890,,e24d5ea7-6b27-5630-9110-a7f3dd629890,tg:mpmre:391_#1,,,
e22_Items,1,mpmre,tg:mpmre:92_#1,Arch. 1018,isad:mpm:202,10 R 8 C,b318fcdd-fb4e-5277-948f-8297bcb79774,,b318fcdd-fb4e-5277-948f-8297bcb79774,tg:mpmre:92_#1,,,
e22_Items,1,mpmre,tg:mpmre:443_#1,Arch. 267,isad:mpm:259,10 Q 4 B,f91caa9f-f593-5ae2-a94f-e08097770a63,,f91caa9f-f593-5ae2-a94f-e08097770a63,tg:mpmre:443_#1,Los stuk tussen fol. 114-115,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:82_#1,Arch. 1008 (2),isad:mpm:202,10 R 8 C,1332c4f5-3eb7-5182-9f17-695d0d513608,,1332c4f5-3eb7-5182-9f17-695d0d513608,tg:mpmre:82_#1,,,
e22_Items,1,mpmre,tg:mpmre:453_#1,Arch. 683,isad:mpm:206,10 Q 9 D,8e23a4d7-5b3e-5f02-a834-51e638a79c3f,,8e23a4d7-5b3e-5f02-a834-51e638a79c3f,tg:mpmre:453_#1,,,
e22_Items,1,mpmre,tg:mpmre:216_#1,Arch. 894,isad:mpm:203,10 R 8 D,7d7550d6-6cb7-518f-985a-ce3a487baa65,,7d7550d6-6cb7-518f-985a-ce3a487baa65,tg:mpmre:216_#1,Arch. 863-898 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:206_#1,Arch. 884,isad:mpm:305,10 R 8 D,c81a4645-bb33-5dea-9c86-1a394da8cca4,,c81a4645-bb33-5dea-9c86-1a394da8cca4,tg:mpmre:206_#1,Arch. 863-898 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:170_#1,Arch. 490,isad:mpm:242,10 Q 6 C,746dbf10-56db-513e-854e-3d7243131ce1,,746dbf10-56db-513e-854e-3d7243131ce1,tg:mpmre:170_#1,,,
e22_Items,1,mpmre,tg:mpmre:160_#1,Arch. 20,isad:mpm:220,10 Q 1 D,aef94011-414b-532c-a1c0-8e73a60fab0a,,aef94011-414b-532c-a1c0-8e73a60fab0a,tg:mpmre:160_#1,,,
e22_Items,1,mpmre,tg:mpmre:725_#1,Arch. 6,isad:mpm:224,,87e9334d-09cf-52d2-ae75-2db05aae3058,,87e9334d-09cf-52d2-ae75-2db05aae3058,tg:mpmre:725_#1,,,
e22_Items,1,mpmre,tg:mpmre:592_#1,Arch. 1372 (III),isad:mpm:446,10 R 4 A,ee51f26a-14ed-5b2b-9649-e2cedc7d8416,,ee51f26a-14ed-5b2b-9649-e2cedc7d8416,tg:mpmre:592_#1,,,
e22_Items,1,mpmre,tg:mpmre:49_#1,Arch. 1052 bis,isad:mpm:202,15 R 6 C,23853e57-c5d1-519b-b54d-2e94b0b066b8,,23853e57-c5d1-519b-b54d-2e94b0b066b8,tg:mpmre:49_#1,Standplaats: doos m 3,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:498_#1,Arch. 754,isad:mpm:201,10 R 9 D,567fdbb8-473c-5623-a5b5-f9814c0c3a90,,567fdbb8-473c-5623-a5b5-f9814c0c3a90,tg:mpmre:498_#1,,,
e22_Items,1,mpmre,tg:mpmre:59_#1,Arch. 990,isad:mpm:202,10 R 8 C,cda8ecd9-88f5-57d0-b48e-55b44cfe2172,,cda8ecd9-88f5-57d0-b48e-55b44cfe2172,tg:mpmre:59_#1,,,
e22_Items,1,mpmre,tg:mpmre:488_#1,Arch. 322,isad:mpm:207,10 Q 5 D,864e67cc-16df-5fb3-be2e-4ed298b24438,,864e67cc-16df-5fb3-be2e-4ed298b24438,tg:mpmre:488_#1,,,
e22_Items,1,mpmre,tg:mpmre:686_#1,MR 47.03,isad:mpm:639,,c836de2a-e6b1-5fe5-9984-ebf413be75de,,c836de2a-e6b1-5fe5-9984-ebf413be75de,tg:mpmre:686_#1,,,
e22_Items,1,mpmre,tg:mpmre:696_#1,Arch. 1461,isad:mpm:313,10 R 1 A,6223b59b-4312-5576-b0a7-273d8c671036,1,6223b59b-4312-5576-b0a7-273d8c671036,tg:mpmre:696_#1,,,
e22_Items,1,mpmre,tg:mpmre:112_#1,Arch. 1038,isad:mpm:202,10 R 8 B,22fa5908-8a7a-576c-9a9b-4c713daf9107,,22fa5908-8a7a-576c-9a9b-4c713daf9107,tg:mpmre:112_#1,,,
e22_Items,1,mpmre,tg:mpmre:102_#1,Arch. 1028,isad:mpm:202,10 R 8 B,5dcc320d-6df8-5e03-a07c-7e7413601a04,,5dcc320d-6df8-5e03-a07c-7e7413601a04,tg:mpmre:102_#1,,,
e22_Items,1,mpmre,tg:mpmre:274_#1,Arch. 948,isad:mpm:203,10 R 8 D,40d9e990-0e4e-5a05-9a4a-88488a29ea46,,40d9e990-0e4e-5a05-9a4a-88488a29ea46,tg:mpmre:274_#1,Arch. 947-961 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:264_#1,Arch. 938,isad:mpm:203,10 R 8 D,f4895a50-eec4-567f-bfcc-4c6b306594a2,,f4895a50-eec4-567f-bfcc-4c6b306594a2,tg:mpmre:264_#1,Arch. 931-946 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:559_#1,Arch. 277,isad:mpm:364,10 Q 4 B,a6899fb0-a97e-5cc3-8ab8-9a35509948ab,,a6899fb0-a97e-5cc3-8ab8-9a35509948ab,tg:mpmre:559_#1,,,
e22_Items,1,mpmre,tg:mpmre:421_#1,Arch. 365,isad:mpm:206,10 Q 5 B,af395f71-c4fc-5674-9f2d-106a164d4300,,af395f71-c4fc-5674-9f2d-106a164d4300,tg:mpmre:421_#1,,,
e22_Items,1,mpmre,tg:mpmre:549_#1,Arch. 296,isad:mpm:364,10 Q 4 A,bbf2b7df-d76d-5535-8f14-eb542e257cf3,,bbf2b7df-d76d-5535-8f14-eb542e257cf3,tg:mpmre:549_#1,,,
e22_Items,1,mpmre,tg:mpmre:431_#1,Arch. 374,isad:mpm:206,10 Q 5 B,593f2e71-511c-5fc1-9564-e90a1a240887,,593f2e71-511c-5fc1-9564-e90a1a240887,tg:mpmre:431_#1,,,
e22_Items,1,mpmre,tg:mpmre:14_#1,Arch. 478,isad:mpm:248,10 Q 6 D,c5c4d078-9f6a-5f0c-aa35-c568ae7825f1,fol. 27-38,c5c4d078-9f6a-5f0c-aa35-c568ae7825f1,tg:mpmre:14_#1,,,
e22_Items,1,mpmre,tg:mpmre:290_#1,Arch. 1092,isad:mpm:203,10 R 8 A,ee52d399-1127-5e87-bc47-b21ab3937632,,ee52d399-1127-5e87-bc47-b21ab3937632,tg:mpmre:290_#1,Arch. 1090-1100 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:280_#1,Arch. 954,isad:mpm:304,10 R 8 D,5d6f8d37-f5e1-5e15-a18d-a7765d95ef08,,5d6f8d37-f5e1-5e15-a18d-a7765d95ef08,tg:mpmre:280_#1,Arch. 947-961 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:662_#1,Arch. 315,isad:mpm:563,10 Q 5 D,6ec35026-b882-523b-a8a9-400fad6f56dc,,6ec35026-b882-523b-a8a9-400fad6f56dc,tg:mpmre:662_#1,,,
e22_Items,1,mpmre,tg:mpmre:504_#1,Arch. 337,isad:mpm:221,10 Q 5 C,8b10719b-186b-5a17-9837-91babd240a2e,,8b10719b-186b-5a17-9837-91babd240a2e,tg:mpmre:504_#1,Los stuk 3 tussen fol. 1,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:514_#1,Arch. 1459,isad:mpm:259,10 R 3 B,3dadfd90-e283-52e5-8e69-079010a26916,8,3dadfd90-e283-52e5-8e69-079010a26916,tg:mpmre:514_#1,,,
e22_Items,1,mpmre,tg:mpmre:351_#1,Arch. 224,isad:mpm:206,10 Q 4 D,7160234b-7dad-5248-b416-764952e62020,,7160234b-7dad-5248-b416-764952e62020,tg:mpmre:351_#1,,,
e22_Items,1,mpmre,tg:mpmre:229_#1,Arch. 907,isad:mpm:203,10 R 8 D,033e51b5-d8d7-5fb4-9fba-ecedfd6220d4,,033e51b5-d8d7-5fb4-9fba-ecedfd6220d4,tg:mpmre:229_#1,Arch. 899-918 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:341_#1,Arch. 179,isad:mpm:206,10 Q 3 A,548b3afd-3710-5e24-9236-1ac6b1269677,,548b3afd-3710-5e24-9236-1ac6b1269677,tg:mpmre:341_#1,,,
e22_Items,1,mpmre,tg:mpmre:239_#1,Arch. 916,isad:mpm:203,10 R 8 D,952d7bbe-16fb-5a3a-b715-47d9875dcadb,,952d7bbe-16fb-5a3a-b715-47d9875dcadb,tg:mpmre:239_#1,Arch. 899-918 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:333_#1,Arch. 171,isad:mpm:206,10 Q 3 B,9b51f5de-2217-57e3-ab7f-2640d5ce601d,,9b51f5de-2217-57e3-ab7f-2640d5ce601d,tg:mpmre:333_#1,,,
e22_Items,1,mpmre,tg:mpmre:323_#1,Arch. 66,isad:mpm:206,10 Q 1 B,c415d622-7c6e-5949-97a8-2c5f69499cdd,,c415d622-7c6e-5949-97a8-2c5f69499cdd,tg:mpmre:323_#1,,,
e22_Items,1,mpmre,tg:mpmre:566_#1,Arch. 682,isad:mpm:364,10 Q 9 D,95c87127-2e57-5663-ab9c-a6192497c2a5,2,95c87127-2e57-5663-ab9c-a6192497c2a5,tg:mpmre:566_#1,losse katern in Arch. 682,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:576_#1,Arch. 289,isad:mpm:364,10 Q 4 A,490f7548-5768-5d17-90bf-e9ea721ef1fd,,490f7548-5768-5d17-90bf-e9ea721ef1fd,tg:mpmre:576_#1,,,
e22_Items,1,mpmre,tg:mpmre:194_#1,Arch. 872,isad:mpm:291,10 R 8 D,3c128853-0424-5cc3-a434-36a317ff1ef1,,3c128853-0424-5cc3-a434-36a317ff1ef1,tg:mpmre:194_#1,Arch. 863-898 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:184_#1,Arch. 862,isad:mpm:203,10 R 8 D,c28e99fd-727a-58d5-9664-dcdcdbf85998,,c28e99fd-727a-58d5-9664-dcdcdbf85998,tg:mpmre:184_#1,Arch. 849-862 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:7_#1,Arch. 45,isad:mpm:206,10 Q 1 C,dc40d764-6c93-5082-a62d-65d019217745,,dc40d764-6c93-5082-a62d-65d019217745,tg:mpmre:7_#1,,,
e22_Items,1,mpmre,tg:mpmre:76_#1,Arch. 1003,isad:mpm:202,10 R 8 C,c48f6fff-dac2-5f91-963c-2aac71dab1f2,,c48f6fff-dac2-5f91-963c-2aac71dab1f2,tg:mpmre:76_#1,,,
e22_Items,1,mpmre,tg:mpmre:66_#1,Arch. 995,isad:mpm:202,10 R 8 C,9f6d3f0b-83ae-53af-b379-724d6f98abf6,,9f6d3f0b-83ae-53af-b379-724d6f98abf6,tg:mpmre:66_#1,,,
e22_Items,1,mpmre,tg:mpmre:50_#1,Arch. 981,isad:mpm:202,10 R 8 D,0faed103-512a-5998-82cf-a25c0ca25659,,0faed103-512a-5998-82cf-a25c0ca25659,tg:mpmre:50_#1,,,
