ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier
078664be-abf9-57e6-87a7-8aec3db15b6c,tg:mpmre:154,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
e4fcbbcf-76c3-56b1-9fbf-8f13f80c6b43,tg:mpmre:126,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
3c64357c-c201-5759-b34b-083b3d6df3f0,tg:mpmre:136,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
947b5208-0aed-58ac-8426-4c88d71f9e2b,tg:mpmre:415,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
a032b4a4-6ab0-516e-8472-68cc4fcc2ca3,tg:mpmre:405,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
b20f6ead-5ae1-50d3-9810-6d0c452340f9,tg:mpmre:338,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
3204367e-e457-58d5-8d42-9a9250c4e290,tg:mpmre:240,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
7bb4b5b2-d296-53a4-beaf-4d017c5e5fd6,tg:mpmre:328,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
fac3c3b3-d495-532e-b263-d70d8423bd5c,tg:mpmre:250,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
65eba50f-508c-5a03-beaa-120066bf199e,tg:mpmre:381,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
0b022a7f-5567-5ace-9602-59f6cfdb48d6,tg:mpmre:391,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
abd49e5c-31fe-5c8d-bcbd-a843a5442d71,tg:mpmre:92,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
4803ed93-a7aa-57b7-827d-a421d446fe4b,tg:mpmre:443,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
f51a1b45-a8ad-532e-9206-e95b879591d2,tg:mpmre:82,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
9be39c7d-1ec5-529b-a869-ba4d2c82fd1a,tg:mpmre:453,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
250f66da-313f-5591-a78d-87371047a945,tg:mpmre:216,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
61f336a9-7150-5477-8377-cf548647e8e1,tg:mpmre:206,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
61f336a9-7150-5477-8377-cf548647e8e1,tg:mpmre:206,mpm,mpmre,Tekstdrager,e73_CreationActors,455c1363-f306-5b61-91c4-2c01d43428ab,av,originators (administrative),au::106906,au::106906:1,au::106906g:1,"Geadresseerd ""au Sr. Jean Mourentorf marchant libraire au Compas d'or en Anvers","dlod={""suggest"":[""/agents/people/11438942"",""au::106906"",""au::106906:1"",""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""Jan I Moretus""],""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""uri"":""/agents/people/11438942"",""id"":""au::106906:1"",""isCapacity"":false}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab
5d5bbc29-2df7-5c72-ae01-cadcb518a54e,tg:mpmre:170,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
1807b5b6-8a06-5606-ba1e-0df2b57fb155,tg:mpmre:160,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
1807b5b6-8a06-5606-ba1e-0df2b57fb155,tg:mpmre:160,mpm,mpmre,Tekstdrager,e73_CreationActors,7113bf60-4d7f-5e59-8211-53151e404e61,av,originators (administrative),au::14861,au::14861:1,au::14861g:1,,"dlod={""suggest"":[""/agents/people/1590127"",""au::14861"",""au::14861:1"",""ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61"",""Christoffel Plantijn""],""name"":""Christoffel Plantijn"",""ark"":""ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61"",""uri"":""/agents/people/1590127"",""id"":""au::14861:1"",""isCapacity"":false}",ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61
1807b5b6-8a06-5606-ba1e-0df2b57fb155,tg:mpmre:160,mpm,mpmre,Tekstdrager,e73_CreationActors,455c1363-f306-5b61-91c4-2c01d43428ab,av,originators (administrative),au::106906,au::106906:1,au::106906g:1,,"dlod={""suggest"":[""/agents/people/11438942"",""au::106906"",""au::106906:1"",""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""Jan I Moretus""],""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""uri"":""/agents/people/11438942"",""id"":""au::106906:1"",""isCapacity"":false}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab
70f57368-86c6-57fb-a1f5-3bff0726d5fc,tg:mpmre:725,mpm,mpmre,Tekstdrager,e73_CreationActors,7113bf60-4d7f-5e59-8211-53151e404e61,av,originators (administrative),au::14861,au::14861:1,au::14861g:1,,"dlod={""suggest"":[""/agents/people/1590127"",""au::14861"",""au::14861:1"",""ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61"",""Christoffel Plantijn""],""name"":""Christoffel Plantijn"",""ark"":""ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61"",""uri"":""/agents/people/1590127"",""id"":""au::14861:1"",""isCapacity"":false}",ark:/83110/x0/7113bf60-4d7f-5e59-8211-53151e404e61
70f57368-86c6-57fb-a1f5-3bff0726d5fc,tg:mpmre:725,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
ddc2dfab-8ed7-5276-9eb0-c8a5da07ef12,tg:mpmre:592,mpm,mpmre,Tekstdrager,e73_CreationActors,b03dd40d-6470-5373-baba-0a64aea212a7,av,originators (administrative),au::106903,au::106903:1,au::106903g:1,,"dlod={""suggest"":[""/agents/people/11438621"",""au::106903"",""au::106903:1"",""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""Henri François Schilders""],""name"":""Henri François Schilders"",""ark"":""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""uri"":""/agents/people/11438621"",""id"":""au::106903:1"",""isCapacity"":false}",ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7
4ded8afb-14d0-5ab0-9f19-ae6afe67e9bd,tg:mpmre:49,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
1bedbe0b-fce0-56f0-a089-5581d8770759,tg:mpmre:498,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
b04914e1-698a-5f28-bc94-00eb547bde9a,tg:mpmre:59,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
c14c6c4e-fae1-546b-b085-316cd0d5ca1c,tg:mpmre:488,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
fa5648fc-e83b-5bd5-8259-261a63d24d70,tg:mpmre:686,mpm,mpmre,Tekstdrager,e73_CreationActors,9b69cb9e-ec03-5c29-9c1e-57a0e9c4a40b,av,originators (administrative),au::16061:::BHV.1,au::16061:1,au::16061g:1,,"dlod={""suggest"":[""/agents/people/1718527"",""au::16061"",""au::16061:1"",""ark:/83110/x0/421404a0-a424-513e-88fa-02f41e4ddd9d"",""Emmanuel Rosseels""],""name"":""Emmanuel Rosseels"",""ark"":""ark:/83110/x0/421404a0-a424-513e-88fa-02f41e4ddd9d"",""uri"":""/agents/people/1718527"",""id"":""au::16061:1"",""isCapacity"":false}",ark:/83110/x0/421404a0-a424-513e-88fa-02f41e4ddd9d
ef574ee1-fa09-5a07-8db0-9e4fbb89bd75,tg:mpmre:696,mpm,mpmre,Tekstdrager,e73_CreationActors,34bd2d02-666d-551f-a400-6d12e90ddb5e,av,originators (administrative),au::106910,au::106910:1,au::106910g:1,,,
5f4a300f-1ca5-53c6-b014-1d31187140e9,tg:mpmre:112,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
d02d62ca-c8f4-5e91-b71e-9dfdb91601cb,tg:mpmre:102,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
592a51cb-c887-54eb-bb53-a31d058cc0b6,tg:mpmre:274,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
2ef2efe8-f413-56bc-b369-de47d5120796,tg:mpmre:264,mpm,mpmre,Tekstdrager,e73_CreationActors,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,originators (administrative),au::106905,au::106905:1,au::106905g:1,,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
a1d1cd01-639c-5850-8bfe-1ff2ed4d22f9,tg:mpmre:559,mpm,mpmre,Tekstdrager,e73_CreationActors,4af59987-5ca5-5b1b-97b8-ba519f0a1999,av,originators (administrative),au::108360,au::108360:1,au::108360g:1,,"dlod={""suggest"":[""/agents/people/11594520"",""au::108360"",""au::108360:1"",""ark:/83110/x0/4af59987-5ca5-5b1b-97b8-ba519f0a1999"",""Anna Maria de Neuf""],""name"":""Anna Maria de Neuf"",""ark"":""ark:/83110/x0/4af59987-5ca5-5b1b-97b8-ba519f0a1999"",""uri"":""/agents/people/11594520"",""id"":""au::108360:1"",""isCapacity"":false}",ark:/83110/x0/4af59987-5ca5-5b1b-97b8-ba519f0a1999
a1d1cd01-639c-5850-8bfe-1ff2ed4d22f9,tg:mpmre:559,mpm,mpmre,Tekstdrager,e73_CreationActors,2f08e812-c725-5b4c-8e1c-c28e95d0e7a6,av,originators (administrative),au::108566,au::108566:1,au::108566g:1,,"dlod={""suggest"":[""/agents/people/11616562"",""au::108566"",""au::108566:1"",""ark:/83110/x0/2f08e812-c725-5b4c-8e1c-c28e95d0e7a6"",""Balthasar IV Moretus""],""name"":""Balthasar IV Moretus"",""ark"":""ark:/83110/x0/2f08e812-c725-5b4c-8e1c-c28e95d0e7a6"",""uri"":""/agents/people/11616562"",""id"":""au::108566:1"",""isCapacity"":false}",ark:/83110/x0/2f08e812-c725-5b4c-8e1c-c28e95d0e7a6
a1d1cd01-639c-5850-8bfe-1ff2ed4d22f9,tg:mpmre:559,mpm,mpmre,Tekstdrager,e73_CreationActors,1d72047c-ad3e-5e48-ae1a-7ec2c8af3169,av,originators (administrative),au::108463,au::108463:1,au::108463g:1,,"dlod={""suggest"":[""/agents/people/11605541"",""au::108463"",""au::108463:1"",""ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169"",""Joannes Jacobus Moretus""],""name"":""Joannes Jacobus Moretus"",""ark"":""ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169"",""uri"":""/agents/people/11605541"",""id"":""au::108463:1"",""isCapacity"":false}",ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169
