ResourceID,brocade.id,card,order,source_field,Format Number,Format Unit Type,Format Number Type
c7399c77-ff02-58b7-9dce-c570ee7cd44b,tg:mpmre:590_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,475,folios (leaves),aantal totaal
9e4b8c1f-b22b-52eb-9832-620de70b5cd0,tg:mpmre:39_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,81,folios (leaves),aantal beschreven
9e4b8c1f-b22b-52eb-9832-620de70b5cd0,tg:mpmre:39_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,99,folios (leaves),aantal totaal
1b4f1909-79ab-54e1-b6f7-772378ecb15a,tg:mpmre:29_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,85,folios (leaves),aantal beschreven
7ede5857-8c47-54d8-8897-8f5795bc6fd9,tg:mpmre:612_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,188,folios (leaves),aantal beschreven
7ede5857-8c47-54d8-8897-8f5795bc6fd9,tg:mpmre:612_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,192,folios (leaves),aantal totaal
70b14304-15cb-5427-a502-6e95c6089102,tg:mpmre:602_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,165,folios (leaves),aantal beschreven
70b14304-15cb-5427-a502-6e95c6089102,tg:mpmre:602_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,168,folios (leaves),aantal totaal
c5221906-912f-5715-a624-f263dca48128,tg:mpmre:574_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,222,folios (leaves),aantal beschreven
c5221906-912f-5715-a624-f263dca48128,tg:mpmre:574_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,226,folios (leaves),aantal totaal
0ed7e577-26f6-5181-86c4-3039ba72a906,tg:mpmre:564_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,148,folios (leaves),aantal beschreven
0ed7e577-26f6-5181-86c4-3039ba72a906,tg:mpmre:564_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,148,folios (leaves),aantal totaal
f1e5dcbb-9776-5985-a2fe-f29b7e22c4f4,tg:mpmre:321_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,168,folios (leaves),aantal beschreven
f1e5dcbb-9776-5985-a2fe-f29b7e22c4f4,tg:mpmre:321_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,190,folios (leaves),aantal totaal
4d230040-f6b1-580d-a970-51c057f74241,tg:mpmre:259_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,31,folios (leaves),aantal beschreven
4d230040-f6b1-580d-a970-51c057f74241,tg:mpmre:259_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,33,folios (leaves),aantal totaal
0bd1001b-e356-582f-8d86-863bd26fde50,tg:mpmre:331_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,223,folios (leaves),aantal beschreven
0bd1001b-e356-582f-8d86-863bd26fde50,tg:mpmre:331_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,223,folios (leaves),aantal totaal
27c81978-ea79-5099-abad-e574ddeda200,tg:mpmre:249_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,14,folios (leaves),aantal beschreven
27c81978-ea79-5099-abad-e574ddeda200,tg:mpmre:249_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,20,folios (leaves),aantal totaal
ea089d6f-2c0f-58b1-a263-733e1d877ecb,tg:mpmre:64_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,14,folios (leaves),aantal beschreven
035186db-deae-5470-92b6-74cd30e8ea95,tg:mpmre:74_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,84,folios (leaves),aantal beschreven
035186db-deae-5470-92b6-74cd30e8ea95,tg:mpmre:74_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,98,folios (leaves),aantal totaal
db152cf5-4c58-5fc7-80ef-c6ece03fdc35,tg:mpmre:398_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,130,folios (leaves),aantal beschreven
db152cf5-4c58-5fc7-80ef-c6ece03fdc35,tg:mpmre:398_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,174,folios (leaves),aantal totaal
7a35ed6a-0bbc-504b-8641-7f6dba50d9e7,tg:mpmre:388_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,118,folios (leaves),aantal beschreven
7a35ed6a-0bbc-504b-8641-7f6dba50d9e7,tg:mpmre:388_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,208,folios (leaves),aantal totaal
fe5ae350-50f9-5427-a749-750781e6e8a8,tg:mpmre:186_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,8,folios (leaves),aantal beschreven
fe5ae350-50f9-5427-a749-750781e6e8a8,tg:mpmre:186_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,8,folios (leaves),aantal totaal
4668f8fe-c0d5-55b6-96f3-c6bba5a3fef3,tg:mpmre:196_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,8,folios (leaves),aantal beschreven
4668f8fe-c0d5-55b6-96f3-c6bba5a3fef3,tg:mpmre:196_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,8,folios (leaves),aantal totaal
4aedc6e7-1db6-5bd2-9b6e-f0623f9d7c88,tg:mpmre:282_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,17,folios (leaves),aantal beschreven
4aedc6e7-1db6-5bd2-9b6e-f0623f9d7c88,tg:mpmre:282_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,22,folios (leaves),aantal totaal
b6a66ba7-8542-5931-979a-1e5095d835db,tg:mpmre:292_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,11,folios (leaves),aantal beschreven
b6a66ba7-8542-5931-979a-1e5095d835db,tg:mpmre:292_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,16,folios (leaves),aantal totaal
8cff358c-954a-5985-92e8-8c405a5a2dde,tg:mpmre:16_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,15,folios (leaves),aantal beschreven
8cff358c-954a-5985-92e8-8c405a5a2dde,tg:mpmre:16_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,26,folios (leaves),aantal totaal
7b21ad07-c7c3-51f8-ac3a-ef65c21c4bbd,tg:mpmre:343_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,240,folios (leaves),aantal beschreven
7b21ad07-c7c3-51f8-ac3a-ef65c21c4bbd,tg:mpmre:343_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,247,folios (leaves),aantal totaal
a782e2cb-465b-5abd-a325-e0b1aa1b931c,tg:mpmre:353_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,215,folios (leaves),aantal beschreven
a782e2cb-465b-5abd-a325-e0b1aa1b931c,tg:mpmre:353_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,245,folios (leaves),aantal totaal
5a3a46a7-e4a4-5b65-bc12-abd8633eda30,tg:mpmre:516_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,2,folios (leaves),aantal beschreven
5a3a46a7-e4a4-5b65-bc12-abd8633eda30,tg:mpmre:516_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,2,folios (leaves),aantal totaal
dcc1981f-2dfc-59d1-8d90-f939048f16a6,tg:mpmre:506_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,2,folios (leaves),aantal beschreven
dcc1981f-2dfc-59d1-8d90-f939048f16a6,tg:mpmre:506_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,2,folios (leaves),aantal totaal
a65fba2c-75bd-561b-8e20-20ba84f826a6,tg:mpmre:670_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,2,folios (leaves),aantal beschreven
a65fba2c-75bd-561b-8e20-20ba84f826a6,tg:mpmre:670_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,2,folios (leaves),aantal totaal
c521911c-42da-5672-86a3-a17353732cb7,tg:mpmre:708_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,14,folios (leaves),aantal beschreven
c521911c-42da-5672-86a3-a17353732cb7,tg:mpmre:708_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,14,folios (leaves),aantal totaal
7ec3e9d0-75c6-580b-93c1-dcbecb8b009a,tg:mpmre:660_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
7ec3e9d0-75c6-580b-93c1-dcbecb8b009a,tg:mpmre:660_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
7d5c3473-7899-5ca2-af7e-3670d90a36df,tg:mpmre:656_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
7d5c3473-7899-5ca2-af7e-3670d90a36df,tg:mpmre:656_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
25d6fbe0-8802-5ae8-882a-03bde5134b9c,tg:mpmre:646_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,344,folios (leaves),aantal beschreven
25d6fbe0-8802-5ae8-882a-03bde5134b9c,tg:mpmre:646_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,384,folios (leaves),aantal totaal
ff47336b-0065-5e7b-a1c1-ea9415fe9a79,tg:mpmre:365_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,173,folios (leaves),aantal beschreven
ff47336b-0065-5e7b-a1c1-ea9415fe9a79,tg:mpmre:365_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,226,folios (leaves),aantal totaal
d8d239db-f31d-51cb-968d-25c218f17775,tg:mpmre:375_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,184,folios (leaves),aantal beschreven
d8d239db-f31d-51cb-968d-25c218f17775,tg:mpmre:375_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,248,folios (leaves),aantal totaal
1c96eec6-433e-54a7-803e-6310cb79f4db,tg:mpmre:530_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,98,folios (leaves),aantal beschreven
1c96eec6-433e-54a7-803e-6310cb79f4db,tg:mpmre:530_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,101,folios (leaves),aantal totaal
630aa85f-e5b9-5ad2-b859-dbe3f949a27b,tg:mpmre:99_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,80,folios (leaves),aantal beschreven
630aa85f-e5b9-5ad2-b859-dbe3f949a27b,tg:mpmre:99_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,94,folios (leaves),aantal totaal
50f1f319-5a61-5492-9746-661c16d4d370,tg:mpmre:448_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,40,folios (leaves),aantal beschreven
50f1f319-5a61-5492-9746-661c16d4d370,tg:mpmre:448_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,94,folios (leaves),aantal totaal
52e0506b-436d-5283-b732-227c9b16350f,tg:mpmre:89_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,79,folios (leaves),aantal beschreven
52e0506b-436d-5283-b732-227c9b16350f,tg:mpmre:89_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,97,folios (leaves),aantal totaal
5cb18677-2ac8-5b44-afd9-ded70aa143ad,tg:mpmre:520_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,42,folios (leaves),aantal beschreven
5cb18677-2ac8-5b44-afd9-ded70aa143ad,tg:mpmre:520_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,198,folios (leaves),aantal totaal
1bb41292-9b60-5796-ba4f-d0ab1c8d8a39,tg:mpmre:458_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,77,folios (leaves),aantal beschreven
1bb41292-9b60-5796-ba4f-d0ab1c8d8a39,tg:mpmre:458_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,93,folios (leaves),aantal totaal
26cbe4c0-2a2c-50f5-bd2d-7b34bc1aef2c,tg:mpmre:20_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,77,folios (leaves),aantal totaal
0878c35e-ba82-5608-af4c-a18351be640f,tg:mpmre:589_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,623,folios (leaves),aantal beschreven
0878c35e-ba82-5608-af4c-a18351be640f,tg:mpmre:589_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,628,folios (leaves),aantal totaal
007a3965-d5e1-5379-b31d-52f6b5801a65,tg:mpmre:599_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,236,folios (leaves),aantal beschreven
007a3965-d5e1-5379-b31d-52f6b5801a65,tg:mpmre:599_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,240,folios (leaves),aantal totaal
e734eabe-26cb-5aaf-9370-bebdcd7ef6d2,tg:mpmre:30_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,9,folios (leaves),aantal beschreven
e734eabe-26cb-5aaf-9370-bebdcd7ef6d2,tg:mpmre:30_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,33,folios (leaves),aantal totaal
ff6e7b10-908f-5dad-b5cf-793da7be4e10,tg:mpmre:42_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,84,folios (leaves),aantal beschreven
ff6e7b10-908f-5dad-b5cf-793da7be4e10,tg:mpmre:42_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,92,folios (leaves),aantal totaal
8fabfe51-da33-5664-8c2e-0cd3786f3dc7,tg:mpmre:493_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,144,folios (leaves),aantal beschreven
8fabfe51-da33-5664-8c2e-0cd3786f3dc7,tg:mpmre:493_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,146,folios (leaves),aantal totaal
5ee6a341-0998-57f2-9386-bdfd9db18452,tg:mpmre:52_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,88,folios (leaves),aantal beschreven
5ee6a341-0998-57f2-9386-bdfd9db18452,tg:mpmre:52_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,97,folios (leaves),aantal totaal
3dd6e10d-c82f-5766-b066-f69efd3490a1,tg:mpmre:483_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,283,folios (leaves),aantal beschreven
3dd6e10d-c82f-5766-b066-f69efd3490a1,tg:mpmre:483_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,283,folios (leaves),aantal totaal
78c4adc9-6d7c-575c-b624-b0bb0fed1be4,tg:mpmre:552_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,22,folios (leaves),aantal beschreven
78c4adc9-6d7c-575c-b624-b0bb0fed1be4,tg:mpmre:552_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,24,folios (leaves),aantal totaal
c5f8318a-3176-58d6-bb2f-e7e2773b658d,tg:mpmre:542_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,242,folios (leaves),aantal beschreven
c5f8318a-3176-58d6-bb2f-e7e2773b658d,tg:mpmre:542_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,251,folios (leaves),aantal totaal
c0e70b2f-bfeb-5600-8d4c-3720f8822bc3,tg:mpmre:307_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,214,folios (leaves),aantal beschreven
c0e70b2f-bfeb-5600-8d4c-3720f8822bc3,tg:mpmre:307_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,228,folios (leaves),aantal totaal
5719d72d-ae15-5fb4-bb44-cfc447f784b9,tg:mpmre:317_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,212,folios (leaves),aantal beschreven
5719d72d-ae15-5fb4-bb44-cfc447f784b9,tg:mpmre:317_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,242,folios (leaves),aantal totaal
4b129b24-7ed7-58cf-85d3-248bfdb50dc9,tg:mpmre:119_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,93,folios (leaves),aantal beschreven
4b129b24-7ed7-58cf-85d3-248bfdb50dc9,tg:mpmre:119_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,108,folios (leaves),aantal totaal
ffc3d956-1433-5060-8896-029b89a88fe2,tg:mpmre:109_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,78,folios (leaves),aantal beschreven
ffc3d956-1433-5060-8896-029b89a88fe2,tg:mpmre:109_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,98,folios (leaves),aantal totaal
9dbb152d-ca53-57d3-9dd0-c75b64c39ea2,tg:mpmre:634_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,122,folios (leaves),aantal beschreven
9dbb152d-ca53-57d3-9dd0-c75b64c39ea2,tg:mpmre:634_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,123,folios (leaves),aantal totaal
65400673-1e96-59be-b850-6742df215676,tg:mpmre:624_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,115,folios (leaves),aantal beschreven
65400673-1e96-59be-b850-6742df215676,tg:mpmre:624_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,122,folios (leaves),aantal totaal
2aef4a04-62f7-5669-8cc6-934d801b5123,tg:mpmre:222_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,8,folios (leaves),aantal beschreven
2aef4a04-62f7-5669-8cc6-934d801b5123,tg:mpmre:222_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,8,folios (leaves),aantal totaal
5d64ef9b-f9a5-5b2a-ad73-196b0dceeccf,tg:mpmre:232_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,13,folios (leaves),aantal beschreven
5d64ef9b-f9a5-5b2a-ad73-196b0dceeccf,tg:mpmre:232_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,14,folios (leaves),aantal totaal
c230c4ec-8e4d-51b7-a606-8322b2d4fc19,tg:mpmre:477_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,376,folios (leaves),aantal beschreven
c230c4ec-8e4d-51b7-a606-8322b2d4fc19,tg:mpmre:477_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,379,folios (leaves),aantal totaal
a2e40450-c95f-5034-aade-a8cf3cfcc316,tg:mpmre:467_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,57,folios (leaves),aantal beschreven
a2e40450-c95f-5034-aade-a8cf3cfcc316,tg:mpmre:467_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,58,folios (leaves),aantal totaal
a2231304-45bb-5bb3-a6ad-d6c5f4dda3a4,tg:mpmre:669_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,24,folios (leaves),aantal beschreven
a2231304-45bb-5bb3-a6ad-d6c5f4dda3a4,tg:mpmre:669_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,24,folios (leaves),aantal totaal
20819212-86b3-5561-9eb3-4684c76db3b9,tg:mpmre:711_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,143,folios (leaves),aantal beschreven
20819212-86b3-5561-9eb3-4684c76db3b9,tg:mpmre:711_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,312,folios (leaves),aantal totaal
23a633a1-349e-5628-8193-c933c6c5d931,tg:mpmre:679_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,40,folios (leaves),aantal beschreven
3a92e45f-2d3f-5fe0-ac6c-c0cff12af17a,tg:mpmre:701_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,14,folios (leaves),aantal beschreven
3a92e45f-2d3f-5fe0-ac6c-c0cff12af17a,tg:mpmre:701_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,16,folios (leaves),aantal totaal
ca0fa374-3fe4-5f70-81fa-f0d988bed45e,tg:mpmre:144_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,51,folios (leaves),aantal beschreven
ca0fa374-3fe4-5f70-81fa-f0d988bed45e,tg:mpmre:144_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,55,folios (leaves),aantal totaal
5692d191-13c5-5cea-87cd-68d552416e14,tg:mpmre:154_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,281,folios (leaves),aantal beschreven
5692d191-13c5-5cea-87cd-68d552416e14,tg:mpmre:154_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,284,folios (leaves),aantal totaal
1fa99651-6c94-5598-89e9-f3b94ac92e4b,tg:mpmre:126_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,58,folios (leaves),aantal beschreven
1fa99651-6c94-5598-89e9-f3b94ac92e4b,tg:mpmre:126_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,65,folios (leaves),aantal totaal
760f5b9f-3cd5-5f87-a02c-a08befd0eab7,tg:mpmre:136_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,269,folios (leaves),aantal beschreven
760f5b9f-3cd5-5f87-a02c-a08befd0eab7,tg:mpmre:136_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,280,folios (leaves),aantal totaal
024634e6-6b87-53ce-af37-dc2f844a5143,tg:mpmre:415_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,77,folios (leaves),aantal beschreven
024634e6-6b87-53ce-af37-dc2f844a5143,tg:mpmre:415_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,139,folios (leaves),aantal totaal
0d63d35a-0962-50ae-85b4-eb1f3ededa04,tg:mpmre:405_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,109,folios (leaves),aantal beschreven
0d63d35a-0962-50ae-85b4-eb1f3ededa04,tg:mpmre:405_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,163,folios (leaves),aantal totaal
01929488-47e8-5a5f-b31c-dd43f52cfcf0,tg:mpmre:338_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,201,folios (leaves),aantal beschreven
01929488-47e8-5a5f-b31c-dd43f52cfcf0,tg:mpmre:338_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,248,folios (leaves),aantal totaal
186d8845-2a26-52a1-96ba-f3fd1de80631,tg:mpmre:240_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,11,folios (leaves),aantal beschreven
186d8845-2a26-52a1-96ba-f3fd1de80631,tg:mpmre:240_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,16,folios (leaves),aantal totaal
35136889-d502-5bea-9b6b-4b90bc074a6a,tg:mpmre:328_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,175,folios (leaves),aantal beschreven
35136889-d502-5bea-9b6b-4b90bc074a6a,tg:mpmre:328_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,201,folios (leaves),aantal totaal
34ad3d74-9383-508c-9870-8aa9305ee052,tg:mpmre:250_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,20,folios (leaves),aantal beschreven
34ad3d74-9383-508c-9870-8aa9305ee052,tg:mpmre:250_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,20,folios (leaves),aantal totaal
c9a1cddf-c4dc-562e-802e-36789ea99ccf,tg:mpmre:381_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,108,folios (leaves),aantal beschreven
c9a1cddf-c4dc-562e-802e-36789ea99ccf,tg:mpmre:381_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,234,folios (leaves),aantal totaal
e24d5ea7-6b27-5630-9110-a7f3dd629890,tg:mpmre:391_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,124,folios (leaves),aantal beschreven
e24d5ea7-6b27-5630-9110-a7f3dd629890,tg:mpmre:391_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,225,folios (leaves),aantal totaal
b318fcdd-fb4e-5277-948f-8297bcb79774,tg:mpmre:92_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,83,folios (leaves),aantal beschreven
b318fcdd-fb4e-5277-948f-8297bcb79774,tg:mpmre:92_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,95,folios (leaves),aantal totaal
f91caa9f-f593-5ae2-a94f-e08097770a63,tg:mpmre:443_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,2,folios (leaves),aantal beschreven
f91caa9f-f593-5ae2-a94f-e08097770a63,tg:mpmre:443_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,2,folios (leaves),aantal totaal
1332c4f5-3eb7-5182-9f17-695d0d513608,tg:mpmre:82_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,97,folios (leaves),aantal beschreven
1332c4f5-3eb7-5182-9f17-695d0d513608,tg:mpmre:82_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,97,folios (leaves),aantal totaal
